Page Number,Page Information
1,"The page is a cover and interior spread from *PC Gamer* magazine, Volume 2, Number 3, dated March 1995.  It's a 3.5"" HD Disk Edition.

The cover features a large, bold headline ""PC GAMER"" in red capital letters.  Below that, in a smaller font, is the subtitle ""The World's Finest PC and CD-ROM Games Magazine.""  The cover image is a dramatic illustration of an alien creature, likely from the game ""Aliens,"" which is prominently featured in the title.  The cover also highlights the ""First Annual PC Gamer Awards"" and an ""On The Disk!"" promotion for a game called ""Incredible Machine II.""

The interior of the magazine features an article about the game ""Aliens,"" from Mindscape.  The article is highlighted as ""Exclusive!"" and promises a first look at the game's protagonist.  It also lists other game features and details, including ""Scoops!"" which lists ""Powerhouse,"" ""X-COM: Terror From the Deep,"" and ""Conqueror"" as notable games.  The article also includes a price and availability note for the game, stating it's available for $4.95 with a high-density disk.

A separate section is titled ""Reviewed"" and lists several other games, including ""King's Quest VII,"" ""Wing Commander III,"" ""Metaltech: EarthSiege,"" ""Creature Shock,"" ""Hell,"" and ""HardBall 4.""  This suggests a review section covering various games in the magazine.

The page also includes a price, a barcode, and a page number (p. 62), indicating the article's location within the magazine.  The magazine's volume and issue number are clearly marked.  The overall design and layout are typical of gaming magazines from the mid-1990s, with a focus on graphics and game information.
"
2,"The page is promotional material for the video game ""Dungeon Master II: The Legend of Skullkeep.""

The top of the page features the title ""The Legend Returns"" in a large, bold, red font, followed by the game title ""Dungeon Master II"" in a stylized, gold font.

Below the title, there's a paragraph of text describing the game. It highlights the game's return after a period of time, emphasizing its enhanced features, including being ""bigger and badder than ever.""  It mentions the game's role-playing elements, real-time combat, traps, puzzles, and a new interface.  The text also emphasizes the game's realistic creatures and characters that react to player actions.  It also mentions 3D sound effects and stunning visuals.

The text further emphasizes the game's depth and complexity, calling it the ""ultimate quest of magic, dungeons, and monsters.""

The page also includes several screenshots of gameplay, showing different game environments and in-game elements.  These screenshots showcase the game's graphics, which appear to be pixel-based, but detailed for the time period.  The screenshots show various characters, monsters, and the interface for managing resources and actions.

At the bottom of the page, there's information about where to purchase the game, including contact information for Interplay and a statement about copyright and trademarks.  The contact information includes a phone number and address.  The copyright information states that the game is published by Interplay Productions and Software Heaven, Inc. and that ""DUNGEON MASTER"" is a trademark of Software Heaven, Inc."
3,"The image is a promotional poster or cover art for a video game, likely from the 1990s, judging by the style.

The central image is a stylized, somewhat macabre depiction of a skull.  The skull appears to be composed of multiple pieces or layers, giving it a three-dimensional, almost unsettling effect.  The eyes of the skull are glowing red.  The overall color palette is dark and muted, with shades of brown, gray, and black dominating the background.

The text ""The Wait Was Torture"" is prominently displayed in large, bold, red capital letters across the top of the image.  This suggests a theme of suspense, dread, or perhaps a long and difficult game experience.

Below the skull, in the foreground, there's a depiction of a dark, rocky or dirt-filled ground.  Embedded in this ground are various metallic or bronze-colored objects, including what appears to be a decorative metal plate or amulet with intricate designs.  There are also what look like animal tusks or sharp, pointed objects emerging from the ground.

In the lower right corner, there's a small logo or watermark, stylized as a curved, light gray/silver line with the letters ""FTL"" in a sans-serif font.  Below this, there's a small text line that reads ""Product Information Number 125"".

The overall impression is one of a horror or action-adventure game, emphasizing a sense of suspense and perhaps a challenging gameplay experience.  The artistic style is characteristic of the era, with a focus on dramatic lighting and dark imagery.  The combination of the skull, the ominous text, and the metallic objects in the foreground all contribute to a sense of mystery and anticipation.
"
4,"This is a page from *PC Gamer* magazine, Volume 2, Number 3, March 1995.

The page features several articles, including a cover story and a section on the magazine's annual PC Gamer Awards.

**Features Section:**

* **The First Annual PC Gamer Awards (page 44):**  This section details the awards given out by the editors of *PC Gamer* for the best computer games of 1994.  It promises a feature on the winning games, likely including reviews and explanations for the choices.  A graphic of the award trophy is included.

**Cover Story:**

* **Exclusive! Aliens (page 53):** This is the main cover story, and it's an exclusive look at the development of the *Aliens* video game.  The article details the game's design, focusing on how the developers at Mindscape and Cryo are drawing inspiration from the graphic novels of Dark Horse Comics, rather than directly replicating the movie.  It's described as a ""dark and deadly graphic adventure"" and one of the year's best-looking titles.  A picture of the game's protagonist is included.

**Other Articles:**

* **Through the Looking Glass (page 62):** This article discusses Looking Glass Technologies, a game development company.  It details their recent projects, including *Ultima Underworld* and *System Shock*, and their plans for future games.  The article also includes an interview with Bernie Yee, who is sent to check out the new titles.

* **Speaking of Aliens... (page 62):** This is a follow-up to the ""Exclusive! Aliens"" article.  It's a more in-depth look at the game's development, focusing on the creative process and the developers' approach to adapting the *Aliens* franchise to a video game.  The author highlights the game's innovative use of interactive elements and its potential to elevate the PC gaming experience.  The author also discusses the game's inspiration from the Dark Horse Comics, and how it's more than just a rehash of the movies.  The author also notes the growing importance of PC games as an art form.

**Overall:**

The page is filled with information about upcoming and recently released PC games, focusing on the development process and the creative choices made by the developers.  The articles are detailed and provide insight into the industry at the time.  The page also highlights the growing popularity and artistic merit of PC games.
"
5,"This page is from a magazine, likely *PC Gamer*, March 1995, judging by the footer.  It's a mix of articles, reviews, and advertisements.

**Scoops!**

The top section, ""Scoops!"", features brief summaries of new PC games.  There are three entries:

* **Powerhouse:**  A game that combines energy production, resource management, and exploitation, creating a new SVGA economic simulation.
* **X-COM: Terror From the Deep:**  A strategy game featuring creatures returning from a previous game, now taking over the ocean depths.
* **Conqueror:**  A game focused on knights, damsels, and dragons, promising an exclusive look.

**Reviews**

The next major section is a list of PC game reviews.  Each review has a numerical rating (e.g., 99 for Bobby Fischer Teaches Chess).  The reviews are listed by game title, and the ratings are shown next to the game titles.  The games reviewed include:

* Bobby Fischer Teaches Chess
* Creature Shock
* Cyclones
* Dawn Patrol
* ESPN: Baseball Tonight
* Flight Commander 2
* Hammer of the Gods
* Hardball 4
* Hell
* Ishar 3
* Kings' Quest VII: The Princess Bride
* The Lemmings Chronicles
* Metaltech: EarthSiege
* Microsoft Space Simulator
* Sky Realms of Jorune: Alien Logic
* Transport Tycoon
* Warcraft: Orcs and Humans
* Wing Commander III: Heart of the Tiger
* Zephyr

**Departments**

Below the reviews, there are various sections labeled ""Departments."" These are articles and features, not game reviews.  They include:

* **Eyewitness:** News, game previews, best-sellers, and more.
* **The Learning Game:** An article about whether PCs will replace coloring books.
* **Extended Play:** A column by T. Liam McDonald.
* **Alternate Lives:** A column by Neil Randall about a roleplaying expert's final column.
* **Lupine Online:** A column about the internet and shareware.
* **Sim Column:** A column by Scott Wolf about flight simulators.
* **Back Issues:** A column by Lee Buchanan about buying back issues.
* **The Desktop General:** A column by William R. Trotter.
* **Tim's Tech Shop:** A column by William R. Trotter about the Pentium flaw.
* **Peripheral Visions:** A column by Tim Victor about computer peripherals.
* **Strategy Central:** A column by Matt Firme about strategy games.
* **Letters:** A section for reader correspondence.
* **Contest:** A contest related to Blizzard's Warcraft game.
* **Next Issue:** Information about the next issue of the magazine.

**The Disc Pages**

This section provides information about the included discs, whether floppy or CD-ROM.

**Other Information**

The page also includes a section with information about the magazine itself, including subscription details, contact information, and copyright information.  There's also a notice about bulk rate postage.

The overall impression is a typical issue of a PC gaming magazine, with a mix of reviews, articles, and features.  The page layout is clear and easy to navigate.
"
6,"This is a page from PC Gamer magazine, dated March 1995, featuring an article about a CD-ROM containing various PC games and demos.  The page is dedicated to providing instructions on installing and playing the games on the CD.

**Headline:** ""THE CD""

**Introduction:** The page opens with a welcoming message about the CD-ROM, highlighting the large amount of gaming content (over 600MB) and the variety of games included.  A visually appealing image of a landscape with a stylized, glowing sphere is used as a backdrop.

**Sections:**

* **Quick Start The CD:** This section provides basic instructions for users familiar with DOS and PC configuration.  It outlines the steps to insert the CD, change to the CD-ROM drive, type a command (PCG), and navigate through text files and help screens to find specific demo requirements.  It emphasizes that users can install and run the demos directly from DOS, bypassing the front end.

* **Getting Started:** This section is for new PC gamers. It explains that a front-end has been created to make installing and finding demos easier.  However, it also notes that since many games are DOS-based and have varying memory requirements, users need to read the included help files carefully.

* **CD Requirements:** This section lists the minimum system requirements for the CD, including a 386SX processor, SVGA graphics, a VESA driver, and a mouse.  It also recommends a double-speed CD-ROM drive for optimal performance, though it will work on a single-speed drive, but more slowly.

* **If Nothing Works...:** This section addresses potential issues with the CD.  It states that technical support is not available for problems with specific demos or patches.  If the CD fails to run or display errors, users are instructed to return it to the address provided for replacement.  The address is for PC Gamer, 1350 Old Bayshore Highway, Suite 210, Burlingame, CA 94010.

* **Installation Commands, Names and Locations:** This section provides a list of directories on the CD and the commands needed to install specific games.  It advises users to navigate to the appropriate subdirectory and use the correct installation command for each game.

**Overall:** The page is well-organized and provides clear instructions for installing and playing the games on the CD.  It caters to both experienced and novice PC gamers, offering different levels of guidance.  The inclusion of a troubleshooting section and replacement policy is a standard practice for software releases of this era.
"
7,"This page is a promotional feature for the video game ""Dark Forces,"" likely from a magazine like PC Gamer.  It's a detailed look at the game, including installation instructions, gameplay information, and a review.

**Installation Section:**

The page lists the game's directory structure, showing various subfolders and files needed for installation.  It also provides installation commands, likely for different versions or components of the game.

**Game Overview/Review:**

The text highlights the game's premise, focusing on the player's role as Kyle Katarn, a rebel commando.  It emphasizes the game's Star Wars setting and its connection to the popular ""Doom"" series.  The review mentions the game's potential to be a strong competitor in the genre, comparing it to the original ""Doom.""  The review also notes the game's ""shoot-'em-up goodness"" and the difficulty of the demo.

**Gameplay Details:**

The page includes a section on ""Main Commands,"" listing various in-game functions accessible through keyboard shortcuts.  These commands include toggling maps, PDA, goggles, gas masks, and weapons.

**Screenshots/Visuals:**

The page features several screenshots of in-game environments and gameplay.  These images show the game's graphics, which appear to be in a style similar to ""Doom"" but with a Star Wars theme.  One screenshot shows two stormtroopers aiming at the player.  Another shows a player character in a corridor-like environment.

**Gameplay Mechanics:**

The page explains some of the game's mechanics, such as the health meter and energy cells.  It points out how the health meter decreases with damage and how energy cells replenish the player's blaster energy.

**Overall Impression:**

The overall tone of the review is positive, highlighting the game's potential and excitement.  The review mentions the game's ""tantalizing taste"" and how it makes players want the full version.  The review also mentions a PC Gamer record for completing the demo in two minutes, suggesting a challenging but rewarding experience.

**Rating:**

There is no explicit review rating visible on the page.  However, the positive language and focus on the game's potential suggest a favorable review.


**Additional Notes:**

The page also mentions other games in the LucasArts catalog, providing context for the game's place within the company's portfolio.  The page is dated ""PC Gamer March 1995,"" indicating the publication date.
"
8,"The page is a promotional advertisement for a magazine called ""DIGITAL Interactive Magazine,"" Volume 1, No. 1.  It's focused on new media entertainment, specifically CD-ROMs for Macintosh and Windows computers.

The layout is visually striking, using bold colors and graphics.  A prominent image of a woman's face takes up a significant portion of the page.  The magazine cover features the words ""DIGITAL Interactive Magazine"" in a large, bold font.

Several articles are highlighted, including:

* **""Check Out Breathtaking Christine Fox"":**  This section focuses on an interview or profile of Christine Fox, likely a celebrity or figure in the entertainment industry.  The text emphasizes that she'll make the reader glad they own a CD-ROM drive.

* **""Music And The 'Net':** This article likely discusses the intersection of music and the internet, possibly exploring how CD-ROM technology is changing the music industry.  The question ""Could This Mean The End Of Record Stores?"" suggests a discussion of the potential impact of new media on traditional retail.

* **""Timothy Leary Interactive Interview"":**  This section features an interview with Timothy Leary, a well-known figure.  The description emphasizes that it's an ""interactive interview,"" suggesting an interactive element within the magazine or CD-ROM.

* **""Tank Girl - Multimedia Superstar?"":** This article likely delves into the making of the ""Tank Girl"" multimedia project, including interviews with creators, cast, and crew.

* **""LucasArts"":**  This section likely promotes LucasArts, a game development company, and their involvement in the new media space.  The text suggests a connection between cinema and computer games.

The page also includes an order form for the magazine, with a phone number, email address, and website for ordering.  The price and shipping information are clearly displayed.  A ""Product Information Number"" is also provided.

Finally, there are logos for various technologies, including CD18, Hybrid Technology, and QuickTime, indicating the magazine's focus on multimedia and CD-ROM technology.  There's also a mention of mature audiences, suggesting some content might be rated accordingly.
"
9,"This page is a section from a magazine, likely PC Gamer, featuring reviews and previews of various PC video games.  The layout is organized into distinct sections, each dedicated to a different game.

**Shadows of Cairn – Masque:** This section is a review/preview of the game.  It describes the protagonist, Quinn, as a thief with a specific mission.  The review highlights the complex control scheme, mentioning keyboard/joystick commands and different modes (Explore and Fight).  It also mentions a help file with detailed commands.

**World Cup Golf – U.S. Gold:** This section is a review/preview of the golf game.  The review notes that the game, while not as complex as other golf titles, is visually appealing.  It emphasizes the ease of use, with automatic club selection and a straightforward interface for setting up shots.  The review also details the gameplay mechanics, including using arrows to control shot strength and clicking on the graph to execute the swing.

**Cyclemania – Accolade:** This section is a review/preview of the racing game.  The review highlights the full-motion video sequences and the racing action.  It mentions the game's single-track, single-bike format and the use of the keyboard for control.  The review also notes the option for VGA or high-resolution Super VGA graphics and a map showing racers' positions.  It also describes the video modes that can be switched with the ""M"" key.

**Drug Wars – American Laser Games:** This section is a review/preview of the action game.  The review describes the game as a ""kill-fest"" with a focus on shooting and violence.  It mentions the use of a large-bore pistol and the target of a South American drug cartel.  The review highlights the full-motion video sequences and the ""no-holds-barred"" nature of the gameplay.  It also mentions the realistic feel of the game, almost allowing the player to smell the cordite.


The page also includes screenshots or visual representations of each game, providing a glimpse into the gameplay experience.  The bottom of the page indicates the publication date (PC Gamer March 1995) and page number (7).
"
10,"This page is a review of the video game ""U.S. Navy Fighters,"" published by Electronic Arts, from PC Gamer magazine, March 1995.

The review section details the game's features, including its graphics, gameplay, and control scheme.

**Graphics and Performance:** The review highlights the game's ability to run in Super VGA resolution (1024x768 pixels), but notes that lower-end computers might need to reduce detail settings.  The review mentions that even at lower resolutions, the graphics are smooth on a 66MHz 486DX2 system.  The option to adjust texture maps and shading is also mentioned.  The graphics mode can be selected during installation.

**Gameplay and Controls:** The review emphasizes the combination of dogfighting and air-to-ground combat in the game's missions.  It recommends the F/A-18 as a starting aircraft.  The review provides a detailed list of flight commands, including how to adjust thrust levels (0% to 100% plus afterburner), control stick movements, and other actions like toggling flaps, speed brakes, landing gear, and autopilot.  A separate section details radar/targeting commands, including how to select targets, toggle HUD modes, and switch between navigation and waypoints.  Finally, a comprehensive list of display/view commands is provided, covering cockpit views, tracking targets, and external views.

**Additional Features:** The review mentions ""Pop-up Windows"" with various functions, such as toggling flight envelope, forward view, check six, gun camera, RWR, navigation, weapon status, and radar.

**Review of ""Under a Killing Moon"":**  A separate section reviews a different game, ""Under a Killing Moon,"" also published by Access.  This game is described as an innovative graphic adventure that combines conventional graphic-adventure fare with full-motion video and a smooth-scrolling 3D environment.  The review praises the game's animated introduction and a small playable area as a demonstration of the game's quality and interactive movie-like experience.  The review also notes the game's user-friendly interface.

**Overall:** The page provides a detailed overview of two different games, offering technical specifications, gameplay details, and a review of each.  The review rating is not explicitly stated, but the descriptions suggest a positive outlook on both games.
"
