Page Number,Page Information
1,"This is a page from a magazine, likely *Amiga Power*, focused on Amiga computers and games.  The overall tone is enthusiastic and informative, aimed at a knowledgeable audience interested in Amiga technology and gaming.

**Headline and Cover Art:**

The large, bold headline ""AMIGA POWER"" dominates the top of the page, with a smaller subtitle ""THE PERFECT CONVERSION?"".  The cover features a vibrant color scheme, with red and black prominently used.  There's an image of a video game screen, likely from a game called ""Toki,"" showcasing a jungle-like environment.  A picture of a man, likely a reviewer or game designer, is also featured.

**Article Sections:**

* **""NEW!"" and ""F-15 Strike Eagle II"":**  These sections highlight new releases or features.  The text suggests a new flight simulator game, ""F-15 Strike Eagle II,"" is being reviewed or discussed.

* **""The Perfect Conversion?"":** This section likely delves into a review or analysis of a specific game, possibly ""Toki,"" and discusses its quality and design.  The text mentions Ocean France, a game developer, suggesting a focus on a particular game's origin or production.

* **""Look! Amiga Power Disk 3"":** This section advertises a disk containing additional games or software.  It encourages readers to turn to page 5 for more details.

* **""We're Sick of Boring Flight Sims"":** This section is a catchy headline, likely introducing a review or commentary on flight simulation games.  It features a picture of a man, possibly a reviewer, and a graphic of a helicopter.

* **""Exclusive World"":** This section highlights a game called ""Exile,"" which is specially prepared for Amiga Power by Audiogenic.

* **""Prehistorik"":** This section advertises a playable demo of a new game, ""Prehistorik,"" a caveman-themed game from Titus.

* **""Plus! Three Great PD Games"":** This section lists three more games: ""Amoeba Invaders,"" ""Tiles,"" and ""Frantic Freddie.""  The text describes their genres and styles.

* **""Just What Is a CDTV Anyway?"":** This section is a question, suggesting an article or feature about the CDTV, a CD-ROM based peripheral for Amiga computers.  The text indicates the answer is on page 52.

**Overall:**

The page is packed with information and advertisements for various Amiga games and software.  The layout is clear and visually appealing, using a mix of text, graphics, and images to attract the reader's attention.  The magazine's focus is on providing in-depth reviews and information about Amiga games and technology.  The issue date is July 1991.  The magazine's rating is not explicitly stated on this page.
"
2,"This page is a promotional advertisement for two video games, ""Cruise for a Corpse"" and ""The Secret of Monkey Island,"" likely from a magazine or catalog.

**Cruise for a Corpse:**

The section focuses on the game ""Cruise for a Corpse,"" showcasing a stylized image of a ship and a man in a hat, likely the main character.  The text describes the game as set in the 1920s on a Mediterranean cruise ship.  The plot involves the murder of a Greek shipping magnate, and the player's role is to investigate the crime.  The description highlights the game's features, including:

* **Wide range of actions:**  Players can interact with other characters, similar to a detective novel or mystery game.
* **Agatha Christie style:**  Implies a focus on character interaction and deduction.
* **PC version features:**  256 colors, Ad Lib and Roland sound support.
* **Amiga version features:** 32 colors.
* **Platform compatibility:**  The game is available for Atari ST, Amiga, and PC (with various graphics card specifications).

**The Secret of Monkey Island:**

The second section promotes ""The Secret of Monkey Island,"" featuring a skull image and a scene of a pirate-themed town.  The text describes the game as a comedy set during the ""golden age"" of piracy in the Caribbean.  The plot involves a quest to uncover the ""Secret of Monkey Island.""  The description highlights the game's features, including:

* **3D graphics:**  Emphasizes the visual quality of the game.
* **Reggae soundtrack:**  A unique and distinctive musical style.
* **Point-and-click interface:**  Describes the method of interaction with the game.
* **Puzzles and hidden meanings:**  Highlights the game's interactive elements.
* **Animated characters and cinematic camera angles:**  Emphasizes the visual storytelling and dynamic presentation.
* **Platform compatibility:**  The game is available for Atari ST, Amiga, and PC (with various graphics card specifications).

**Overall:**

The page is designed to attract potential buyers by showcasing the game's plots, features, and visuals.  It includes screenshots from different platforms (CBM Amiga and IBM PC), indicating the game's availability on various systems.  The page also includes contact information for the distributor (U.S. Gold Ltd.) and other LucasArts games.  The page is clearly designed to be a promotional piece for the games.  There is no review rating explicitly shown.
"
3,"This page is an advertisement for two video games, ""Crimewave"" and ""Advanced Destroyer Simulator (A.D.S.)"", both developed by Access Software, Inc.  The advertisement is likely from a magazine, judging by the layout and style.

**Crimewave:**

The advertisement highlights ""Crimewave"" as a ""powerful detective drama"" game.  It features a city overrun by a criminal organization, requiring the player to rescue the President's daughter.  The game is described as more than just a shoot-em-up, emphasizing strategy elements, secret rooms, switches, keycards, and different weapons.  The advertisement emphasizes the game's 256-color scrolling graphics and the use of ""Motion Graphics"" with real actors and models.  The platform compatibility is listed as Atari ST, Amiga, and PC (with EGA, MCGA, VGA, and TGA graphics).  The game also features real sound.

**Advanced Destroyer Simulator (A.D.S.):**

The advertisement for A.D.S. focuses on it being a World War II naval combat simulator.  It emphasizes the challenging missions, command of a destroyer, and the need to defeat naval and air forces.  The game uses 3D technology and includes detailed maps of combat zones, along with historical and technical information.  The advertisement also mentions adjustable difficulty levels to suit various player skill levels.  The platform compatibility is listed as Atari ST, Amiga, and PC (with EGA and CGA graphics).

**Overall:**

The page is visually appealing, using vibrant colors and images of the game's environments and characters.  The text clearly outlines the game's features and target audience.  The advertisement also includes contact information for ordering the games and requesting assistance.  The page is dated 1991.  There are screenshots of both games, showing gameplay elements.  The screenshots are labeled with the computer platform they were taken from (IBM PC and CBM Amiga).  The advertisement also includes a disclaimer that the screenshots are illustrative and may not perfectly reflect the quality of the game on different computer systems.

There is no explicit review rating, but the overall tone is promotional, highlighting the game's features and appeal.
"
4,"This is a page from *Amiga Power* magazine, Issue Three, July 1991.  The page is filled with information about Amiga computers and games, including news, reviews, and features.

**Sections:**

* **10 True Stories:** This section highlights new Amiga games, emphasizing their availability for £2.99.  It also mentions that *Amiga Power* is reporting on the latest Amiga game news.

* **17 The Charts:** This section presents a chart of the top-selling Amiga games, categorized by their current popularity.

* **41 Complete Control:** This is a substantial feature, spanning ten pages, focused on providing hints and tips for the game *Complete Control*.  It's described as the biggest tips section in the magazine for this game, and includes details on various levels and maps, such as *Switchblade 2*, *Brat*, *MegaTraveller 1*, and *Supercars 2*.

* **52 Just What Is So Special About CDTV?:** This is a feature article interviewing people involved with the CDTV, a CD-based peripheral for Amiga computers.  It's a look into the technology and the people behind it.

* **Games of the Month:** This section showcases three different Amiga games:
    * **F-15 Strike Eagle II:**  A flight simulator, described as ""Faster, harder, higher..."" and potentially the best flight sim available.  Page 20 is referenced.
    * **Toki:** A game about a conversion, with instructions to see how it's done on page 26.
    * **Spot:** A board game for the Amiga, described as ""At last! a board game that really works on the Amiga."" Page 36 is referenced.
    * **Life & Death:** A game from Mindscape, described as an operation game, with the game's operation coming under the knife. Page 38 is referenced.

* **Why We're Sick of Boring Flight Sims:** This is an article discussing flight simulators and their lack of innovation.  It mentions games like *Rick Dangerous* and *Chuck Rock* and how Core Design is trying to add new twists to the genre.  The article is referenced to page 60.

* **93 Subscribe!:** This is a promotional section encouraging readers to subscribe to the magazine.  It highlights the value proposition of receiving hot-off-the-presses issues, featuring games like *Gods (!), Speedball 2 (!!) and Lemmings (!!!) and the savings involved.


**Overall:** The page presents a mix of news, reviews, and features, aimed at Amiga computer users and enthusiasts.  The layout is typical of a magazine from the 1990s, with a mix of text, images, and graphics.  The page also includes information about the magazine's staff, contributors, and advertising.
"
5,"This page is from a magazine, likely an issue of *AMIGA POWER*, focused on Amiga computer games.  It's a mix of reviews, previews, and articles.

**Section 1: ""OVER 300""**

This section is a prominent header, likely indicating the magazine's focus on reviewing a large number of games.  Below the header, there's a list of games that have been reviewed in the issue.  The list includes the game title and a score (likely a rating).  The scores are presented as numbers, and the titles are listed in a column format.  The presence of images of game screens suggests that the magazine is showcasing the games being reviewed.

**Section 2: ""Welcome to the first of our 'proper' AMIGA POWER disks...""**

This section introduces a new disk of games, highlighting the ""playable previews"" included.  It specifically mentions an exclusive preview of ""Audiogenic's Exile"" and ""Prehistorik from Titus.""  The text emphasizes the quality and exclusivity of the disk's content.

**Section 3: ""EXILE""**

This section is a review or preview of the game ""Exile.""  It highlights the game's ""re-definition of the arcade adventure"" and its high rating (89%).  The text also mentions a special playable extract exclusive to the magazine.

**Section 4: ""PREHISTORIK""**

This section is a preview or review of the game ""Prehistorik.""  It describes the game as a scrolling caveman romp, emphasizing the gameplay elements like navigating caves, rivers, and obstacles.  The text also mentions the game's developer and designer.

**Section 5: ""PLUS! THE BEST OF PD!""**

This section showcases a selection of popular Public Domain (PD) games for the Amiga.  It includes previews or reviews of ""Tiles,"" ""Frantic Freddie,"" and ""Amoeba Invaders.""  The descriptions highlight the gameplay mechanics and appeal of each game.

**Section 6: ""BUDGET""**

This section lists a number of games, likely categorized by genre or type, and provides their ratings.

**Section 7: ""56 IF I WAS A...?""**

This is an article or opinion piece, likely a humorous or thought-provoking commentary on the video game industry.

**Section 8: ""95 THE BOTTOM LINE""**

This section is a review or summary of a large number of games, likely a compilation of the best games of the year.

**Section 9: ""102 DO THE WRITE THING""**

This section is an opinion or commentary piece, likely a forum for readers to share their thoughts and opinions on the games or the magazine itself.

**Section 10: ""104 IN THE STYLE OF...""**

This section is an article or feature showcasing a new series where famous graphic artists reinterpret classic games in a different style.  The example given is Gary Carr's surrealist interpretation of Powermonger.

**Section 11: ""WIN A CDTV!""**

This section is an advertisement or contest for a CDTV, a CD-based peripheral for the Amiga.

Overall, the page is a collection of game reviews, previews, articles, and advertisements, all focused on the Amiga computer platform.  The page's layout and content suggest a magazine dedicated to providing in-depth information and opinions on Amiga games.
"
6,"This page is a magazine article, likely from a computer magazine like Amiga Power, featuring a preview of a video game called ""Exile.""  The article is detailed, providing information about the game's features, controls, and gameplay mechanics.

**Game Overview:**

The preview focuses on a mini-adventure version of the full game ""Exile,"" which is described as a 20 times larger, more complex version with more weapons, equipment, puzzles, and characters.  The preview version is a playable demonstration of the game's core mechanics.  The article highlights the story of the game, where the hero, Rodrigo, must rescue the alien pet Fluffy from mischievous monkeys on a small planet.

**Loading and Gameplay:**

The article explains how to load the game on an Amiga computer, including troubleshooting steps if the game doesn't load correctly.  It emphasizes the use of a joystick and keyboard for controlling the character.

**Controls:**

A detailed keyboard control scheme is presented, showing which keys perform specific actions like moving, aiming, shooting, picking up objects, and teleporting.  The controls are described in detail, including how to use the joystick for aiming and firing.  The article also explains the concept of ""Thrusting,"" which involves a jetpack-like function.

**Icon Sets:**

Two different icon sets are illustrated, each representing a different set of actions.  The descriptions explain how to use these icons to interact with objects and the environment.

**Aiming and Firing:**

The article explains how to aim and fire projectiles, emphasizing the use of the joystick to adjust the trajectory.

**Picking Up Objects:**

The article details how to pick up and drop objects, using both keyboard and joystick controls.

**Publisher and Authors:**

The article credits Audiogenic as the publisher and JC Smith, PJM Irvin, and W Reeve as the authors, with assistance from others.

**Preface:**

A preface section explains that this is a preview of a larger game and that the full version will have significantly more content.

**Story Summary:**

The article provides a brief summary of the game's story, focusing on the kidnapping of Fluffy and the hero's quest to rescue him.

**Overall:**

The page is a comprehensive preview of the game ""Exile,"" providing detailed information about the game's controls, gameplay mechanics, and story.  The inclusion of a keyboard control diagram and descriptions of different actions makes the preview very helpful for potential players.  The review rating is not explicitly stated, but the overall tone suggests a positive preview of the game.
"
7,"This page is a section from a magazine article, likely an issue of Amiga Power, focused on a video game called ""Exile.""  The article provides detailed information about the game's controls, gameplay mechanics, and some of the challenges players might encounter.

**Joystick Control Section:**  This section explains how to use the joystick to control the character in the game.  It details how to activate various functions, including movement, firing, and activating special actions.  It emphasizes the use of the space bar to access different sets of functions.  The text highlights that some actions require holding down the fire button while moving the joystick.  It also notes that some functions aren't shown in the preview.

**Personal Teleportation Section:** This section describes the teleportation mechanic.  It explains how to register coordinates for teleportation, the limitations (only four coordinates can be stored at a time), and the consequences of teleportation (losing coordinates, potential energy loss).  It also notes that you can't teleport while holding an object.

**Using Your Pockets Section:** This section explains the inventory system, specifically the pockets used to store items.  It notes the size limitations of the pockets and the importance of not dropping items when storing them.

**Altering the Scroll Window Section:** This section describes how the player can adjust the view of the game world.  It explains how to move the scrolling window to see different parts of the environment, including corners.  It also explains how to use the fire button to scroll the window.

**Elapsed Time Section:** This section explains how time affects the game.  It mentions that time is tracked and that points are deducted for each second that passes.  It also highlights that players can earn points by solving puzzles and defeating enemies.

**Special Competition Section:** This section describes a special competition or challenge within the game.  It explains how to obtain a verification code by completing the preview and how to submit the code and other details to a specific address for potential prizes.

**Watch Out Section:** This section provides warnings about different elements in the game.  It describes various types of obstacles, including doors (with different opening methods), fire pits, frogs (which have a specific use), and grenades (which can be used offensively or defensively).  It also describes the transporter and turret mechanics.

**Overall:** The page is a detailed walkthrough of the game's mechanics, providing players with a better understanding of how to navigate and interact with the game world.  The layout is clear, with diagrams and icons to illustrate the various functions and elements.  The tone is informative and helpful, guiding players through the game's complexities.  The presence of a ""Special Competition"" section suggests a competitive aspect to the game.
"
8,"This page is a section from a magazine, likely an Amiga computer magazine, featuring a review or advertisement for a collection of public domain games.  The focus is on a game called ""Prehistorik,"" along with other games like ""Amoeba Invaders"" and ""Frantic Freddie.""

**Prehistorik:**

* **Description:** The page details the game ""Prehistorik,"" highlighting its gameplay mechanics.  It's a side-scrolling adventure where the player controls a caveman named Rik.  The player must navigate the environment, collect food (represented by a meter at the top of the screen), and fight dinosaurs.
* **Controls:** The article clearly outlines the controls for the game, using both text and diagrams.  The controls are described using joystick movements (left, right, up, down) and the fire button (or space bar) for actions like jumping, climbing, and using a club.
* **Storyline:** The game's storyline is described as simple, focusing on the caveman's hunger and his quest to find food.  The objective is to wander the landscape, clubbing dinosaurs and other creatures to satisfy his hunger.
* **Level One:** The page includes a screenshot of the first level of the game, showing the environment, terrain, and some of the obstacles.
* **Tiles:** A separate section discusses the ""Tiles"" aspect of the game, explaining how the game's levels are constructed from matching tiles.  The player must remove matching tiles to progress.
* **Join Our Club:** This section is a promotional aspect, encouraging readers to join a club related to the game.  It also contains a warning about the game's difficulty and the need to collect food.

**Other Games:**

* **Amoeba Invaders:**  The page describes the classic arcade game ""Amoeba Invaders"" in its Amiga version.  It emphasizes the game's faithfulness to the original and its gameplay mechanics, focusing on moving a laser base to shoot down descending invaders.
* **Frantic Freddie:**  The page describes the platform game ""Frantic Freddie,"" highlighting its simple but addictive gameplay.  The game involves collecting treasure, climbing ladders, and avoiding enemies.  It notes the game's previous release on the C64 and VIC20.

**Overall:**

The page is a mix of game reviews, advertisements, and instructions.  The layout is typical of a magazine article, with text, screenshots, and diagrams to illustrate the games.  The tone is informative and engaging, aiming to entice readers to try out the public domain games.  There's a clear focus on the gameplay mechanics and the overall experience of playing each game.  The page also includes a section on how to obtain the games, suggesting either buying a copy of the game or visiting a retailer.
"
9,"This is an advertisement for the video game ""Cybercon III,"" appearing in Amiga Power magazine, July 1991.

The advertisement is visually striking, using a stylized, almost futuristic design.  The overall tone is enthusiastic, highlighting the game's features and praising its quality.

**Headline and Introductory Text:**

The advertisement prominently features the headline ""STUNNING, IMMENSE, EXCELLENT, GREAT, DEFINITIVE, ENORMOUS"" in a large, bold font, followed by the question ""WHY THE ANGELIC SMILE?"". This immediately sets a positive and impressive tone for the game.

**Review Ratings and Quotes:**

The advertisement includes several review ratings and quotes from reviewers.  These are presented in boxes with percentages and descriptive phrases.  For example:

* **93%:**  A quote praising the game's ""stunningly detailed virtual reality.""
* **88%:** A quote describing the game as a ""deeply serious, immensely playable, and generally enormous 3D experience.""
* **87%:** A quote stating the game is ""the most involved 3D game I've ever seen.""
* **90%:** A quote praising the game's ""smooth moving"" and ""incredible"" aspects.
* **91%:** A quote praising the ""storyline and game"" and guaranteeing ""hours of fun.""

These ratings and quotes are from various sources, likely reviewers or critics, and are presented to build credibility and excitement for the game.

**Game Details:**

The advertisement clearly states that ""Cybercon III"" is available on Atari ST, Amiga, and IBM platforms.  It also specifies the release date as ""week commencing 20/05/91.""  Contact information for further inquiries is provided.

**Visual Elements:**

The advertisement uses a combination of graphics, text, and imagery to create a compelling presentation.  A central, stylized graphic resembling a futuristic machine or control panel dominates the layout.  The image of the world map with lightning bolts is a key visual element, suggesting a global scope or theme for the game.

**Overall Impression:**

The advertisement is a strong promotional piece designed to generate interest in ""Cybercon III.""  The combination of enthusiastic language, high review scores, and clear game details aims to convince potential buyers of the game's quality and appeal.
"
10,"This page is from a magazine, likely *Amiga Power*, and is filled with news and information about Amiga games.  The overall tone is enthusiastic and informative, focusing on upcoming releases and current trends in the Amiga gaming market.

**Headline Section:**

The page opens with a large, bold headline: ""IS THE WORLD READY FOR £2.99 BUDGET GAMES?"".  This sets the stage for the following content, which focuses on budget-priced Amiga games.

**News Section:**

The page features a news section with several articles.

* **""ALREADY! WE'RE BRITAIN'S BEST SELLING AMIGA GAMES MAG!""**: This is a promotional statement about the magazine itself, highlighting its position as a leading Amiga gaming publication.  It includes claims about circulation figures, but also acknowledges that precise figures are not yet available.
* **""CLANCY'S BACK...""**: This section discusses the upcoming release of a game based on the novel *The Cardinal of the Kremlin*.
* **""GREMLIN'S AUTUMN LINE-UP""**: This section details new games from Gremlin, including *Lil Divil*, and their release dates.  It emphasizes the open-ended nature of some of the games.
* **""HERO QUEST EXPANSION PACKS""**: This section discusses upcoming expansion packs for the *Hero Quest* game, based on the board game.  It notes the release dates and price points.
* **""PEGASUS""**: This section details the upcoming *Pegasus* game, describing it as a ""shoot-em-up cum arcade adventure"" with a fantasy theme.  It highlights the game's structure, divided into five levels and 10 stages.

**Pocket Power Collection:**

A prominent section focuses on the ""Pocket Power"" collection of budget-priced Amiga games.  The article highlights the low price point (£2.99) and the design of the packaging (transparent plastic sleeves, designed for easy display).  It also mentions the company's belief that the low price will drive sales, and that the games are aimed at impulse purchases.  The article also notes that 16 games are currently available, with 12 more due before September.

**Overall:**

The page is well-organized and visually appealing, with clear headings and images.  The information is presented in a concise and engaging manner, aimed at attracting Amiga gamers interested in new releases and budget-friendly options.  The review rating is not explicitly stated, but the overall tone suggests a positive outlook on the games and the magazine's position in the market.
"
