Page Number,Page Information
1,"The page is a cover of Amiga Format magazine, issue 15, dated October 1990.  The cover features a large, bold red ""AMIGA"" logo, with the words ""FORMAT"" in a large, bold white font.  A yellow banner across the top reads ""220 MASSIVE PAGE ISSUE"".

The cover is predominantly dark gray/black, with white and red text highlighting key articles.  The text emphasizes various topics related to Amiga computers, including:

* **Viruses:**  The magazine discusses what viruses are and how to avoid them.
* **Graphics:**  The cover highlights fast graphics capabilities.
* **Media/Multimedia:**  The cover mentions accelerator cards and creating multimedia applications.
* **Music:**  The magazine features articles on music creation software and tools.
* **Amiga PC Emulator:**  The cover advertises software to run PC programs on the Amiga.
* **Sampling:**  The cover discusses audio engineering and sampling techniques.
* **Fractals:**  The cover mentions creating fractal images.
* **Design:**  The cover discusses creating designs using touch tablets.
* **Games:**  The cover highlights 25 pages dedicated to games and their reviews.

The cover also includes a price (£2.95) and a call to action for readers to ask for the cover disk or booklet from their local newsagent.  A barcode and issue number are also present.

The overall impression is of a magazine focused on providing in-depth information and practical advice for Amiga users, covering a wide range of topics from software to hardware and creative applications.  The cover's design is bold and eye-catching, typical of magazine covers from that era.
"
2,"This page is an advertisement for the video game ""Powermonger,"" published by Bullfrog Electronic Arts.

The advertisement features a large, bold headline that reads ""YOU OVERCAME THE GODS? THESE HANDSOME SPECIMENS WILL BRING YOU DOWN TO EARTH!""  This is followed by a description of the game's premise:  In Populous, players challenged the gods, and now they face adversaries in the form of three unscrupulous and violent tribal leaders.

The page includes a stylized image of the game's cover art, showing a scene with various characters and a map.  The image is pixelated, typical of early computer games.

Below the cover art, there's a detailed description of the game's gameplay mechanics:

* **Be as mean as them and match force with force, or be more cunning, play Mr Nice Guy and win over the local villagers.**  This highlights the player's choices in strategy.
* **By doing so you not only swell your numbers, but also keep your larders stocked, which is essential in ensuring the loyalty of your army.**  This emphasizes the importance of resource management.
* **With the stunning graphics you've come to expect from Bullfrog, Powermonger is a living world of mountains, forests and rivers, sun, snows and rain, where inventiveness and strategic skill can triumph over mere brute force.**  This section highlights the game's visual appeal and strategic depth.
* **Powermonger will test you to the limit, but if you still have any energy for adventure left, these other great Bullfrog titles still lie in wait.** This is a call to action, suggesting more games from the developer.

The price of the game is listed as £29.99.  The advertisement also specifies the platforms (Amiga and Atari ST, IBM/PC) and release date (October 1990 for Amiga/Atari ST, 1991 for IBM/PC).

Finally, there are images of other Bullfrog games, including ""Populous"" and ""The Promised Lands,"" suggesting a series of games.  The page also includes a small graphic of a game control panel.  The text ""JOB IN CAMP"" is also present.  The text ""ELI"" is also present, likely a reference to a specific section or feature of the game."
3,"The page displays promotional material, likely from a game's marketing or manual.

The central image is a pixelated, isometric view of a game world.  It shows a landscape with terrain, a small river, and structures.  Several pixelated figures, likely representing characters or units, are visible on the ground. The style strongly suggests a strategy or role-playing game, possibly a real-time strategy (RTS) game, given the presence of a map and potential units.  The graphics are characteristic of early 1990s computer games.

Above the game world image, there's a group of pixelated characters, likely leaders or important figures in the game, dressed in armor.  They are positioned in a way that suggests a scene of importance or a meeting.

Below the game world image, there's a text block that reads:

""Better than Populous"", Peter Molyneux of Bullfrog, Creators of Populous.""

This text highlights the game's supposed superiority to a previous game, ""Populous,"" and credits Peter Molyneux and Bullfrog Productions.

Below the image and text, there's a large, stylized logo that reads ""CTRONIC ARTS"".  The logo uses a combination of capital letters and a distinctive font.  A small, red circle is prominently featured within the logo.  A small trademark symbol (TM) is present at the bottom right of the logo.

Finally, below the logo, there's contact information for Electronic Arts, including their address, phone number, and fax number.

Overall, the page is designed to advertise or promote a game, emphasizing its features and creators. The pixelated graphics and the text suggest a game from the 1990s.
"
4,"This page is from a magazine, likely *Amiga Format*, issue 15, October 1990.  It's a mix of articles, advertisements, and competitions.

**Top Section:**

* **Design 27:**  A section titled ""Design 27"" with the tagline ""Take a tablet to improve your performance.""  This suggests an article about a tablet-based design tool or technique for Amiga computers.  There's a small image related to this section, likely a close-up of a device's interface.
* **Sampling 135:**  A section titled ""Sampling 135"" with the question ""Is this the best Amiga sampler in the world?"".  This suggests a review or article about a new Amiga sound sampler.  There's a graphic of a sound device.
* **Multimedia 143:**  A section titled ""Multimedia 143"" with the tagline ""Easy applications programming with Viva"".  This suggests an article about multimedia software or programming tools for the Amiga.  There's a graphic of CDs.

**Middle Section (Competitions):**

* **Competitions:**  A prominent section highlighting various competitions.
    * **Win a Disk Drive:**  Offers five floppy drives as prizes.
    * **Win Heaps of Goodies:**  Prizes include items from the Computer Shopper Show.
    * **Win Some Cool Kit:**  Offers Hi-Tec bags and tracksuits.
    * **Numbers:**  Each competition has a corresponding number (83, 150, 204) likely indicating the prize number or the entry number.

**Main Article Section:**

* **Infection Zone p105:**  A large, visually striking article with a graphic of a virus-like particle.  The title suggests an article about computer viruses, their effects, and how to protect against them.  The article discusses parasites, zombies, vampires, and lycanthropes, likely as a metaphor for computer viruses.

**Bottom Section (Magazine Information):**

* **Editorial/Advertising:**  Information about the magazine's editorial and advertising departments, including contact details.
* **Subscriptions/Mail Order:**  Details for ordering subscriptions to the magazine.
* **Disclaimer:**  A legal disclaimer about the magazine's content, including limitations on liability and reproduction rights.
* **Staff List:**  A list of the magazine's editors, technical editors, staff writers, and other contributors.
* **Publisher Information:**  Details about the magazine's publisher, including contact information.

**Overall:**

The page is a mix of product reviews, competition announcements, and magazine information. The visual style is typical of computer magazines from the 1990s, with a focus on graphics and bold text. The content suggests a focus on Amiga computer users and the software available for them. The review rating is not explicitly stated, but the presence of a review section suggests a review of the products mentioned.
"
5,"This page is a spread from an Amiga Format magazine, likely from the 1990s, judging by the style and content.  It's packed with information about Amiga computers and software.

**Sections and Content:**

* **PC EMULATOR 185:**  A small image and a brief description of a PC PowerBoard slotted into an A500, likely showcasing a PC emulator for Amiga.

* **THE BEAST IS BACK 60 / MR. UNIVERSE 68:**  These are likely game reviews or previews for two different Amiga games.  The titles suggest action-oriented gameplay.

* **Contents:** This section lists the various articles and features within the magazine, categorized by type (Specials, Reviews, Regulars).

* **SPECIALS:** This section contains reviews and previews of various software and hardware.
    * **INFECTION ZONE:** A review or article about viruses and their impact on Amiga systems.
    * **WRAP IT UP:**  An article about allocation and deallocation, likely related to programming or system management.
    * **TAKE THE TABLET:** A review or article about a graphics tablet.
    * **VROOM WITH A VISTA:** A review or article about a graphics program or game.
    * **MUSICAL MECHANICS:** A review or article about a music software or sound editor.
    * **FINAL SOLUTION:** A review or article about multimedia applications.
    * **BIG BLUE HORIZON:** A review or article about a PC emulator for Amiga.
    * **LETTER QUALITY:** A review or article about fonts.

* **REVIEWS:** This section lists reviews of various Amiga games.
    * **FORMAT GOLD / OPERATION STEALTH / SUPREMACY / FORMAT SPAM / MONTY PYTHON:**  Reviews of different games.

* **REGULARS:** This section contains recurring features.
    * **NEWS:**  A roundup of news and happenings in the Amiga world.
    * **COMING ATTRACTIONS:**  Previews of upcoming Amiga games.
    * **GRAPHICS:** An article about graphics software or techniques.
    * **PD UPDATE:** An article about software updates.
    * **MUSIC:** An article about music software or techniques.
    * **LETTERS:**  A section for reader correspondence.
    * **GURU:** A regular column, likely a comprehensive guide or tips section.
    * **SCREENPLAY:** A section featuring game reviews or previews.

* **SUBSCRIBE! / MAIL ORDER:** Information about subscribing to the magazine and ordering products through mail.

* **Disk Extra:**  A section dedicated to software and utilities for Amiga computers.
    * **FLIPIT AND MAGNOSE:**  A description of software or utilities.
    * **GIRL ACTIONS:**  A description of a game or software.
    * **ZEROVIRUS:**  A description of a virus-related software or utility.


**Overall Impression:**

The page provides a comprehensive overview of the Amiga scene, including game reviews, software previews, and news.  The layout and formatting suggest a magazine aimed at Amiga users, providing detailed information and reviews.  The page is likely from a print publication, given the layout and the presence of images.  The page's content is dense with information, and the use of bold headings and subheadings helps to organize the various sections.
"
6,"This page is a magazine advertisement, likely from a gaming magazine, featuring several game announcements and previews.

**Top Section: ""We Interrupt this Magazine""**

This section prominently features an advertisement for the game ""Magic Fly,"" a space-fighter game.  The text describes the game as a fighter pilot simulation set in the future, where the player travels through a giant asteroid, aiming to destroy key parts of a complex structure and discover a space fighter.  The ad highlights the game's features, including over 30 different spacecraft to scan and shoot, a vast and complex network of tunnels to explore, and various weapons like lasers, missiles, and superweapons (Cat, Limper, and Atomic Sledgehammer).  The ad also mentions solid 3D graphics.  Visuals of the game's interface and a spaceship are included.

**Middle Section: Chuck Yeager's Advanced Flight Trainer 2.0**

This section advertises ""Chuck Yeager's Advanced Flight Trainer 2.0,"" a flight simulator.  The text emphasizes the game's realistic 3D graphics, accurate aerodynamics, and the ability to fly 18 different aircraft, including those from the US Navy and USAF.  It also mentions features like night flying, unlimited camera angles, and guidance from General Yeager himself, with tips and experiences included on an audio tape.  The ad states that the game is available for Amiga/Atari ST and PC.

**Bottom Section: News and Other Games**

This section contains a separate advertisement for ""Flood,"" a demo disk available at retailers.  It also previews ""PowerMonger,"" a game from Bullfrog (the creators of Populous).  The ad highlights that Populous, another game from Bullfrog, was released on CD-ROM in Japan for FM-Towns computers, and is a worldwide phenomenon.  The bottom of this section includes contact information for Electronic Arts, along with a logo and tagline for ""Golden Scroll - The Games Machine.""

**Overall:**

The page is a collection of advertisements for various video games, showcasing their features and availability.  The layout is designed to attract attention to the different games, with clear descriptions and visuals.  The page is likely aimed at gamers interested in flight simulators and space-themed games.
"
7,"This page is an advertisement for video games, likely from a magazine. It features descriptions and images for several different titles, showcasing their features and highlighting their availability for Amiga and Atari ST computers.

**FLOOD:**

* **Rating:**  The ad mentions the game is ""receiving rave reviews.""  There's no explicit numerical rating.
* **Genre:** Platform game.
* **Description:**  The game involves a character named Quiffy navigating underground caverns, avoiding enemies like ""Psycho Teddies"" and other creatures.  The game features humorous elements, including ""boomerangs, flame throwers, balloons and spacehoppers,"" and ""Humorous monsters.""  The player must solve puzzles, and the game includes ""splashy sound effects.""  The game has secret locations.

**IMPERIUM:**

* **Genre:** Space-trading game.
* **Description:**  The game involves dominating the galaxy by trading with other planets and colonizing new worlds.  The ad highlights the game's ""winning options"" and claims it's ""the most engrossing space-trader ever.""

**PROJECTYLE:**

* **Genre:** Multi-player action game.
* **Description:**  This game is described as a ""fast and furious"" multi-player experience.  It features ""multi-directional scrolling,"" ""parallax,"" ""vector and bas-relief graphics,"" and the ability for up to 8 players per league.  The game also includes ""free kicks, chip shots and 'loony balls.'""


**Overall:**

The page is visually appealing, using colorful images and graphics to represent the games.  The text provides concise descriptions of each game's features and target audience.  The layout is clear and easy to read, with distinct sections for each game.  The inclusion of the ""rave reviews"" for FLOOD suggests a positive reception for the game.  The page is likely from a gaming magazine, promoting new releases for Amiga and Atari ST computers.
"
8,"This page is an advertisement for the video game ""The Spy Who Loved Me,"" a James Bond-themed title.  It's likely a promotional piece from a game magazine or a game manual, given the detailed information and imagery.

The layout is visually appealing, using vibrant colors and bold graphics.  The central focus is a large, colorful image of Roger Moore as James Bond and a female co-star, likely a promotional still from the movie.  The image is accompanied by the title ""THE SPY WHO LOVED ME"" in large, stylized lettering, along with the tagline ""He's Bond. He's Back. He's 007.""

Below the main image, there's a text block describing the game's plot and features.  It highlights the action-packed nature of the game, emphasizing chases, shootouts, and the use of a modified Lotus car.  The text also mentions the game's multi-level action, top-secret codes, and its status as a fast-paced Bond thriller.

Further down the page, there are smaller images or ""filmstrip"" style graphics showcasing different game scenes.  These likely depict gameplay elements, such as a submarine, a car chase, or other action sequences.

At the bottom of the page, there's a section listing the platforms the game is available on (Atari ST, Amiga, IBM PC, Commodore 64, etc.).  It also includes copyright information, credits for the game's development, and contact information for the publisher (Domark Ltd).  The page also includes the logos of MGM/UA and Domark, indicating their involvement in the game's production and distribution.

Overall, the page is a comprehensive advertisement designed to entice potential buyers to purchase the game, highlighting its action-packed gameplay and connection to the popular James Bond franchise.  There's no explicit review rating visible on the page.
"
9,"This page is a spread from a magazine, likely *Amiga Format*, focused on news and reviews related to the Amiga computer system.  The layout is typical of a magazine article, with various sections and different fonts used for headings, subheadings, and body text.

**Sections:**

* **TV Game Show Waits for C4 OK:** This section discusses the potential for a computer gaming show to air on Channel 4 in the UK.  It details the format, featuring different game genres, and the production company's hopes.  It also mentions the involvement of US and European TV networks.

* **Radio Five Gets Format Gold:** This section covers the BBC's new Radio Five program, *Formula Five*, which will feature computer games and software.  It highlights the presenter, Sue Nelson, and the inclusion of a regular segment hosted by Maff Evans from *Amiga Format*.  The schedule and broadcast frequency are also noted.

* **Console Your Amiga:** This section focuses on new peripheral accessories for the Amiga 500, including monitor stands and keyboards.  It provides details on the different models, features, and pricing.

* **News:** This section contains several smaller news items.
    * **Elvira Strikes Back:**  Accolade has acquired the rights to the *Elvira* game from the defunct Tynesoft, and it will soon be available.
    * **Amiganuts Competition:**  A competition is running, offering prizes of various Amiga programs.  Details on the competition's format and how to enter are provided.
    * **A590 180MB Upgrade Kit Offer:**  Almathera Systems Ltd. is offering upgrades for the A590 hard drive, including faster transfer speeds and larger storage capacity.
    * **Look Right!:** This section features game reviews and news.  It highlights the winner of a ""tactless title award"" for a game called *Dinamic for Satan*, noting the game's content and presentation.  It also previews a new game, *James Pond, Underwater Agent*, from Millennium.  Other game news includes *Buck Rogers*, *Loopz*, *Helter Skelter*, *Exterminator*, and various compilations.  The section also mentions the upcoming *F-19 Stealth Fighter* game.

**Overall:**

The page is packed with information about Amiga-related products, software, and news.  The tone is enthusiastic and informative, typical of a publication aimed at Amiga users.  The page's content suggests a vibrant and active Amiga community.  The review rating is not explicitly stated, but the page does contain reviews and previews of various games.
"
10,"This page is a section from an Amiga magazine, likely *Amiga Format*, featuring a variety of articles and information related to Amiga computer software and hardware.

**Section 1: News and Reviews**

* **Hooray for Henrietta:** This section is a review/advertisement for a new educational software program called ""Hooray for Henrietta.""  It's described as a ""fun maths"" program for 5-12 year olds, but flexible enough for older students.  The program is based on three characters and includes an assessment system to track progress.  The price is mentioned as £24.99.
* **Delta 3 Takes Off with F-19:** This is a review/advertisement for the Delta 3 joystick, specifically highlighting its compatibility with the Amiga and its use in flight simulation games.  It emphasizes the joystick's ability to provide a realistic flight experience and encourages developers to utilize this feature.  The price of the joystick is £14.95.

**Section 2: Software Reviews/Advertisements**

* **Amiga to Get French Mistress:** This is an advertisement for a suite of educational software programs (French, German, Spanish, and Italian tutors) aimed at various skill levels, from beginners to advanced students.  The software covers vocabulary, grammar, and other language skills.  The price is £19.95.

**Section 3: Amiga Format October Charts**

This is a chart listing the top-selling Amiga software, categorized by price and publisher.  It's a monthly feature, and this particular chart is for October.  The chart shows the top-selling games, along with their prices.  It also notes notable trends, such as the absence of Robocop from the top spot and the strong performance of other games.  The chart is compiled by Gallup Ltd. and the European Software Publishers Association.

**Section 4: Rewritable Optical Storage**

This section is an advertisement for a new rewritable optical storage system for the Amiga.  It highlights the system's speed, capacity (594MB), and data retention (25 years).  The contact information for Cumana is provided.

**Section 5: Action Packed**

This section is an advertisement for a new budget-friendly game label called Action Sixteen.  It highlights the label's strategy of offering popular game titles at lower prices.  The games mentioned include Targhan, Fast Lane, and On Safari.

**Section 6: A Good Deed From Good Dealers**

This section is an advertisement/testimonial for three mail-order dealers (Giles Harwood, Gary Anderson, and Chris Harvey) who are praised for their customer service and generosity.  It encourages readers to support these dealers.


**Overall:** The page is packed with information about Amiga software, hardware, and related services.  It's a mix of reviews, advertisements, and charts, providing a comprehensive overview of the Amiga market at the time.  The page is well-organized and easy to navigate, with clear descriptions and pricing information.
"
