Page Number,Page Information
1,"The page is the cover of a magazine, likely a computer magazine, titled ""Zap! 64.""  It's issue number 2, dated June 1985, and published by a company called ""A Newsfield Publication.""  The cover price is 95 pence.

The cover features a graphic image of a figure wearing a gas mask, with a distressed, almost zombie-like appearance.  The figure's face and upper body are prominently displayed, and the image is in a style that evokes a sense of horror or suspense.  The background is a mix of dark colors and muted tones, with some hints of light and streaks of what might be blood or other effects.

The title ""Zap! 64"" is large and bold, in a stylized font, with the number ""64"" in a slightly different style.  The words ""COMMODORE"" are also prominently displayed in a large, bold font, indicating that the magazine focuses on Commodore computers.

Below the main title, there's a subtitle that reads ""MONTHLY REVIEW FOR COMMODORE SOFTWARE.""  This further clarifies the magazine's focus on software reviews for Commodore computers.

The cover also features a large section dedicated to a review of a game called ""Wipe-Out,"" developed by ""Theatre Europe.""  The title ""WIPEOUT"" is in large, bold, red letters.  Underneath, it states that the game is for the PSS platform.  The text also highlights that this is a ""detailed review of the year's most terrifying program.""

Other text on the cover includes a section titled ""Everyone's a Wally-The Map,"" and ""ALL THE LATEST ON THE GAMES,"" and ""U.S. GOLDMINE,"" which suggests that the magazine also covers news and reviews of other software and companies.  The text is in a variety of colors and fonts, creating a visually appealing and informative layout."
2,"The image is a promotional poster or advertisement for a video game called ""Roland's Rat Race"".  It's likely from a magazine or a promotional flyer for the game.

The poster features a cartoonish style, with characters like a rat (Roland Rat) and a worm.  The art style is vibrant and colorful, typical of 1980s video game advertisements.

The text highlights the game's availability on two different platforms:

* **Spectrum 48k:**  The price is listed as £6.90.
* **Commodore 64:** The price is listed as £7.90.

The text also emphasizes the game's features, including the presence of ""monster meanies"" and ""furry friends"" to find.  The phrase ""it's brill!"" is used to express the game's appeal.

The poster also includes the name and address of the company, Ocean Software, along with contact information and a list of retailers where the game can be purchased.

The overall impression is one of a promotional piece designed to attract potential buyers to the game, emphasizing its availability on multiple platforms and its appealing cartoonish characters.  The prices and platform specifications are clear indicators of the target audience and the game's release date.
"
3,"This is a page from a magazine, likely a video game magazine, called ""ZZAP! 64,"" dated June 1985.  The issue number is 2.

The page is filled with information about video games, reviews, and advertisements.  It's organized into sections, each with a distinct heading.

**Sections and Content:**

* **""HOT NEW GAMES""**: This section features prominent graphics and text highlighting new video games available for the Commodore 64.  It includes brief descriptions of games like ""Theatre Europe,"" ""Lode Runner,"" ""Pipeline II,"" ""International Basketball,"" ""Pitstop II,"" and ""Dambusters.""

* **""JUNE SPECIALS""**: This section lists specific games with more detailed descriptions.  ""Tir Na Nog map"" is a game about navigating a Celtic world. ""Test your game skill"" is a game with challenges. ""US Goldmine"" is a review of a company. ""Impossible Mission tips"" provides strategy guides.

* **""ZZAP-SECTIONS""**: This section contains various articles and features.  There are reviews of games (""ED,"" ""RAP,"" ""CHALLENGE,"" ""ADVENTURE,"" ""FLASH""), news (""TOP 64,"" ""TIPS""), and strategy guides (""MAPS, tactics, strategy, cheats"").  There's also a column (""MINTER"") where a person gives their opinion on magazine reviews.

* **""PRIZE COMPETITIONS""**: This section advertises competitions related to video games, including a chance to win prizes like copies of games.  ""Activision sports spectacular"" is a promotion for Activision games.

* **""ZZAP-TESTS""**: This section is a collection of reviews of various video games.  It lists the game title, the reviewer's score, and a brief summary.  Games reviewed include ""Almazz,"" ""Antics,"" ""BC II: Grog's Revenge,"" ""Big Mac,"" and many more.

* **""100 Rocky Horror Show""**: This is an advertisement for a game, and a promotion for a signed album, T-shirt, and copies of the game.

* **""80 Red Arrows simulator""**: This is an advertisement for a game, and a promotion for a database program.

The page also includes a prominent graphic design, with bold colors and images related to video games.  The overall impression is of a magazine dedicated to providing information and reviews about Commodore 64 video games.  The layout is typical of magazines from that era, with a mix of text, graphics, and advertisements.
"
4,"The page is an advertisement for the video game ""K.I. Grogs Revenge.""  It's a promotional piece, likely from a magazine or catalog, showcasing the game's features and availability for various computer systems.

**Visual Description:**

The page is predominantly a vibrant, cartoon-style illustration.  The background features a variety of colors, including yellows, greens, blues, and browns, creating a prehistoric, adventurous atmosphere.  The main title, ""K.I. Grogs Revenge,"" is prominently displayed in large, stylized, yellow letters, stacked on top of each other, giving a 3D effect.  A cartoon depiction of a caveman-like character, ""Grog,"" is featured in several places, along with other cartoon elements.  The game's graphics are shown in several small, screen-capture-like images, demonstrating the cartoon style.

**Textual Description:**

The text highlights the game's ""Outstanding Cartoon-Style Graphics.""  The description of the game's plot is presented in a narrative style, introducing the character Thor and his quest for the ""Meaning of Life.""  The text also describes the challenges Thor faces, such as climbing hills, dodging obstacles, and navigating treacherous terrain.  The text emphasizes the game's variety of gameplay, including crossing bridges and taking different paths.

**Product Information:**

The page clearly states that the game is available for Atari, 64, BBC, Spectrum, and Amstrad computers.  Crucially, it lists the price for both a disk and cassette version: £14.95 for the disk and £9.95 for the cassette.  The text also mentions the licensing agreements, specifying that the Commodore 64 version is from Sierra On-Line Software, and other versions are from Sydney Development Corporation, with distribution handled by US Gold Limited.  The address and contact information for US Gold Limited are also included.

**Overall:**

The page is a compelling advertisement for the game, using a combination of colorful visuals and engaging text to entice potential buyers.  The inclusion of screenshots and pricing information makes it a comprehensive promotional piece.
"
5,"This is a page from a magazine, likely *Zzap! 64*, from June 1985.  The page is filled with various content related to video games, specifically those for the Commodore 64.

**Sections and Content:**

* **Editorial:**  The page begins with a section highlighting important and dynamic publishers, editors, and game reviewers.  It lists names like Roger Kean, Franco Frey, Chris Anderson, Bob Wade, Julian Rignall, and others.  This section also includes information about the magazine's layout, advertisers, and editorial staff.

* **""Next month, next year"" Feature:** This section discusses the challenges of predicting future game releases and software availability.  It mentions specific titles that were planned for review but encountered issues.

* **""Oy, leave our machine alone!"" Feature:** This is a commentary on the conflict between Commodore 64 owners and retailers.  It discusses the price drops of Commodore 64s and the retailers' reluctance to stock them at lower prices.

* **""The Zzap labels"" Feature:** This section provides ratings for games.  It categorizes games into ""Gold Medal Award,"" ""Sizzler,"" ""Tacky,"" and other categories, offering opinions on the quality and value of the games.

* **""The Zzap Reviewers"" Feature:** This section introduces the reviewers and their perspectives.  It includes profiles of Bob Wade, Gary Penn, and Julian Rignall, each with a brief description of their gaming experience and opinions.

* **""The Zzap ratings"" Feature:** This section details the criteria used to evaluate games.  It breaks down the ratings into categories like Presentation, Graphics, Sound, Originality, Hookability, and Lastability, providing a comprehensive overview of the review process.

* **""Angry spot"" Feature:** This is a humorous commentary on the frustrations of game design, specifically the lack of pause functions in some games.

* **""Feel the quality, feel the width"" Feature:** This section discusses the value of the magazine itself.  It encourages readers to consider the number of pages, the amount of non-advertising content, and the overall quality of the magazine's content.

* **Other Information:** The page also includes contact information for the magazine, its publishers, and its distribution channels.  There are also advertisements and other details about the magazine's operations.

**Overall:**

The page is a mix of reviews, editorials, and features related to Commodore 64 games.  The tone is a blend of informative, opinionated, and humorous.  The review ratings are clearly presented, and the page provides a snapshot of the gaming scene and the magazine's perspective on it during that time period.
"
6,"This page is a section from a magazine, likely Zzap! 64, from June 1985.  It contains a mix of reader letters, reviews, and articles related to computer games for the Commodore 64.

**Sections and Content:**

* **""We can't believe the response...""**: This is an introductory section, acknowledging the high volume of mail received by the magazine, and thanking readers for their contributions.  It includes contact information for the magazine.

* **""Rate the loading screen""**: This is a reader's letter/review focusing on the loading times of games and the graphics displayed during the loading process.  The reader expresses frustration with long loading times and suggests that the magazine should include information about loading times in their reviews.

* **""More high scores""**: This section contains reader letters regarding high scores in various games, and requests for help with game instructions (specifically Impossible Mission).  There are also complaints about the high price of games and a plea for a small gift from the magazine.

* **""Airwolf is fab""**: This is a reader review praising the magazine, particularly the review of the game Airwolf. The reader describes their positive experience with the magazine and the game.

* **""Mama, what an awful review!""**: This is a reader letter criticizing a review of the game Mama Llama. The reader argues that the review was unfair and poorly written, and that the reviewer's comments were not objective.  The reader also praises the game's graphics and gameplay.

* **""Thanks, Mastertronic!""**: This is a reader letter praising the Mastertronic game bundle and expressing concern about the high prices of games.

**Review Ratings (if applicable):**

The page contains reviews of games, but no explicit numerical ratings are given.  The reviews are expressed through descriptive language, such as ""fab,"" ""excellent,"" ""awful,"" and ""stupid.""  The reader letters provide opinions and feedback on the games and the magazine itself.

**Overall:**

The page provides a snapshot of reader interaction with the magazine, highlighting concerns about game reviews, loading times, and pricing.  It also showcases the diverse opinions and experiences of Commodore 64 game enthusiasts.  The tone is generally positive, with readers expressing appreciation for the magazine and its content, while also offering constructive criticism.
"
7,"This page is a collection of articles and reviews from a magazine, likely a computer magazine, focused on the Commodore 64.  The publication date is June 1985, as indicated at the bottom.

**Sections and Content:**

* **Reviews and Letters to the Editor:**  The page contains numerous reader letters, some positive and some negative, regarding the magazine itself and the Commodore 64.  There are reviews of games, software, and hardware.  Some letters are critical of the magazine's content, particularly the perceived bias against the Commodore 64.  Other letters praise the magazine's features, reviews, and articles.  One letter specifically criticizes a reviewer, Carl Lyons, for being ""mind-numbingly boring.""  There are also letters discussing the price of the magazine and the quality of the games.

* **Game Reviews/Discussions:**  Several letters and articles touch upon specific games and software for the Commodore 64.  There's a discussion about the lack of listings and interface ads in the magazine, suggesting the magazine is focused on reviews and features.

* **""I Hunger for Your Mag"" Letter:**  This is a letter from a reader expressing their enthusiasm for the magazine, highlighting the quality of the reviews and the overall content.  The reader mentions the difficulty in finding the magazine and the decision to purchase it despite the cost.

* **""The Price is Wrong"" Letter:**  This letter expresses dissatisfaction with the magazine's price.  The reader feels the price is too high and unrealistic.

* **""Sycophancy Time"" Letter:**  This letter is a humorous and positive review of the magazine, praising the quality of the reviews and the overall content.

* **""Don't Knock the Speccy!"" Letter:**  This letter argues against the magazine's perceived negativity towards the Commodore 64, suggesting a bias in favor of other systems.

* **""Family Warfare Dept"" Letter:**  This letter is a personal account of a reader's pet Guinea pig.

* **""Can't Stand Carl!"" Letter:**  This letter is a strong criticism of a specific reviewer, Carl Lyons, and their reviews.

* **""Rockford? Who's He?"" Letter:**  This letter is a review of the magazine, offering both positive and negative feedback.

* **Other Articles:**  There are other articles and sections, including a column by Phillip Merchant, and a section on new games and features.

**Overall Tone:**

The page reflects a mix of opinions and perspectives on the Commodore 64 and the magazine.  There's a noticeable amount of reader feedback, indicating a lively community around the platform and the publication.  The tone is generally enthusiastic about the magazine's content, but also critical in some areas, particularly regarding the perceived bias against the Commodore 64.


**Review Rating (Implicit):**

There isn't an explicit review rating.  However, the mix of positive and negative feedback from readers suggests a varied reception to the magazine and its content.  The overall tone leans towards a positive assessment of the magazine's quality, but with some reservations.
"
8,"This page is from a magazine, likely a computer gaming magazine, called ""ZZAP! 64,""  dated June 1985.  It contains a mix of reader reviews, letters to the editor, and articles related to computer games, specifically those for the Commodore 64.

**Review Section:**

The page features several reader reviews of the magazine itself, and of various computer games.  The reviews cover different aspects, including:

* **Overall Impression:**  Many reviewers praise the magazine's layout, the quality of the reviews, and the depth of the coverage.  Some highlight the impressive number of review pages.
* **Review Quality:**  Several readers comment on the thoroughness and fairness of the reviews, noting that the reviewers are knowledgeable and provide helpful information.  However, one reader criticizes the reviewers' lack of interest in certain game genres (strategy/simulation games).
* **Presentation:**  The magazine's design and layout are frequently praised, with comments on the illustrations, photos, and the overall visual appeal.
* **Value for Money:**  Several readers mention the good value for the price of the magazine.
* **Specific Game Reviews:**  Some reviews focus on specific games, offering opinions on their gameplay, graphics, and sound.

**Letters to the Editor:**

The page includes several letters from readers to the editor, expressing opinions, suggestions, and feedback on the magazine and its content.  These letters cover topics like:

* **Review Quality and Fairness:**  Some readers express concerns about the quality of reviews, while others praise the magazine's approach.
* **Game Recommendations:**  Readers suggest games they think the magazine should review.
* **Magazine Layout and Design:**  Some readers offer suggestions for improving the magazine's layout and design.
* **Specific Complaints:**  One reader complains about the lack of coverage for strategy games.

**Other Content:**

* **Multi-Comp Entries:**  This section lists entries for a competition within the magazine.
* **Continued on page 114:**  Indicates that the content continues on another page.
* **Zzap! 64 June 1985:**  The date and magazine title are clearly displayed.
* **Review War:**  A section with a reader's letter about the quality of game reviews.

**Overall:**

The page provides a snapshot of reader engagement with the magazine, highlighting both positive and negative feedback.  The reviews and letters offer insights into the tastes and expectations of Commodore 64 gamers in 1985.  The page also showcases the magazine's attempt to cater to a wide range of interests within the gaming community.  There isn't a single, unified review rating, but the overall tone is positive, with many readers praising the magazine's quality and value.
"
9,"This page is an advertisement for video games, likely from a magazine or similar publication, featuring a variety of titles for the Commodore 64.

The central focus is a game called ""Gribbly's Day Out,"" which is presented with a vibrant, cartoonish illustration. The advertisement highlights the game's features, including detailed graphics, smooth scrolling, stunning sound effects, and joystick control.  It emphasizes the game's unique gameplay mechanics, where the player guides Gribbly, a creature with Psi powers, through a world filled with challenges and obstacles.  The ad copy describes the game's storyline and the various creatures and environments encountered.

Below the main advertisement, there are two additional game listings:

* **3D Lunattack:** This game is presented as a space adventure, where the player pilots a Luna Hover Fighter to destroy enemy bases.  The ad copy emphasizes the real-time status updates and the challenges of the game.  The price is £7.95.

* **Heathrow International ATC:** This game is a flight simulator, focusing on guiding aircraft safely to Heathrow Airport.  The ad copy highlights the detailed radar system and the need for quick reactions to handle emergencies.  The price is also £7.95.

Each game listing includes a small image or graphic representing the game's theme.  The advertisement also includes contact information for Hewson Consultants, the company publishing or distributing the games.  The text at the bottom indicates that Hewson Consultants is open to evaluating other software for potential publication.

The overall design of the page is colorful and engaging, using bright colors and cartoonish imagery to attract the reader's attention.  The page is clearly designed to entice potential buyers to purchase these Commodore 64 games.  No review rating is present on the page.
"
10,"This page is an advertisement for the video game ""Miner 2049er,"" a sequel to the popular arcade game.  The advertisement is visually appealing, with a strong color scheme and graphics that evoke the game's atmosphere.

**Headline and Introduction:**

The top portion of the page features a large, bold headline proclaiming ""Big Five Software and U.S. Gold proudly present the sequel to the world's most popular arcade game.""  The text is set against a backdrop of a mountainous landscape, adding to the adventurous theme.

**Game Overview:**

The advertisement then details the game ""Bounty Bob Strikes Back,"" highlighting its features.  It emphasizes the difficulty, the expanded scope of the mine, and the new challenges players will face.  It mentions key features like:

* **Expanded gameplay:** 25 of the greatest platform screens, including Grain Elevators, Super Energy Food Bars, Gravity Lifts, Acid Rain, Suction Tubes, Hydraulic Lifts, Mobile Suction Units, Transporters, Cannons, Utility Hoists, Pulverisers, Moving Weirdos, Mutant Organisms, Treats, and the greatest High Score Factory in computer history.
* **Special features:** Multi-Channel Music, Game Adjustment Screen, Automatic Demo Mode, Two-Player Mode with dual joystick capability, and Level Warp ability.
* **Platform:** Available for Atari and Commodore 64, with future releases planned for Amstrad, BBC, and Spectrum.

**Reviews and Accolades:**

The advertisement includes quotes from reviewers and accolades for the original ""Miner 2049er.""  These quotes highlight the game's popularity, critical acclaim, and success in winning awards, including the ""Grand Arcade Award for the Best Electronic Game of the Year"" in 1984.  The quotes emphasize the game's innovative nature and its impact on the home video game market.

**Availability and Distribution:**

The advertisement concludes with information on where to purchase the game.  It lists U.S. Gold as the distributor and provides contact information for retailers, including Boots, W.H. Smith, John Menzies, Woolworth, and Wildings.  It also lists other distributors and contact information for further inquiries.

**Overall Impression:**

The advertisement effectively promotes the game, highlighting its features, critical acclaim, and availability.  The use of quotes from reviewers and the mention of awards creates a sense of credibility and desirability for the game.  The inclusion of retailer information makes it clear that the game is readily available for purchase.
"
