Page Number,Page Information
1,"The image is the cover of a magazine, likely a gaming magazine, called ""Commodore User,"" from October 1988.  The cover features a vibrant, cartoonish style, with two figures leaping in the air, dressed in denim jackets and jeans.  The figures have expressive faces and are depicted in dynamic poses.

The cover has a bold, large title ""COMMODORE USER"" in a sans-serif font.  The date ""OCTOBER 1988"" is prominently displayed in a smaller font.  A price, ""£1.10,"" and a tagline, ""No. 1 for AMIGA GAMES,"" are also visible.

The cover features several articles and sections:

* **""ONE-NIL! MICROSOCCER FIRST REVIEW"":** This indicates a review of a game called ""Microsoccer.""

* **""WIN AMIGA+ MONITOR+ GAMES"":** This section likely advertises a promotion or giveaway related to Amiga computers and monitors.

* **""64 ARMALYTE RED STORM RISING POOLS OF RADIANCE"":** This suggests an article or review about a game called ""Red Storm Rising Pools of Radiance.""

* **""AMIGA VIRUS ROCKET RANGER ZYNAPS"":** This section likely refers to articles or reviews about games called ""Amiga Virus,"" ""Rocket Ranger,"" and ""Zynas.""

* **""AFTERBURNER EXCLUSIVE PREVIEW!"":** This indicates an exclusive preview of a game called ""Afterburner.""

* **""FREE PULL OUT POSTER"":** This is a clear indication of a free poster included with the magazine.

The cover also includes some numerical data: ""350 pta,"" ""HFL 5.90,"" and ""DM 5.50."" These likely represent prices or costs in different currencies.

Overall, the cover design is eye-catching and uses a bold, colorful style to attract readers interested in Amiga computers and games.  The layout clearly highlights the various articles and features within the magazine.
"
2,"The image is a cover for a video game, likely for a home computer or early console.  The cover art is vibrant and stylized, typical of the era.

The title, ""DALEY THOMPSON OLYMPIC CHALLENGE,"" is prominently displayed in large, bold, colorful letters.  The letters are a mix of bright colors, including yellow, orange, blue, and red, against a dark background.

The cover features multiple images of athletes engaged in various track and field events, such as pole vaulting, running, and discus throwing.  These images are stylized and somewhat cartoonish, but clearly depict the sports.  A prominent male athlete, likely Daley Thompson, is featured in the center of the image, seated and looking directly at the viewer. He is depicted in a tank top and shorts, with a noticeable mustache.  Other athletes are shown in action in smaller images throughout the cover.

The background includes graphic representations of athletic fields and stadiums.  The overall impression is one of energy and excitement, typical of promotional materials for a sports-themed video game.

There's a smaller, stylized graphic of the word ""OCC"" (likely the game's publisher or distributor) in a blue and metallic-looking design.

At the bottom of the image, there's a small text block that gives the publisher's name, address, and contact information.  It reads ""Ocean Software Limited - 6 Central Street - Manchester - M2 5NS - Tel"".  There's also a signature or artist's mark, ""WAKELIN,"" in the lower left corner.

The image is a promotional piece for a video game, not a review.  There is no review rating visible.
"
3,"This page is an advertisement for a video game called ""Daley Thompson's Olympic Challenge.""

The advertisement features a large image of Daley Thompson, a prominent British athlete.  The text is bold and uses a large font size to highlight the game's title and key features.

**Game Overview:**

The advertisement highlights that the game simulates the 1988 Olympic Games, allowing players to participate in ten different track and field events.  It emphasizes that the player's performance in the game's training mode directly impacts their performance in the competition.  The text emphasizes the importance of choosing the right equipment and strategies for each event.  The ad also promotes the game as more than just a simulation, emphasizing Daley Thompson's personality and humor as part of the experience.

**Pricing and Platforms:**

The advertisement clearly lists the price for the game on different platforms:

* **Amstrad Commodore Spectrum:** £9.95 (Cassette)
* **Amstrad Commodore Spectrum:** £14.95 (Disk)
* **Atari ST:** £19.95

The advertisement also notes that the game is available for the Amiga computer system.

**Overall Impression:**

The advertisement is designed to be engaging and informative, highlighting the game's unique features and appealing to potential customers.  The use of a prominent athlete like Daley Thompson and the emphasis on the game's simulation aspect are likely intended to attract a broad audience.  The pricing is clearly displayed, making it easy for consumers to compare options.
"
4,"This is a promotional advertisement for a video game called ""Fernandez Must Die.""  The page is a promotional flyer or insert, likely from a magazine or game catalog.

The design is somewhat gritty and stylized, with a distressed, almost graffiti-like appearance.  The words ""Fernandez Must Die"" are prominently displayed in a large, bold, and slightly stylized font, in a reddish-brown color against a light beige/tan background.  The background itself has a textured look, suggesting a wall or a rough surface.

The text describes the game's plot:  A revolution is taking place in Central America, and the player, Fernandez, must overthrow the evil dictator by destroying military bases.

The advertisement also lists the game's features, including:

* **Multiple vehicles:** Jeeps, tanks, motorcycles, trains, and more.
* **Large play area:**  A huge playing field.
* **Multiplayer options:** One or two players.
* **Map of the area:** A map of the game's setting, El Diablo.
* **Promotional items:** A free Fernandez badge and the option to purchase a poster and t-shirt.

The bottom section of the page lists the different versions of the game and their prices, broken down by computer platform:

* **Spectrum:** Disk: £12.99, Cassette: £8.99
* **Commodore:** Disk: £12.99, Cassette: £9.99
* **Amstrad:** Disk: £12.99, Cassette: £9.99
* **Atari ST:** £24.99
* **Amiga:** £24.99

The page also includes small screenshots of the game, showing some of the game's environments and elements.  The screenshots are simple, but they give a visual idea of the game's style.

Finally, the bottom of the page includes the company's contact information: Image Works, their address, and telephone number.  This indicates the company responsible for publishing or distributing the game.
"
5,"This page is a spread from a computer gaming magazine, likely *CU* (Computer User), featuring a variety of content related to video games and computer technology.

The page is divided into sections, each focusing on a different aspect of the gaming world.

**REGULARS:** This section lists various articles and features, including:

* **6 BUZZ:**  Likely a short, news-oriented section.
* **12 CHARTS:**  Charts of popular games or game sales.
* **80 CHEAPO ROUND-UP:**  A roundup of budget-friendly games.
* **82 ADVENTURE:**  Features or reviews of adventure games.
* **92 LETTERS:**  Letters to the editor from readers.
* **94 PLAY TO WIN:**  Tips and strategies for winning games.
* **97 ARCADES:**  Information on arcade games.
* **108 TOMMY'S TIPS:**  Tips and tricks from a columnist named Tommy.
* **110 THE LAST WORD:**  A concluding or summary section.

**REVIEWS:** This section features reviews of specific games, with each review having a rating symbol (a downward-pointing triangle) and the game's title.

* **Off Shore Warrior:**  A review of this game is present.
* **Armalyte – a Superstar!!:**  A review of this game is present.
* **Rocket Ranger – a Superstar!**  A review of this game is present.
* **Virus – another Superstar!!**  A review of this game is present.

**SPECIALS:** This section contains more in-depth articles and features:

* **16 MICROSOCCER:**  A detailed article about a soccer game, likely highlighting its features and gameplay.  It mentions a competition and prizes.
* **45 THE AMIGA ZONE:**  A section dedicated to Amiga games, likely showcasing new releases and highlighting their features.
* **58 POSTER:**  A poster advertisement for a game, likely Armalyte, based on the artwork mentioned.
* **88 DRAGON BASHIN':**  An article about fantasy role-playing games (RPGs), possibly reviewing a new release or discussing the genre's popularity.

**REVIEWS (continued):**  The page also includes a list of arcade games, numbered from 20 to 79.  These numbers likely correspond to the order in which the games are featured in the magazine.

**OTHER INFORMATION:**

* **Power Drift in the arcades:**  A subheading suggesting a feature about arcade games.
* **Editor, Staff Writer, Art Editor, Advertising Manager, etc.:**  Information about the magazine's staff.
* **Magazine Information:**  Details about the magazine's publication, including the issue date, subscription information, and contact details.
* **Artwork and Graphics:**  The page includes various graphics, including game screenshots and illustrations, which help to visually represent the games and features discussed.

The overall impression is of a gaming magazine, providing a comprehensive overview of various games and related topics.  The page is well-organized, with clear headings and subheadings, making it easy for the reader to navigate the different sections.
"
6,"This page is a magazine article, likely from a gaming or entertainment magazine, featuring a mix of news, reviews, and previews.

**Section 1: Linel's Champ**

This section is a review or preview of a boxing video game called ""Linel's Champ.""  The review mentions Mike Tyson's withdrawal from a fight, and the game's realistic boxing simulation, endorsed by the World Boxing Council.  It notes the game's availability for the Amiga and a future 64 release. The review also includes a short quote from an unnamed boxing figure.

**Section 2: The Ghosts Return**

This section discusses a sequel to the arcade game ""Ghosts 'n' Goblins.""  It mentions the game's upcoming release in early 1989 and that the graphics have been improved, but the basic scenario remains the same.

**Section 3: Who'll Sign Roger Rabbit?**

This section is a preview or news story about the upcoming film ""Who Framed Roger Rabbit.""  It highlights the film's box office success, exceeding $131 million in America.  It also mentions the film's release date in December and the involvement of director Robert Zemeckis and star Bob Hoskins.  The article also describes the film's unique blend of live-action and animation, featuring cartoon characters like Donald Duck, Betty Boop, and Woody Woodpecker.

**Section 4: Katakis Canned**

This section details a legal dispute between Mediagenic and US Gold.  Mediagenic sued US Gold over the game ""Katakis,"" claiming copyright infringement.  The game was close to release when the injunction was issued.  US Gold withdrew the game, acknowledging the validity of the claim.

**Section 5: Mike Read on Your 64**

This section is a preview of a new computer game, ""Mike Read's Computer Pop Quiz,"" based on the popular TV show hosted by Mike Read.  It mentions the game's release date in November and the involvement of Elite, the game developer.

**Overall:**

The page is filled with various news items and previews, showcasing a mix of video game releases, film previews, and entertainment news.  The page is likely from a magazine aimed at a gaming and entertainment audience.  There are no explicit review ratings visible.
"
7,"This page is filled with various articles, likely from a computer or gaming magazine, focusing on new releases, upcoming products, and industry news.  Let's break down the sections:

**1. HOLY SOFTWARE!**

This section is a news item about a new Batman game.  It announces the upcoming release of a Batman game before Christmas, and that the license was re-signed after previous releases on the Speccy and Amstrad.  The article also mentions a giveaway contest for a copy of Frank Miller's ""The Dark Knight"" graphic novel.  Contest details are included, requiring entrants to answer a question about Bruce Wayne's butler.

**2. THE MUNSTERS AGAIN**

This section details the upcoming release of a video game based on the classic TV show *The Munsters*.  It highlights that a sister company of Alternative is releasing the game.  The article also mentions the game's release date is around Christmas and the game's plot will focus on the everyday lives of the monster family.

**3. REAPPEARANCE OF ROY**

This section discusses the return of a popular comic character, Roy of the Rovers, in a video game.  It notes that the game's original developers had opted out of the computer game market, but the character is now being revived.  The article also mentions the release date is coming up soon.

**4. F16 READY FOR TAKE OFF**

This section is about a new flight simulator game, ""F16 Combat Pilot.""  It highlights the game's advanced features, based on a real-world fighter jet, and the simulation's accuracy.  The article also mentions the game's developers, Digital Integration.

**5. OCEAN UNTOUCHED**

This section is about the acquisition of rights to the movie *The Untouchables* for a video game conversion.  It notes that the acquisition took longer than expected, but the rights have been secured.

**6. GAMES WORKSHOP SIGN ON**

This section is about a licensing deal between a gaming magazine and Games Workshop, a company known for tabletop wargames.  It details the licensing of their popular *Warhammer* game for a three-year period.  The article also mentions the availability of complete sets of miniatures and copies of the *Warhammer Fantasy Battle* book.  It also includes a contest for readers to win these items.

**7. MICROPROSE TO ENTER ARCADES**

This section is about Microprose's entry into the arcade market.  It highlights the company's plans to develop their own hardware and software for arcade games, and their intention to become a leader in the coin-op industry.  The article also mentions the involvement of former Atari president Gene Lipkin in this new venture.


**Overall Review Rating:**

There is no explicit review rating.  The articles are primarily news items and announcements, not reviews.
"
8,"This page is a promotional advertisement, likely from a magazine, showcasing various video games for the Amiga computer system.  It's not a review, but rather a listing of games and their prices.

The page is divided into sections, each focusing on a different category of games:

**STRATEGY:** This section lists a variety of strategy games, including titles like ""Reach for the Stars,"" ""Carriers at War,"" ""Battles in Normandy,"" ""Battles for North Africa,"" ""The Great War in the East (1941-45),"" ""Decisive Battles of the American Civil War (Volume One & Two),"" ""High Seas,"" ""Panzer Strike,"" ""Patton vs Rommel,"" ""Shiloh,"" ""Grant's Trial in the West,"" ""Sons of Liberty,"" and ""Wargame Construction Set.""  Each game has a listed price in British pounds (£).

**ADVENTURE/ROLE-PLAYING:** This section lists adventure and role-playing games, including ""AD&D: Pool of Radiance,"" ""Bard's Tale III: The Thief of Fate,"" ""Wasteland,"" ""Wizardry II,"" ""Knight of Diamonds,"" ""Legacy of the Ancients,"" ""Might and Magic,"" ""Questron II,"" ""Phantasie III,"" ""The Wrath of Nikademus,"" ""The Eternal Dagger,"" and others.  Again, prices are listed.

**AMIGA TITLES:** This section lists additional Amiga games, including ""Ferrari: Formula One,"" ""F/A-18: Interceptor,"" ""Empire,"" ""Breach,"" ""Breach Scenario,"" ""The Serayachi Campaign,"" ""Paladin,"" ""Gettysburg,"" ""The Turning Point,"" ""The Destiny Knight,"" ""Earl Weaver Baseball,"" ""World Tour Golf,"" ""Shadowgate,"" ""Flight Simulator II,"" ""Jet,"" ""FSII: Western European Tour,"" and ""FS II Japan Scenery Disc.""  Prices are listed for each.

**SIMULATORS:** This section focuses on simulation games, including ""Gunship,"" ""Project Stealth Fighter,"" ""Thunderchopper,"" ""Up Periscope,"" ""Flight Simulator II,"" ""Jet,"" and others.  Prices are listed.

**COMING SOON:** This section lists games that are anticipated to be released in the future, including ""C-64/C-128 Deathlord,"" ""The Mars Saga,"" and ""Neuromancer.""

**FOXY Fights Back:** This is a separate advertisement for a game called ""Foxy Fights Back,"" from Denton Designs.  It describes the game as action-oriented, featuring a fox character, and lists features like great animation, 100% leg-biting action, weapon pick-ups, a massive play area, and multi-level play.  The advertisement also includes a price breakdown for different versions of the game (Spectrum disk, Spectrum cassette, Commodore disk, and Commodore cassette).

**IMAGE WORKS:**  This section provides contact information for Image Works, the company publishing or distributing some of the games.

In summary, the page is a comprehensive listing of Amiga games, with prices and descriptions.  The ""Foxy Fights Back"" section is a separate advertisement for a specific game.
"
9,"This page is a catalog or price list for Commodore software, likely from a magazine or similar publication.  It features a wide variety of games for the Commodore Amiga and Commodore 64.

The page is divided into sections, each dedicated to a specific platform (Amiga or C64).  Within each section, games are listed alphabetically, with the following information for each:

* **Game Title:** The name of the software.
* **Platform:**  Implied by the section heading (Amiga or C64).
* **Price:**  The cost of the game, often listed in two formats (e.g., 7.99 and 11.99), possibly representing different media types or formats.
* **Cass Disk/Disk:**  Indicates the format of the software.

The page also includes:

* **Ordering Information:**  Instructions on how to order the software, including payment methods (credit cards), postal addresses, and telephone numbers.  It specifies postage and packing costs for both UK and overseas orders.  It also mentions delivery times (24 hours).
* **Screen Shots:**  Visual representations of the games are shown, providing a preview of the game's graphics and interface.
* **Additional Information:**  The page includes details about the company (Worldwide Software), their address, and contact information.

The page is well-organized, with clear headings and columns to present the information in a user-friendly format.  The layout is typical of a catalog or advertisement, designed to attract customers and encourage purchases.  The prices and availability of the software are key elements of the page."
10,"This page contains a section of a magazine, likely a gaming magazine, featuring reviews and previews of video games for various platforms, likely the Amiga.

**BUZZ (Afterburner on the Mean Machine):** This section is a review of the game ""Buzz,"" described as a 3D high-speed aerial shoot 'em up.  The review highlights the game's technical aspects, mentioning the use of multiple processors, a custom graphics chip, and a Z80 sound manager.  It notes that the Amiga version is expected to be smoother than the arcade version, achieving this through animation using 15 frames.  The review also discusses the game's sprite handling, explaining how the developers created in-between frames to give the impression of movement.  The review emphasizes the game's technical complexity and the effort put into replicating the arcade experience on the Amiga.

**SERVE & VOLLEY:** This section is a preview of the game ""Serve & Volley,"" a tennis simulation.  The preview details the game's features, including three difficulty levels, three court surfaces, and a full range of tennis strokes.  It highlights the ""Strobe-o-strobe"" animation, which is described as making serves and hits appear realistic.  The preview also mentions the ability to adjust player endurance and power, and to store player statistics.  The game is slated for release this month.

**BOMBOOZAL:** This section is a preview of the game ""Bomboozal,"" a puzzle game.  The preview describes the game as unusual, involving detonating bombs and mines while avoiding enemies.  The preview notes that different programmers are working on different levels, suggesting a collaborative development approach.  The preview also mentions a comparison of programming styles and that the game is expected to be released by mid-November.

**Overall:** The page showcases a variety of game previews and reviews, highlighting the technical aspects and features of each game.  The style is descriptive and informative, providing details about the games' mechanics and development processes.  The page is likely from a gaming magazine, aimed at a technical audience interested in the details of game development.
"
