Page Number,Page Information
1,"The page is a cover and interior spread from a magazine, likely *PC Gamer*, focused on the release of Windows 95.

**Cover and Title Page:**

The cover prominently displays the title ""PC GAMER CD-ROM Edition"" in large, bold, and colorful letters.  Subheadings and smaller text highlight the magazine's focus on Windows 95 and CD-ROM games.  The cover also features a graphic image related to the theme, likely a screenshot or representation of a Windows 95 desktop or game.

**Article Sections:**

* **""The Promise...""**: This section details the anticipated benefits of Windows 95 for gaming, including the elimination of DOS hassles, improved 3D graphics and sound, and plug-and-play upgrades.  It's a preview or overview of the potential of Windows 95 for gaming.

* **""Will It Happen? Special 9-page investigation""**: This section suggests a more in-depth, investigative look into the actual implementation of Windows 95's gaming capabilities.  The 9-page length indicates a substantial piece.

* **""Reviewed & Rated""**: This section lists several games that have been reviewed and rated by the magazine.  The games listed include ""Full Throttle,"" ""Sim Tower,"" ""Tank Commander,"" ""Perfect General II,"" and ""Blood Bowl,"" among others.  The presence of ""and more!"" suggests a longer list of reviewed games.

* **""Plus""**: This section indicates additional content, likely including previews of other new games.  The phrase ""Dozens of new games previewed"" further clarifies this.

**Other Information:**

* **""On The CD!""**: This section lists several demos included on the CD-ROM that came with the magazine.  The demos include games like Space Quest 6, Discworld, Star Trek: Final Unity, Lemmings 3D, and Void Pirates.

* **Magazine Details**: The bottom of the page shows the magazine's volume and issue number (Vol. 2 No. 8), publication date (August 1995), and price ($7.95).  It also includes a barcode and the publisher's logo.

**Overall Impression:**

The page is a promotional piece for the magazine, highlighting the new Windows 95 operating system and its potential for gaming.  It emphasizes the features of Windows 95, previews new games, and provides a review section.  The inclusion of CD-ROM demos further suggests the magazine's focus on the emerging technology of the time.
"
2,"The image is a promotional piece, likely a cover or part of a promotional poster, for a video game called ""Infiltrate, Annihilate, Exterminate.""  The style is vibrant and somewhat stylized, using bold colors and a graphic design approach common in the 1990s.

The central focus is a large, stylized alien creature, depicted in a dark blue/purple color with skeletal-like appendages.  It appears to be in a dynamic pose, as if in mid-attack or flight.  The creature has large, glowing red eyes, and is firing laser beams at a large, metallic structure in the background.

The background features a dramatic, fiery orange and yellow sky, suggesting a battle scene in space or on a hostile planet.  Several futuristic-looking spaceships or fighter jets are also depicted in flight, in a dark gray/black color, adding to the sense of action and conflict.

The words ""Infiltrate,"" ""Annihilate,"" and ""Exterminate"" are prominently displayed in a large, stylized font, likely the game's tagline or a key theme.  The text is in a white color against the orange/yellow background, with a slightly rough or textured appearance.

Overall, the image conveys a sense of intense action, alien invasion, and destruction, typical of many science fiction video games of the era.  There are no reviews or ratings visible on the image.
"
3,"The page is a promotional advertisement for a video game called ""The Hive,"" likely for a PC platform (Windows 95).

**Visuals:**

The advertisement features a vibrant, stylized image of a futuristic, possibly alien, structure or spaceship.  The colors are bold and somewhat exaggerated, using a mix of bright oranges, yellows, greens, and blues.  The image is dynamic, with implied motion and explosions.  The text ""CATCH THE BUZZ"" is prominently displayed in large, bold letters.  The game title ""THE HIVE"" is also large and stylized, with a logo for Trimark Interactive.

**Textual Content:**

The advertisement includes a description of the game's plot:

* **Setting:** A remote galaxy where a mutant strain of genetically engineered insects has rendered a planet uninhabitable.
* **Plot:** The Black Nexus Mob has taken control of the planet and weaponized the insects, turning their toxic honey into a biological weapon.
* **Gameplay:** The player must infiltrate the Black Nexus, save a comrade, eliminate the insects (Hivasects), and stop the threat.  The gameplay is described as ""awesome action/arcade,"" emphasizing fast-paced action, and featuring ""killer graphics"" and ""non-stop action.""
* **Technical Specifications:** The game is compatible with Windows 95 and is a 32-bit autoplay game.
* **Promotional Offers:** A free sample disc and demo CD are offered.  Contact information is provided for ordering the demo.  Online access is also provided.

**Overall Impression:**

The advertisement is designed to entice potential buyers with a combination of a visually striking image and a compelling narrative.  The emphasis on action, graphics, and the unique premise of genetically engineered insects creates a sense of excitement and intrigue.  The inclusion of the free demo CD and contact information suggests a strong marketing strategy to encourage trial and purchase.

**Rating:**

There is no explicit review rating on the page.  The page is purely promotional material.
"
4,"This page is from *PC Gamer*, Volume 2, Number 8, August 1995.

The page features a cover story on Windows 95, titled ""Windows 95: The New Face of Gaming.""  The article, spanning several pages, explores the new operating system's impact on PC gaming.  The accompanying images show screenshots of Windows 95 and a game running within it, likely Doom.

There's also a section titled ""Dozens of new games previewed at the Electronic Entertainment Expo (E3)."" This section details the PC Gamer staff's experience at the expo, where they interviewed game developers and publishers about their latest products.

A review, or rather, a personal reflection, by a reviewer named Matt, is included.  The review focuses on the author's experience transitioning from DOS to Windows 95.  The reviewer initially disliked Windows 3.1 but is impressed with Windows 95's ease of use and power.  The review rating isn't explicitly stated as a numerical score, but the overall tone suggests a positive assessment of Windows 95's gaming capabilities.

The page also includes a ""Can It Deliver? Special 9-Page Investigation"" section, which suggests a more in-depth look at Windows 95's capabilities beyond just gaming.

The page layout is typical of a magazine, with clear headings, subheadings, and images to break up the text.  The graphics and screenshots are relevant to the topics discussed, providing visual context for the reader.  The overall impression is one of a comprehensive look at Windows 95's impact on the PC gaming scene in 1995.
"
5,"This is a page from PC Gamer magazine, August 1995.

The page is filled with various content related to PC gaming, including reviews, previews, and articles.

**Scoops!**

This section highlights upcoming games, providing a glimpse into the future of gaming.  It features a preview of ""The Pandora Device: Under A Killing Moon 2,"" a game described as a gumshoe's job, following up on the star-studded ""Under a Killing Moon"" with an even more amazing new game noir.  There's also a preview of ""War College,"" a military simulation, and ""Fade to Black,"" a sequel to Delphine's Flashback.

**Departments**

Several sections are categorized under ""Departments.""

* **Eyewitness:** This section includes news, game previews, and the PC Gamer Playlist.
* **Extended Play:**  A feature by T. Liam McDonald focusing on historical sims and wargames, and how to find add-ons to extend the life of favorite games.
* **The Learning Game:** Heidi E.H. Aycock's article explores the educational value of the internet.  It includes an image of various faces, likely from historical figures or educational resources.
* **Lupine Online:** Scott Wolf's article discusses online gaming and the goodies players can find.
* **Alternate Lives:** Trent C. Ward's article explores the potential of mixing virtual reality with traditional RPGs.
* **The Desktop General:** William R. Trotter's review of QQP's Perfect General II.
* **Sim Column:** Lee Buchanan's article about a multi-player NASCAR Racing game and a new online service from Papyrus.  It includes an image of race cars.
* **Tim's Tech Shop:** Tim Victor's article comparing PCs to other game systems, and how the future of PCs looks rosy.
* **Strategy Central:** This section offers cheat codes for Dark Forces, Lost Eden hints, and answers to reader questions.
* **Letters:** A section for reader correspondence.
* **Next Issue:**  Provides information about the next issue, including lucky numbers.

**Reviews**

A section titled ""Reviews"" lists various PC game reviews, including ratings for:

* Alien Virus
* Blood Bowl
* Power
* Sim Tower
* ECO: East Africa
* Super Karts
* First Encounters
* Super Street Fighter II Turbo
* Full Throttle
* Tank Commander
* H.U.R.L.
* Woodruff & Schnibble
* Iron Assault
* Zig Zag
* Perfect General II


**The Disc Pages**

This section provides information about game discs, including floppy and CD-ROM editions.  It's a guide for finding information about the discs.

**Overall:**

The page is a typical gaming magazine layout, with a mix of previews, reviews, and articles.  The inclusion of ratings for the reviewed games is a key feature.  The page is well-organized and provides a comprehensive look at the PC gaming scene in August 1995.
"
6,"This page is from PC Gamer magazine, August 1995, and is a section dedicated to installing and playing games from a CD-ROM.  The overall tone is informative and helpful, guiding users through the process.

**Headline and Introduction:**

The page opens with a large headline, ""THE CD,"" followed by a subtitle ""INSTALLING • PLAYING • QUICK TIPS.""  The introduction emphasizes the CD's content, stating that it's packed with ""hundreds of megs of the latest PC gaming goodness.""  A graphic image of a stylized PC Gamer logo is also present.

**Content Sections:**

The page is divided into several sections, each addressing a different aspect of using the CD:

* **""We're back - and packed with hundreds of megs of the latest PC gaming goodness!"":** This section is a brief introduction to the CD's contents, highlighting the variety of games and demos included.  It also mentions online gaming options.

* **""Getting Started"":** This section provides essential information for initial use.
    * **""The CD Requirements"":** Lists the minimum and recommended PC specifications (CPU, graphics, etc.) needed to run the CD's contents.
    * **""We Recommend"":**  Specifies the preferred hardware configuration for optimal performance.
    * **""Quick Start"":**  Offers a step-by-step guide for loading the CD and navigating the initial menu system.  It explains how to use the DOS commands to access the CD-ROM drive and the initial menu.

* **""Manual Installation"":**  Provides alternative installation instructions in case the initial method fails.  It details how to use the text-based installation menu and the command-line interface to install the games.

* **""If Nothing Works..."":** This section addresses potential problems and provides instructions for returning a faulty CD for replacement.  It includes the address and contact information for the PC Gamer magazine.  Crucially, it explains the return policy for subscribers versus newsstand purchasers.

**Overall:**

The page is well-organized and provides clear instructions for using the CD-ROM.  It's a typical how-to guide from a computer magazine of the era, focusing on the technical aspects of installing and running software.  The inclusion of online gaming options and the troubleshooting section are also noteworthy.  The review rating is not explicitly stated, but the overall tone suggests a positive outlook on the CD's content.
"
7,"This page is from PC Gamer magazine, August 1995, issue 5.  It's a mix of information about games, installation instructions, and a description of the magazine's new website and subscription options.

**Game Information and Installation:**

The top section lists various games, including ""Discworld,"" ""The Orion Conspiracy,"" ""Lemmings 3D,"" ""Pyrotechnica,"" ""Bureau 13,"" ""CyberBykes,"" ""Darker,"" ""Void Pirates,"" ""Clockwerx,"" ""Airlift Rescue,"" ""Star Trek: A Final Unity,"" ""Terminal Velocity,"" ""PlayNet,"" ""Genie,"" ""Imagination Network,"" ""Dwango,"" ""Heretic WADS,"" ""Doom WADS,"" and ""Bug Patches.""  Next to each game title, there are corresponding ""Directory"" and ""Installation Command"" entries, which likely indicate the file names or commands needed to install or run the game.

**Free Demos and New Website:**

A prominent section highlights the ""Free Demos!"" and the new PC Gamer website.  It explains that floppy disk versions of the magazine are no longer available on newsstands, but subscribers will still receive them.  The article emphasizes that free game demos are still available on the floppy disk and through the new website.  The website is described as offering downloadable demos, Strategy Central Plus, and more.  The text also details the different ways to access the website (via internet accounts or online services like America Online, GEnie, or Prodigy).

**Subscription Options:**

The article clearly outlines various subscription options for the CD-ROM and floppy disk versions of the magazine.  It provides prices for different options, including a hard drive version, a CD-ROM version, and subscription options.  The text emphasizes that newsstand buyers can still get free game demos.

**How to Use the Front End:**

A section titled ""How to use the Front End"" provides instructions on navigating the magazine's layout.  It describes how to use the table of contents, select a game, view descriptions and system requirements, return to the welcome screen, and access additional information.

**Company Information:**

The page includes company information for ""Pyrotechnica"" and ""Darker,"" including phone numbers, release dates, categories, and system requirements.  It also provides the installation batch file names for each game.

**Overall:**

The page is a promotional piece for the magazine, highlighting its new website and subscription options.  It also provides essential information for PC gamers, including game descriptions, installation instructions, and system requirements.  The page is well-organized and easy to follow.
"
8,"This is a promotional advertisement for two video games, ""Star Trail"" and ""Jagged Alliance,"" both published by Sir-Tech.

The advertisement features images of the game boxes, highlighting key features and accolades.

**Star Trail:**

The advertisement highlights ""Star Trail"" as the ""Best Role-Playing Game of the Year"" and emphasizes its quality.  It lists several awards and accolades, including:

* **PC Gamer:** ""Best Role-Playing Game of 1994"" and ""Best in Entertainment: Fantasy Role-Playing Game of 1994""
* **CD-ROM Today:** ""Best in Entertainment: Fantasy Role-Playing Game of 1994""
* **Computer Gaming World:** Finalist, ""1995 Premier Awards""
* **Strategy Plus Magazine:** ""Best Multi-Character CRPG of 1994""

The advertisement also mentions that the game is available on CD-ROM.

**Jagged Alliance:**

The advertisement for ""Jagged Alliance"" emphasizes its genre-bending nature, calling it a ""genre-busting product"" but also fitting into the ""Must-buy!"" category.  It includes a review rating and quotes from reviewers:

* **Final Verdict:** 89%
* **Computer Gaming World (Jeff James):** ""HIGHS: An utterly engrossing experience.""
* **PC Gamer:** ""Superb turn-based mercenary action and great role-playing, all in one package. If you like strategy, you'll love this game.""

The advertisement also notes that the game is available on CD-ROM.

**Overall:**

The advertisement is designed to attract potential buyers by showcasing the positive reviews and awards received by both games.  It also provides contact information for Sir-Tech, including a phone number and address, to facilitate purchasing.  The advertisement clearly indicates that both games are available on CD-ROM.  The use of bold text, images, and clear descriptions makes the advertisement visually appealing and informative.
"
9,"This page is a review of the computer game ""Space Quest VI: Roger Wilco in The Spinal Frontier,"" published by Sierra On-Line.

The review is presented in a magazine format, likely *PC Gamer*, and is dated August 1995.

**Review Content:**

The review begins with a description of the game's premise, highlighting the return of the popular janitor character, Roger Wilco, in a new space adventure.  It emphasizes the game's graphic adventure style and its use of a CD-ROM, sound card, and double-speed capabilities.  The review notes that a demo version of the game is included with the magazine, allowing readers to experience a portion of the game's puzzles and gameplay.

The review then delves into the game's plot, describing the initial scenario where Roger is assigned to a spaceship that is taken over by bizarre aliens.  It mentions the aliens' resemblance to the Borg from Star Trek and their transformation of the crew into a strange food form.  The review also provides a ""hint"" section, offering clues about the game's mechanics and locations within the game world.  The hint section specifically mentions the shuttle bay, personal effects stowage, and the importance of exploring the game world thoroughly.

The review explains the game's interface, emphasizing the point-and-click nature of the interaction with the environment.  It details how to use the mouse and the menu system to navigate the game.  The review also notes that the demo version does not allow saving, but assures players that they will have another chance if they fail.

The review encourages players to explore everything in the game, suggesting that many of the responses and interactions will be humorous.  It also highlights the presence of a database on alien races within the game, hinting at additional information and tidbits about the alien species.

**Visual Elements:**

The page includes several screenshots or illustrations of the game's interface and environments.  These images show the game's pixelated graphics, which are typical of the era.  There's a depiction of a spaceship interior, a bedroom-like scene, and other game elements.

**Rating:**

There is no explicit rating given for the game.  The review focuses on describing the game's features, plot, and gameplay mechanics.


**Overall:**

The review provides a detailed overview of the game's features, plot, and gameplay mechanics, encouraging readers to try the demo version included with the magazine.  The review is written in a style typical of computer game reviews from the mid-1990s.
"
10,"The page displays a diagram of the human heart.

The title, ""PUMPS 1 GALLON A MINUTE,"" is prominently displayed at the top of the page, likely meant to emphasize the heart's function of pumping blood.

Below the title, a detailed illustration of a human heart is presented.  The heart is depicted in a three-quarter view, showing the various chambers and major blood vessels connected to it.  The illustration is colored, with the heart itself being a reddish-brown hue, and the blood vessels are a light brownish-tan.

The diagram is labeled with various anatomical terms, including:

* **superior vena cava**
* **right atrium**
* **small cardiac vein**
* **right coronary artery**
* **inferior vena cava**
* **left subclavian artery**
* **left pulmonary artery**
* **ascending aorta**
* **left atrium**
* **left coronary artery**
* **great cardiac vein**
* **descending aorta**

These labels clearly identify the different parts of the heart and the associated blood vessels.  The arrows on the diagram likely indicate the direction of blood flow.

The diagram is accompanied by a caption, ""Fig. 34 - The Human Heart,"" which suggests that this is a figure from a larger educational resource, such as a textbook or study guide.

There is no review rating or review section present on the page.  The page is purely an anatomical illustration and accompanying text.
"
