Page Number,Page Information
1,"The page is a cover of *Amiga Format*, issue 2, September 1989.  The cover features a vibrant, somewhat psychedelic design with a mix of colors and patterns, including yellow, blue, and shades of gray and teal.  The title ""AMIGA FORMAT"" is prominently displayed in large, bold, yellow letters.  Underneath, the issue number and date are listed (""ISSUE 2 • SEPTEMBER 1989"").  The price is also noted (£2.95).

The cover prominently features an image that appears to be a stylized representation of a computer screen or a graphic design, with a focus on a face or figure.  The image is somewhat abstract and has a slightly distorted, almost liquid-like quality.

The cover also highlights several key features:

* **Coverdisk 2 Gemini Wing:**  This is a software product featured on the cover, described as ""wildly addictive"" and ""playable demo.""  A small image of the game is included.  The text also mentions utilities, spreadsheets, art gallery, and workbench hacks.

* **Dream Machine:**  A section of the magazine is dedicated to this topic, described as ""In search of the ultimate Amiga.""  The text emphasizes a 590 hard disk and DTP (Desktop Publishing) special.

* **New Graphics Section:**  A section of the magazine is dedicated to new graphics.

* **No Amiga Coverdisk?:**  A call to action to purchase the magazine from a newsagent.

The overall impression is of a magazine aimed at Amiga computer users, focusing on software, utilities, and hardware.  The design and layout are characteristic of publications from the late 1980s/early 1990s.
"
2,"This is an advertisement, likely from a magazine, promoting video games for Atari ST and Commodore Amiga computers.

The advertisement features two games prominently:

* **DragonNinja:**  A fighting game, judging by the images, likely based on a popular franchise.  The advertisement highlights the game's graphics, action, and enjoyment.  It's presented as a top-rated game.

* **RoboCop:**  Another game, also with a movie license, is featured.  The advertisement emphasizes the game's slick graphics, tough action, and movie-based gameplay.  It's also presented as a top-rated game.

**Additional Information:**

* **Ocean Software Limited:** The advertisement is from Ocean Software, a prominent video game publisher of the era.
* **Atari ST and Commodore Amiga:** The advertisement clearly states that the games are available for both Atari ST and Commodore Amiga computers.
* **Pricing:** The advertisement lists the price for each platform: £19.95 for Atari ST and £24.95 for Commodore Amiga.
* **Reviews:**  The advertisement includes quotes from reviewers and publications (e.g., ""New Computer Express 5 star,"" ""ZZAP Sizzler,"" ""Computer Games Week FAB""). These quotes praise the games' playability, graphics, and addictive gameplay.
* **Game Screenshots:**  The advertisement includes small screenshots of gameplay, giving potential buyers a glimpse of the game's visuals and action.
* **Overall Impression:** The advertisement is designed to attract potential buyers by highlighting the game's features, positive reviews, and competitive pricing.  The use of bold text, vibrant colors, and compelling imagery is typical of advertisements from that era.


There is no explicit review rating in the traditional sense (e.g., 5 out of 5 stars). However, the repeated use of positive quotes and the prominent placement of the games suggest high praise and recommendation.
"
3,"This page is an advertisement for video games, likely from a magazine or similar publication.  It features information and pricing for two games: ""Batman: The Caped Crusader"" and ""RoboCop Dragon Ninja Voyager.""

**Batman: The Caped Crusader (Amiga):**

* **Visual Description:** The top portion of the page features a large, colorful image of Batman and the Joker, typical of comic book art style.  Smaller images of gameplay are also shown, showcasing the game's action-oriented nature.
* **Quote:** A quote praising the game's ""special FX,"" humorous storyline, and character recreation is included.  Another quote highlights the game's ""superlative"" characters, backgrounds, and ""gloriously remixed stereo"" soundtrack.
* **Target Platform:**  Clearly targeted at Amiga users.

**RoboCop Dragon Ninja Voyager:**

* **Visual Description:**  A section below the Batman ad features a different game, ""RoboCop Dragon Ninja Voyager.""  The image is more futuristic and action-oriented, with a depiction of the game's 3D graphics.  Screenshots of the game are shown.
* **Quote:**  Quotes praise the game's 3D graphics, impressive gameplay, and ""mind-blowing"" soundtrack.
* **Target Platforms:**  The ad specifies the game is available for Atari ST and Commodore Amiga systems.

**Pricing and Availability:**

* **Pricing:**  The price for the Atari ST version is £19.99, and the Commodore Amiga version is £24.99.
* **Contact Information:**  The advertisement includes a telephone number, telex number, and fax number for inquiries.

**Overall:**

The page is designed to attract potential buyers of these games, highlighting their features and appealing to the target audience.  The use of quotes from reviewers and gameplay screenshots is a common marketing tactic to generate interest.  The different pricing for the Amiga and Atari versions suggests different production costs or market considerations.
"
4,"The page is a magazine advertisement or article, likely from a computer magazine, focused on the ""Dream Machine,"" a computer designed to be the next in the Amiga series.

The top of the page features a header with various sections, including ""VIDEO...85,"" ""A590 HARD DISK...13,"" and ""DTP...71,"" suggesting different articles or features related to video, hard drives, and desktop publishing software.  The page also has a large image of a person's face, distorted and colored in a way that suggests a visual effect or artistic style.

The main section of the page is dedicated to ""THE DREAM MACHINE...27.""  This section describes the computer and its purpose as ""Designing the perfect computer to be the next in the Amiga series.""

Below this, there's a section titled ""REGULARS,"" which lists various articles within the magazine.  These include:

* **NEWS**
* **PREVIEWS**
* **GRAPHICS**
* **SCREEN PLAY**
* **MUSIC**
* **PD UPDATE**
* **WORKBENCH**

Each of these items has a page number associated with it.

Further down the page, there's a section titled ""REVIEWS.""  This section features reviews of specific products:

* **A590 HARD DISK...13**
* **VIDEO STUDIO...85**

Finally, there are other sections, including ""GAME BUSTERS...89,"" ""MUSIC...97,"" ""LETTERS...105,"" and ""GURU...114,"" which are likely reviews or articles related to games, music, letters to the editor, and expert opinions.  Each of these also has a page number.

The page layout uses a combination of text, images, and graphics to present information in a visually appealing way.  The use of color and different fonts helps to highlight different sections and draw attention to key information.  The overall impression is of a magazine article or advertisement promoting a new computer and related software."
5,"This page is from a magazine, likely a computer magazine, focusing on Amiga computers.  It's a promotional/content page, not a review in the traditional sense, but it does feature game reviews and information.

The top section highlights several features:

* **GEMINI WING:**  A playable demo of a shoot-em-up arcade game from Virgin.  It's described as ""addictive.""
* **ART GALLERY (plus VILBM):**  Software for creating and customizing icons and spreadsheets.
* **ICONMEISTER:**  Software for creating custom icons.
* **SPREAD:**  A spreadsheet program.
* **WORKBENCH HACKS:**  Three additional tools or features for the Amiga Workbench.
* **DROPCLOTH:**  Designer tablecloths for the Amiga Workbench.

The large graphic in the middle of the page features a screenshot of the Gemini Wing game.

Below this, a section titled ""GRAPHICS ARE GO...17"" announces a new section of the magazine dedicated to graphics and design software for the Amiga.  It promises to ""take your Amiga into new worlds of art and design.""

The lower portion of the page is dedicated to game reviews and other features:

* **GAMES:**  A section listing several games, including ""Format Gold,"" ""Basketball,"" ""Champ,"" ""Fire Brigade,"" and ""Foft.""  Each game has a review score (e.g., ""KULT...34"").
* **SPECIALS:**  Features like ""The Dream Machine"" (score 27) and ""DTP Special"" (score 26).
* **COMPETITION:**  A competition related to Virgin's Gemini Wing game (score 103).
* **REVIEWS:**  The page lists several other games with their review scores, including ""Grand Prix Circuit,"" ""High Steel,"" ""Indiana Jones,"" ""Licence to Kill,"" ""Phobia,"" ""Rick Dangerous,"" ""Sleeping Gods Lie,"" and ""Xybots.""

At the bottom of the page, there's a large block of text providing information about the magazine itself, including the publication date, publisher, editor, and contact information.  It also lists contributing editors and other staff.  This section also includes details about the magazine's production, distribution, and printing.

The page's overall design uses a mix of text, graphics, and color to highlight the various features and games.  The use of bold text, different font sizes, and color blocks helps to organize the information and draw attention to key elements.  The page is clearly aimed at Amiga computer users interested in games, software, and design.
"
6,"This page is a news section from a magazine, likely *Amiga Format*, focused on upcoming and recently released computer games for the Amiga computer system.  The article is a mix of news items, reviews, and previews.

**Section 1: ""Shows Galore""**

This section details upcoming computer shows, specifically the PC Show (September 30th - October 1st) and the Computer Shopper Show (November 24th-26th).  It highlights that these shows will feature major software and hardware manufacturers showcasing their products.  The article also mentions the ""Wonderful World of Commodore"" show within the Computer Shopper event, which is described as a sort of ""show within a show"" for Commodore users.  The author notes that more details about the shows will be in future issues.

**Section 2: ""MicroProse Abounds""**

This section is a preview of upcoming games from MicroProse.  It lists several titles, including:

* **Sleepy Tetbury:** A racing game with eight tracks and four divisions.
* **Tower of Babel:** A puzzle game where the player controls spiders.
* **Midwinter:** A 3D game set in a 21st-century world facing a climate crisis.
* **Oriental Games:** A martial arts game.
* **Rainbow Islands:** A sequel to Bubble Bobble, described as nearing completion.
* **Starlord:** A game from Maelstrom.
* **Survivor:** A strategy game set in a post-apocalyptic world.
* **RVF:** A motorbike simulation.
* **Stunt Car Racer:** A racing game.
* **Action Fighter:** A vertically scrolling shoot-em-up.
* **Mr. Heli:** Another vertically scrolling shoot-em-up.

The descriptions provide details about the gameplay mechanics and settings of each game.

**Section 3: ""Python Game""**

This section is a news item about Virgin/Mastertronic acquiring the license to produce a Monty Python game. The author expresses a humorous, almost sarcastic tone, using Monty Python-esque humor in the writing.  The section is a lighthearted news item, not a serious review.

**Overall:**

The page is a mix of game previews, show announcements, and a lighthearted news item.  The tone is generally enthusiastic about the upcoming games and shows.  There are no explicit review ratings, but the descriptions of the games suggest they are likely to be popular titles.
"
7,"This page is from a magazine, likely *Amiga Format*, judging by the title at the bottom.  It's filled with advertisements and articles related to Amiga computers and software.

**Sections:**

* **A-MAX ROMS:** This section is an advertisement for A-Max ROMs, a set of ROMs for Macintosh emulators.  It highlights the availability of 128K ROMs from UK distributors, International, and the price for complete sets and individual ROMs.

* **WIZMASTER STICK:** This is a review or advertisement for the Quickshot QS-118 joystick, marketed as the ""Wizmaster.""  The text describes the joystick's features, including multiple control mechanisms, buttons, and levers, and its price.

* **THESAURUS:** This is an advertisement for a thesaurus software product, K-Roget, from Kuma Computers.  It emphasizes the large word count (over 150,000 words and phrases), phonetic spelling checker, and the need for a two-disk drive or hard drive system.  It also notes a special introductory price.

* **MGT Drive:** This is an advertisement for the MGT Lifetime Drive, a 3.5-inch disk drive compatible with various computers (including the ST, PC, BBC, and Spectrum +3).  It details the drive's specifications, including its capacity (1 Mbyte unformatted), and the price.  The ad also mentions a cable and Amiga cable adapter.

* **AMOS UPS STOS:** This section is an article or advertisement about AMOS, a game development utility for the Amiga.  It describes AMOS as a fully integrated programming environment designed for game creation, using a BASIC-like language.  It highlights the access to the Amiga's hardware features (copper co-processor, blitter, and sound hardware) and the ease of use.  The article also mentions the availability of an Amiga version of the ST utility STOS, and the price.

* **ABACUS:** This is an advertisement for a book titled ""Amiga For Advanced Programmers"" by the Abacus publishing company.  It's aimed at more technically inclined Amiga users, and promises an in-depth look at compilers, assemblers, linkers, and user interfaces.

* **PROFESSIONAL ANIMATION SEQUENCE EDITOR:** This is an article or advertisement for a graphics software product, the Professional Animation Sequence Editor, from Pure Graphics.  It describes the software's capabilities, including its use with animation sequences, IFF graphics files, and various resolutions.  It also mentions the need for 1MB of RAM for optimal performance and the price.  The article also includes a description of the main editing screen.

* **GIGABYTE STORAGE:** This is an advertisement for a high-capacity hard drive, the Gigamaster, with a capacity of 3 Gigabytes.  It details the price range (£3,500 to £22,000) and the availability from Applied Microsystems Technology.


Overall, the page is packed with information about Amiga computer hardware and software, showcasing various products and services available to Amiga users.  The tone is informative and promotional, with a focus on the technical aspects of the products.
"
8,"This page is a section from a magazine, likely *Amiga Format*, featuring a variety of advertisements and articles related to Commodore and Amiga computers.

**1. Hound of Shadow:**  This is an article about a new game, ""The Hound of Shadow,"" for the Commodore. It describes the game as a ""nice piece of teaser advertising"" for Electronic Arts, based on a short story by H.P. Lovecraft. The article highlights the eerie and potentially scary nature of the game, hinting at its Lovecraftian themes.

**2. Commodore PC Man:** This is a short article and a portrait photo of Jeff Earl, the new marketing manager for Commodore. The article notes his previous work for Toshiba and mentions his appointment as a significant move by Commodore to push into the PC market.  It also raises the question of how this will affect Commodore's Amiga strategy.

**3. Powerplay Sticks:** This is an advertisement for Powerplay joysticks, highlighting their ""innovative aspect"" with various color schemes.  It lists the different types of Cruiser and Crystal sticks, including clear, black, blue, red, and green options, with and without autofire, and their respective prices.  The article emphasizes the adjustable collar on the Cruiser sticks for varying responsiveness.

**4. MES Boards:** This is an advertisement for a low-cost memory upgrade (512K) for Commodore Amiga computers.  It details the memory card's features, including a built-in on/off switch, and provides contact information for Memory Expansion Systems.

**5. Commodore Footie Mag:** This is an advertisement for a new Commodore-sponsored football magazine, ""Free Kick.""  It highlights Commodore's sponsorship of the Chelsea football team and their intention to cover the rankings of players in the magazine.  It also mentions Commodore donating a computer to the top-ranked player each month.

**6. Talespin Adventures:** This is an advertisement for a new adventure creation tool, ""Talespin,"" from Microdeal for the Amiga.  It emphasizes its ability to create backgrounds, use digitized sound, and be controlled by a mouse.  It also mentions its versatility for creating demos, walkthroughs, and stories.  The advertisement includes pricing and contact information.

**7. Alternative Image High Quality Amiga Graphics and Animation Bureau Service:** This is an advertisement for a bureau service that outputs Amiga graphics onto 35mm slides.  It lists different price tiers for unmounted slides based on the quantity ordered.  It also includes special requirements information and contact details.

**8. Money With Order:** This is a section of the advertisement for Alternative Image Productions, providing details on payment methods (checks/postal orders) and order processing time (one week).

**Overall:** The page is densely packed with advertisements and articles, showcasing a variety of products and services related to Commodore and Amiga computers, including games, accessories, and services.  The page's layout is typical of a magazine advertisement section, with various sizes and styles of text and images.
"
9,"The page is a promotional advertisement for the video game ""Xenon II: Megablast.""  It's likely a flyer or a page from a magazine.

The advertisement is visually striking, using a vibrant color palette and pixelated graphics that evoke the aesthetic of 8-bit and 16-bit video games of the era.  The graphics are screen shots of the game itself, showing various game elements, including enemies, weapons, and the user interface.

**Key Information:**

* **Game Title:** Xenon II: Megablast
* **Platform:** Atari ST, Amiga, and PC
* **Developer:** Bitmap Brothers
* **Publisher:** Mirrorsoft
* **Music:** David Whittaker
* **Description:** The advertisement highlights the game's fast-paced, coin-op-style action, graphically impressive levels, and a powerful soundtrack.  It emphasizes the difficulty (""hard"") and the sheer volume of enemies and weapons available to the player.  The text also emphasizes the game's ""megablast"" nature, suggesting a high degree of explosive action.  The text also states that the game is ""out of this world.""
* **Release Date:**  ""Available Soon"" implies a future release date.
* **Artwork:** The pixelated graphics are a key part of the advertisement, giving a sense of the game's visual style.

**Sections:**

The page is primarily a promotional piece, with the following sections:

1. **Title and Header:**  Large, bold text showcasing the game title (""XENON II MEGABLAST"") and a stylized logo.
2. **Game Description:**  A paragraph describing the game's plot, gameplay elements, and the music.  It emphasizes the difficulty, the vastness of the levels, and the variety of weapons.
3. **Game Screenshots:**  Multiple screen captures of the game in action, showcasing different levels, enemies, and gameplay mechanics.  These are pixelated images, typical of the era.
4. **Technical Information:**  Details about the game's availability on different platforms (Atari ST, Amiga, and PC).
5. **Credits and Copyright:**  Information about the game's creators, including the Bitmap Brothers, Mirrorsoft, and the music composer.  Copyright information is also included.

The overall impression is one of a highly anticipated game, emphasizing its action-packed gameplay, impressive visuals, and powerful soundtrack.  The use of pixelated graphics and bold text creates a retro gaming aesthetic.
"
10,"This page is a preview section from a magazine, likely a gaming magazine, showcasing upcoming video games.  The layout is divided into several sections, each dedicated to a different game or developer.

**Headline:** The large, bold blue text ""COMING ATTRACTIONS"" is the main headline, drawing attention to the upcoming games.

**Game Previews (Hewson):**  This section details upcoming games from the Hewson development team.  It mentions ""Stormlord,"" ""Astaroth,"" and ""Onslaught"" as role-playing games.  The preview highlights the game's features, including a large campaign map with 10 kingdoms and 256 locations, and a ""Kingdom Creator"" feature.  The text suggests these games will be substantial and offer many hours of gameplay.  The preview also mentions the developers, Chris Hinsley and Nigel Brownjohn.

**Game Previews (Mirrorsoft):** This section focuses on games from the Mirrorsoft development team.  It mentions ""Xenon II"" (a shoot 'em up), ""Passing Shot"" (a conversion of a Sega arcade game), and ""Bloodwytch"" (an adventure/role-playing game).  The preview emphasizes the variety of genres offered by Mirrorsoft.  It also mentions ""Cinemaware"" as a possible genre for their games.

**Game Review (CRL):** This section is a review, or at least a preview/review, of a game called ""CRL."" The review describes the game as an ""action-packed tail gunner simulation"" and compares it to a ""worst B-Movie.""  The review mentions a plot involving giants invading a town and the player's role in saving the day.  The review is quite short, but it does give a sense of the game's tone and genre.

**Game Preview (Raf Cecco):** This section mentions a game developed by Raf Cecco, ""King of the Spectrum,"" and its Amiga version, ""Stormlord.""

**Game Preview (Rainbow Arts):** This section previews a game from Rainbow Arts called ""Rainbow Arts.""  The preview describes it as a horizontally-scrolling beat-em-up set in three major cities (New York, London, and Paris).  It also mentions a game called ""Oil Imperium,"" an oil tycoon simulation, and ""Volleyball,"" a less-typical sports simulation.  The preview highlights the variety of genres offered by Rainbow Arts.

**Quotes/Dialogue:**  There are several short quotes or dialogue snippets interspersed throughout the page, likely from interviews or promotional materials related to the games.  These add a conversational tone to the previews.

**Graphics:** The page includes screenshots or promotional images of the games, providing visual representations of the game's environments and characters.  These images are in a style typical of gaming magazines of that era.

**Overall:** The page is a collection of previews and reviews for upcoming video games, showcasing the variety of genres and developers active in the gaming industry at the time.  The style is typical of gaming magazine previews from the 1980s or early 1990s, with a focus on describing the games' features and plotlines.
"
