Page Number,Page Information
1,"The page is a cover of Amiga Power magazine, issue 64, dated August 1996.

The cover features a bold, orange and red color scheme.  Large, stylized text proclaims ""AMIGA POWER,"" ""THE ULTIMATE ALL-TIME TOP 100,"" and highlights the magazine's focus on the top 100 Amiga games.  The text is in a 3D-like style, adding visual interest.

A prominent banner at the top of the cover reads ""DON'T GAME ON THE DISK. IT IS BLOB!""  This suggests a focus on a game called ""Blob"" featured in the magazine.

The text below the main title explains that the magazine is revisiting the top 100 Amiga games, noting that ""blood has been spilled and years-long friendships destroyed"" in the process of ranking them.

The cover also features a section titled ""BLOB,"" which describes the game and its role in the magazine.  It promises a ""FULL GAME"" experience.

Other sections on the cover highlight other games featured, such as ""World of Soccer,"" ""One Day Cricket,"" and ""White Death.""  The cover also includes a question, ""Is it better to upgrade or die?"", hinting at a discussion about Amiga computer upgrades.

The bottom of the cover includes the issue number (64), the price (£4.50), and the date (August 1996).  A barcode and the Future Publishing logo are also present.

Overall, the cover design is vibrant and attention-grabbing, clearly aiming to attract readers interested in Amiga gaming and related topics.
"
2,"The page is an advertisement for a September issue of Amiga Format magazine.  It's a promotional flyer, not a review page.

The advertisement features a large graphic of a CD-ROM, with the words ""YOU WANT"" prominently displayed in a bold, yellow font against a background of orange and red.  Below this, the words ""Game demos"" are in a large, bold yellow font, set against the image of the CD.

The text below describes the content: ""The best, most current game demos for your Amiga exclusively on AFCD 4 this month..."".  This highlights the magazine's focus on providing the latest game demos for Amiga computers.

The advertisement also includes the magazine's name, ""AMIGA FORMAT"", in a bold, stylized font.  Below that, it specifies the issue as ""September Issue On Sale Thursday 1st August"".

The overall design uses a vibrant color scheme of orange, red, and yellow, with the image of the CD-ROM adding a visual element to the advertisement.  The layout is clear and concise, making the advertisement easy to read and understand.  There are no reviews or ratings present on this page.
"
3,"The page is a promotional advertisement or a game guide, showcasing various video games.  It's not a review page.

The layout is a grid of nine panels, each featuring a different game.  The panels are bordered by a bold, yellowish-orange frame.  The background color of the page is a vibrant, slightly reddish-orange.

The title, ""SOME GAMES?"", is prominently displayed in large, bold, yellow letters at the top of the page.

Each panel shows a still image or a screenshot of a game, providing a visual representation of the game's style and content.  The games appear to be from the 1990s or early 2000s, judging by the graphics style.

The games depicted include:

* **Panel 1:** A pinball-style game, with a colorful, arcade-style aesthetic.  The image shows a pinball machine with various elements and moving parts.
* **Panel 2:** A helicopter-based shooter or action game, with a purple helicopter prominently featured against a fiery background.
* **Panel 3:** A fighting game, featuring two characters in a combat scenario.  The characters are depicted in a somewhat stylized, almost cartoonish manner.
* **Panel 4:** A first-person shooter or action game, with a monster or creature in the foreground. The graphics are pixelated and show a dark, urban environment.
* **Panel 5:** A side-scrolling or top-down shooter, with a variety of spaceships and explosions. The background is a swirling, teal-green color.
* **Panel 6:** A fighting game, with two characters in a combat scenario. The characters are muscular and appear to be in a fighting stance. The background is a stone-walled corridor.
* **Panel 7:** A space-based shooter or action game, with a variety of spaceships and explosions. The background is a swirling, teal-green color.
* **Panel 8:** A fighting game, with two characters in a combat scenario. The characters are muscular and appear to be in a fighting stance. The background is a stone-walled corridor.
* **Panel 9:** A space-based shooter or action game, with a large, fiery planet in the background.  A spaceship or fighter jet is in the foreground.


There are no review ratings or any other text besides the title.  The page is purely promotional, showcasing the games' visual aspects.
"
4,"This is a page from *AMIGA POWER* magazine, Issue 64, August 1996.

The page is filled with various content related to the Amiga computer, including news, reviews, features, and advertisements.

**Regulars Section:**

* **News (8):**  A brief news section, likely highlighting current events or happenings related to the Amiga scene.  The text states that August is typically a slow news month.
* **Back Issues (30):**  An advertisement or section encouraging readers to purchase back issues of the magazine.  It suggests that there are some issues that might be missing or incomplete in some collections.
* **Complete Control (34):**  A feature or review likely focusing on the game *India Jones and the Fate of Atlantis*.  The text suggests a focus on gameplay and strategy.
* **Letters (42):**  A section for reader correspondence, likely letters to the editor.  The text describes the letters as becoming increasingly frantic and fragmented.
* **Reader Ads (44):**  A section for advertisements from readers.  The text mentions a reader suggesting more reader ads, implying a desire for more reader-generated content.
* **The Bottom Line (46):**  A review or summary section, likely a retrospective on a particular aspect of the Amiga scene or a specific product.  The text mentions reviewing ""past glories"" and a ""vanilla wonder box,"" suggesting a nostalgic or historical focus.
* **The Back Page (50):**  A miscellaneous section, likely containing a variety of content, including pop culture references, humor, and possibly a summary of the magazine's content.  The text mentions turning to the back page for more information and pop culture references.

**Other Sections:**

* **Top 100:** A prominent graphic and text section, likely a list of the top 100 Amiga games or other notable Amiga-related items.
* **World of Soccer:**  A section or advertisement related to the game *World of Soccer*.  The text indicates that the game is discussed on page 12.
* **International One Day Cricket:**  A section or advertisement related to the game *International One Day Cricket*.  The text indicates that the game is discussed on page 15.

**Overall:**

The page is a mix of editorial content, advertisements, and game-related information.  The layout is typical of a magazine from that era, with a mix of text, graphics, and images.  The content appears to be aimed at Amiga users and enthusiasts.  There are no explicit review ratings visible on this page.
"
5,"This page is from a magazine, likely *Amiga Power*, based on the branding and layout.  It's from the August 1996 issue.

The page features several sections:

**1.  Headline Feature: ""Finally...""**

This section highlights the 1996 All-Time Top 100 games, chosen by staff and alumni of *Amiga Power*.  It emphasizes that this year's selection is ""for real"" and the countdown begins on page 17.

**2.  Game Introduction: ""Blob""**

This section introduces a game called ""Blob,"" described as a physics-defying game with bouncing blue balls.  It's presented as a coverdisk 64 release.  The text highlights the game's features and the coverdisk's potential.

**3.  Upgrade Feature**

This section promises to show readers how to upgrade their Amiga computers to become ""the world's greatest gaming machine.""  The text indicates that the details are on page 40.

**4.  Game Reviews (List):**

A list of reviewed games for the August 1996 issue is presented.  Each game is listed with its review score (31-33).  The games include: World of Soccer, One Day Cricket, PD, Arcade Darts, Breed 96, Colours, Flame, Maze Blazers, Monsters of Terror, Pixel War, Polyworld, Q:Whiz, Sproing, and Tangram Master.

**5.  ""Your Disk and You"" Section:**

This section is a troubleshooting guide for readers who have problems with their disks.  It provides instructions on how to handle disk problems, including what to do if a disk won't load.  Crucially, it advises readers *not* to send their disks to the magazine's office, but to send them to a different address (TIB).

**Overall:**

The page is a mix of game promotion, review listings, and practical advice for readers.  The layout is typical of a magazine, with clear headings, graphics, and a mix of text and images.  The review scores are listed for each game, but the full reviews are not on this page.  The ""Your Disk and You"" section is a helpful troubleshooting guide for readers.
"
6,"This page is a magazine article, likely from a gaming magazine, featuring a review or feature on the video game ""Blob,"" for the Amiga computer.

The article is formatted with a mix of text and images.  The layout is typical of a magazine article, with headings, subheadings, and various visual elements.

**Headline:** The headline is ""BLOB"" in a large, bold font.

**Originally published by:**  Core Design is listed as the developer of the game.

**Core Design Section:** This section introduces the game, describing it as a world of dreams and illusions with dimensions of height, gravity, and time.  It emphasizes the game's 50 levels and the player's mission to rescue Blobletts and find spaceship parts.

**Blob Disk 64:** This section is a review or feature, likely a preview or review of the game. It mentions the controls, the different types of tiles, and the aliens in the game.  It also warns players about falling from tiles, which is a fatal action.

**The Aliens:** This section describes a specific game mechanic or enemy, likely a boss or a special enemy type.

**The Tiles:** This section is a detailed description of the different types of tiles in the game.  It explains how each tile affects Blob's movement and behavior, including standard tiles, damaged tiles, button tiles, reinforced tiles, sloped tiles, arrow tiles, flashing tiles, glue tiles, shooter tiles, fan tiles, thruster tiles, anti-gravity tiles, reverse tiles, low gravity tiles, break tiles, thrust tiles, exit tiles, mystery tiles, collectible tiles, and message tiles.  It provides specific details about how each tile functions, such as how some tiles are patterned, how some break when jumped on, how some switch other tiles, and how some affect Blob's movement or provide special abilities.

**Great Balls! Bouncy Tiles!:** This section describes the different colored bouncy tiles and how they affect Blob's movement.

**The Screen Layout:** This section details the information displayed on the game screen, including the lives remaining, the number of spods to collect, the health bar, the time bar, the score, a flag (which may indicate a special event), and a countdown timer.

**Images:** The page includes several images, including screenshots of the game, which illustrate the game's graphics and gameplay.  The images show different levels, tiles, and characters.

**Overall:** The article provides a comprehensive overview of the game, including its gameplay mechanics, different tile types, and the information displayed on the screen.  It's aimed at Amiga gamers, providing information about the game's features and mechanics.
"
7,"This page is a spread from a magazine, likely *PC Gamer*, featuring a mix of advertisements and editorial content.

**Sections:**

* **Amiga Software and Hardware:**  A significant portion of the page is dedicated to listings of Amiga CD32 games, A1200 software, and various Amiga hardware components (RAM, hard drives, etc.).  Prices are listed for each item, along with descriptions.  There are also offers for bundles and free games with purchases.  The listings are organized into categories (e.g., ""Amiga Software,"" ""Amiga Parts"").

* **Special Reserve Advertisement:**  A large advertisement for Special Reserve, a retailer, is prominently featured.  It includes details on prices for various consoles (Playstation, Saturn) and controllers, as well as a membership offer with free gifts and discounts.  Contact information and ordering details are provided.  There's also a section for checking out their ""Cheat Zone.""

* **PC Gamer Editorial Content:**  A large graphic with the words ""SHAREWARE"" and ""QUAKE"" dominates the lower portion of the page.  This section is an advertisement for the August issue of *PC Gamer* magazine.  It highlights the Quake game and the magazine's in-depth coverage of it, including tips, cheats, and other information.  The text also announces the magazine's ""Top 100 PC Games"" list.

**Overall:**

The page is a mix of product listings and promotional material.  The Amiga-related content is clearly aimed at Amiga users, while the PC Gamer section is aimed at PC gamers.  The layout is typical of a magazine advertisement spread, with a mix of text, graphics, and product images.  The page is designed to attract both Amiga and PC gamers with its diverse offerings.  The review rating is not explicitly stated, but the page is focused on product listings and promotional material, not a review.
"
8,"This is a page from a magazine, likely *Amiga Power*, featuring a preview of the video game ""Humans 3: Evolution - Lost in Time.""

The preview is written by Steve Faragher and is dated August 1996.

**Headline and Introduction:**

The page prominently displays the title ""HUMANS 3: EVOLUTION - LOST IN TIME..."" in large, bold, blue letters.  A smaller subtitle above the title states ""TRUE STORIES"" and ""HUMANS 3: EVOLUTION - LOST IN TIME..."".  The introductory text describes the game as the third installment in a series of ""Lemmings-like puzzle games.""

**Game Information:**

The preview provides key details about the game, including:

* **Platform:** Amiga A1200
* **Publisher:** Gametek
* **Authors:** In-house
* **Price:** TBA
* **ETA:** Soon

**Preview Content:**

The preview text discusses the game's premise, gameplay, and graphics.  It mentions that the previewers have seen enough of the game to be optimistic about it.  The previewer notes that the player controls a collection of historical figures (Confucius, Robin Hood, Ram Tut, etc.) and must guide them through puzzles to progress.  Each character has unique abilities, such as Robin Hood's archery or Ram Tut's ""sand dance.""  The previewer also highlights the game's graphics as ""cute.""

**Screenshots:**

Several screenshots of the game are included, showcasing the game's environments and characters.  The screenshots depict a stylized, somewhat cartoonish, landscape with various platforms and obstacles.  One screenshot shows a Viking falling through the air.

**Review Rating:**

There is no explicit review rating.  The preview is more of a promotional piece, highlighting the game's potential rather than offering a critical assessment.

**Overall:**

The page is a preview of a new video game, providing information about the game's features, gameplay, and graphics.  It's aimed at Amiga users and is designed to generate interest in the upcoming release.
"
9,"This page is from Amiga Power magazine, August 1996, and features several articles and reviews related to Amiga computer games.

**Section 1: Self-Booting**

This section focuses on the Reality Kit, a software package that allows users to create their own games.  The article describes the kit, highlighting that it's designed for beginners to create games.  It mentions that eight games created with the kit are available for £12.50, and the reviewer notes that while some games are enjoyable, the overall quality isn't exceptional.  A free demo disk is also available.  The article also mentions that Amiga Format magazine is impressed with the kit and plans to feature it on a future cover disk.

**Section 2: Mystery Press Release Corner**

This section is a news and gossip column.  It discusses the unusual nature of press releases, speculating that some are paid for by the companies sending them.  The article mentions the release of Adidas eye protection, the upcoming video game *Johnny Mnemonic*, and two parties celebrating PC game releases.  The tone is somewhat humorous and skeptical.

**Section 3: Generosity Unbound**

This section reviews several Amiga games, specifically highlighting a ""pretty good deal"" offered by The Hit Squad and Electronics Boutique.  The deal involves three classic Amiga games (Desert Strike, Syndicate, Dune 2, Player Manager 2, and Cannon Fodder) for £20.  The article also includes screenshots and brief descriptions of the games, emphasizing the value proposition of the bundle.  There's a review of *Dune 2*, calling it ""the finest wargame on the Amiga ever."""
10,"This page is from a magazine, likely *Amiga Power*, and is a mix of articles, reviews, and advertisements.  The focus is on Amiga computer games.

**Section 1: Win! Win! Win! Competition**

This section details a competition run by the magazine.  Readers can win various Amiga-related prizes (sweatshirts, games, magazines) by writing in and explaining why they deserve the prizes.  The deadline and entry details are provided.

**Section 2: Amiga Recommends**

This section highlights games that the magazine recommends.  There are three game reviews/recommendations:

* **SWOS 1996 (AP57, 96%):**  The review states that this is still a top Amiga football game, standing above other similar games.  The rating is 96%.
* **ZEEWOLF 2 (AP57, 90%):**  The review praises the game as a great sequel, fixing issues from the previous version.  The rating is 90%.
* **SLAMTILT (AP60%, 90%):**  This review describes the game as a fantastic pinball game, exceeding the standards of other similar games.  The rating is 90%.

**Section 3: The Amiga Power Read-Before-You-Buy Section**

This section is a guide for Amiga users on how to avoid scams and problems when buying software or hardware through mail order.  It provides ten tips, including:

1.  Contact the seller before ordering.
2.  Read the fine print carefully.
3.  Be wary of vague or missing addresses.
4.  Use credit cards for large purchases.
5.  Avoid sending cash or postal orders.
6.  Keep records of orders.
7.  Check purchases immediately upon arrival.
8.  Contact the seller immediately if there are problems.
9.  Use the most recent issue of the magazine for the most up-to-date information.
10. Contact the retailer first if there are problems.

**Section 4: Game Reviews (Continued)**

* **CIVILIZATION (AP57, 93%):**  This review describes the game as intriguing and time-consuming, suggesting it's a game that will occupy the player for years.  The rating is 93%.
* **ALIEN BREED 3D (AP56, 91%):**  This review previews the upcoming game Alien Breed 3D 2, highlighting the developer and promising a challenging experience.  The rating is 91%.

The page layout uses a combination of text, images (screenshots of games, people, and product shots), and bold headings to organize the information and make it visually appealing.  The use of ratings (AP percentages) helps readers quickly assess the quality of the games.
"
