Page Number,Page Information
1,"The image is a cover of a magazine, likely *Commodore User*, from December 1988.  The cover features a large, stylized image of a military jet aircraft in flight, with flames and smoke effects.  The overall color scheme is a mix of muted blues, grays, and reds.

**Headline:** The large, bold text ""COMMODORE USER"" is prominently displayed in red and white.  ""CHRISTMAS"" is in a smaller, yellow box below the main title.  ""SPECIAL"" is also in a yellow box.

**Subheadings/Features:**  The cover highlights several features and games.  The text is in various sizes and colors, including yellow, orange, and white, against the background image.

* **""AFTERBURNER EXCLUSIVE"":**  This suggests a special feature or content related to the ""Afterburner"" game.
* **""AMIGA ELITE OUT RUN SPEEDBALL"":**  This indicates that the magazine includes information or a review of the Amiga version of the game ""Out Run"" and possibly other games.
* **""64 OP WOLF RAMBO 3 STAR TREK EXPLODING FIST+"":**  This lists several other games featured in the magazine.
* **""PLAY TO WIN: STARGLIDER 2 CYBERNOID SOLDIER OF FORTUNE"":**  This suggests a game-related feature or contest.
* **""COIN OPS: JAPAN'S NEW WAVE"":**  This likely refers to arcade-style games or a review of a new wave of coin-operated games.

**Pricing and Distribution:** The cover also includes information about the price (£1.20) and distribution details (N°1 for Amiga Games).  There are also currency values in other European countries (355 pta, HFL 6.75, DM 6.50).

**Overall Impression:** The cover design is typical of gaming magazines from the late 1980s, emphasizing the visual appeal of the featured games and highlighting exclusive content.  The use of a military jet as the central image suggests a focus on action-oriented games.
"
2,"The page is a promotional advertisement for the video game ""Afterburner - The Arcade.""

The top portion of the page features a large, stylized graphic of the game's title, ""AFTER BURNER,"" in a bold, gold-colored font.  Below this, smaller text reads ""AERIAL ARCADE ACE"" in a similar style.  The background image is a vibrant depiction of aerial combat, with fighter jets in various stages of flight and explosions.  The overall color scheme is bright and dynamic, using a mix of blues, yellows, and oranges.

A prominent image of a flight simulator arcade cabinet is featured in the middle of the page. The cabinet is depicted in a vibrant blue color.

Below the image, the text highlights the game's developers and distributors.  It states that ""Afterburner™"" is a trademark of Sega Enterprises Ltd., and the game is manufactured under license from Sega.  Activision is listed as the marketer and distributor.  Contact information for Activision is provided, including a phone number and address.

The bottom portion of the page features the game's title again, ""AFTERBURNER - THE ARCADE,"" in a slightly smaller font.  Below this, a list of the different platforms the game is available on, along with their respective prices, is presented.  The platforms listed are C64 cassette, disk, Spectrum, and Amiga.  The prices are given in British pounds (£)."
3,"The page is an advertisement or promotional piece for a video game called ""Afterburner.""  It's likely from a magazine or similar publication, judging by the layout and style.

The overall design is vibrant and uses bold colors, particularly reds and blues, to create a sense of speed and action.  The image prominently features a stylized illustration of a fighter pilot in a cockpit, evoking a sense of excitement and high-octane action.

The text highlights the game's key features and emphasizes its arcade-style origins.  The headline ""ATTLE. ROLL IT."" is large and bold, drawing the reader's attention.  The text below describes the game as a ""SENSATION OF THE YEAR"" and emphasizes the experience of supersonic dogfights, heat-seeking missiles, and laser anti-aircraft fire.  It also mentions the game's availability on various platforms (Amstrad cassette/disk, Atari ST, and MSX) and their respective prices.

Two screenshots of the game are included, one from an Amiga system and one from an ST system.  These screenshots show the game's graphical style and gameplay elements, further enticing potential buyers.

The text emphasizes the game's realism, using phrases like ""white-knuckled realism,"" ""supersonic dogfight,"" and ""brain-numbing G-forces.""  It also encourages players to ""lock on your target and FIRE!""

The page's overall tone is enthusiastic and action-oriented, aiming to attract gamers interested in fast-paced flight simulation games.  The inclusion of platform-specific pricing suggests the advertisement is part of a larger marketing campaign for the game's release.
"
4,"This is an advertisement for a compilation of video games, likely for the Spectrum, Amstrad, and Commodore computers.  The advertisement is visually striking, using bold colors and graphics to highlight the games.

**Crucial Compilation:** The large title at the top indicates a collection of games.

**Individual Game Promos:**  The page features individual game posters for each title, including:

* **Karnov:**  A poster featuring a muscular man, likely the protagonist, in a fighting pose.  The text suggests a fighting/action game.
* **Gray Zor:**  A poster with a man in a combat-style outfit, fighting enemies.  The text suggests a similar action game.
* **Barbarian:**  A poster with a warrior figure, possibly in a fantasy setting.  The text describes a story-driven game.
* **Crazy Cars:**  A poster featuring a car race.  The text describes a racing game.
* **Schwarzenegger:**  A poster featuring Arnold Schwarzenegger, likely in a role-playing or action game.
* **Target Renegade:**  A poster with a group of people in a street setting.  The text suggests a street-based action game.
* **Predator:**  A poster with a soldier figure in a jungle setting.  The text describes a game based on the movie Predator.
* **Gryzor:**  A poster with a futuristic/alien setting.  The text describes a game with force fields and alien enemies.
* **Combat School:**  A poster with a training/fighting theme.  The text describes a combat-based game.
* **Platoon:**  A poster with a military theme.  The text describes a game with a military setting.

**Game Descriptions:** Below the game posters, there are detailed descriptions of each game.  These descriptions include:

* **Gameplay details:**  Information about the game's mechanics, such as the type of action, the setting, and the enemies.
* **Story summaries:**  Brief summaries of the game's plot or storyline.
* **Developer information:**  The names of the developers or publishers of each game.

**Platform Information:** The bottom of the page clearly states that the games are for the Spectrum, Amstrad, and Commodore computers.

**Price:** The price for the cassette containing the games is prominently displayed as £12.95.

**Contact Information:**  The advertisement includes contact information for Ocean Software Limited, including their address, telephone number, and telex number.

**Overall:** The advertisement is designed to entice potential buyers with a variety of game genres and appealing visuals.  The detailed descriptions and price make it clear what the product is and how much it costs.
"
5,"This page is a spread from a vintage computer gaming magazine, likely from the 1980s, judging by the style and technology referenced.  It's a detailed overview of the magazine's contents, highlighting various articles and reviews.

**Sections:**

* **SPECIALS:** This section features two items:
    * **16 AFTERBURNER:**  A review of the Activision Sega conversion of the game.  The review suggests an exclusive look at the game and a chance to win a prize (a satellite dish).
    * **70 POSTER:**  A description of a poster created by artist Mark Bromley, featuring an F-14 fighter jet.

* **REVIEWS:** This section lists numerous game reviews, each with a game title and a corresponding number.  The titles include: Sidearms, Batman, Operation Wolf, Rambo III, Out Run, Speedball, Exploding Fist, Phantom Fighter, Star Trek, Cavemen Ugh-Lympics, Joan of Arc, Neuromancer, Manhattan Dealers, Star Ray, Tracker, Rack 'Em Up, UMS, Trivial Pursuit, Risk, Fast Break, Game Over II, Artúra, Ultima V, Emlyn Hughes Int Soccer, Dragon Slayer, Powerstyx, Elite, Serve and Volley, and Guerilla Wars.  The numbers associated with each title likely indicate the page number where the review begins.

* **CONTENTS:** This section is a table of contents, listing the various articles and features within the magazine.  It's organized into two main categories:
    * **PLAYED IN JAPAN:**  A report by Nick Kelly on his trip to Japan to find upcoming coin-op games.
    * **PLAY TO WIN:**  This section details game guides and cheat codes for various games, including Firebird's Soldier of Fortune, Starglider II, and Hewson's Cybernoid.

* **REGULARS:** This section lists regular features of the magazine, including:
    * **BUZZ:**  A short article or column.
    * **CHARTS:**  Likely a listing of popular games.
    * **CHEAPO ROUND-UP:**  A summary of budget-friendly games.
    * **LETTERS:**  Reader correspondence.
    * **ADVENTURE:**  Articles or reviews related to adventure games.
    * **ARCADES:**  Articles or reviews related to arcade games.
    * **TOMMY'S TIPS:**  Tips and tricks for games.
    * **THE LAST WORD:**  A concluding article or column.

* **MAGAZINE INFORMATION:**  At the bottom of the page, there's information about the magazine itself, including the editor, staff writer, art editor, advertising manager, publisher, contact information, subscription details, and the magazine's publication date.  There's also a credit for the cover illustration.


The overall impression is of a comprehensive gaming magazine, providing reviews, features, and information about various video games and related topics.  The layout and design are typical of magazines from that era.
"
6,"This page is a vintage advertisement, likely from a gaming magazine, featuring information about the video game ""Activision Catch Drift.""

**Headline and Game Information:**

The top section prominently displays the title ""ACTIVISION CATCH DRIFT"" in large, bold letters.  Below this, there's a brief description of the game, highlighting its racing theme, Sega license, and the range of characters available.  It mentions the game's popularity in arcades and anticipates its home release in the latter half of 1989.  There are also small images of game screens, showing the game's visuals.

**Review/Article Section:**

A section titled ""FIL FAIL"" details a setback for a French software company, Fil.  The article explains that Fil's plans to launch in the UK market were disrupted due to financial issues with one of their backers.  This led to a halt in their plans to release several coin-op games.  The article specifically mentions the impact on conversion rights for games like ""Power Drift,"" and how the British representatives, ""The Sales Curve,"" are now handling the situation.  It notes that The Sales Curve may release some of the games themselves under the Rebel label.

**Advertisement for ""After Burner"":**

A large advertisement for the game ""After Burner"" is prominently featured.  It lists the various platforms on which the game is available (Amiga, Atari ST, etc.) and gives a price range.  There's also a small image of the game's cover art.

**Overall:**

The page combines a game review/preview with an advertisement and a news story about a company's financial difficulties.  The layout is typical of a gaming magazine from the 1980s, with a mix of text, images, and advertisements.  The information provided gives a glimpse into the video game industry at that time, including the complexities of licensing and distribution.
"
7,"This page is a collection of articles from a magazine, likely a gaming magazine, focused on video game releases and news.  It features several sections, each dedicated to a different game or aspect of the gaming industry.

**1. Joker in the Pack:** This section discusses the upcoming release of a Batman-themed video game, based on the then-upcoming Batman movie.  It details the game's planned release date (Christmas 1989), the involvement of Ocean Software, and the fact that the game is being developed before the movie's release.  It also mentions the movie's cast, including Michael Keaton, Jerry Hall, Billy D. Williams, and Jack Nicholson as the Joker.  The article highlights the large set used in the movie's filming.

**2. Eliminator:** This is a game review or preview.  The text describes the game as ""tooth-grindingly addictive"" and details its gameplay, focusing on the space-themed action and the ""disembodied space highway"" setting.  It suggests the game will be a popular and engaging experience.

**3. Xenon:** This is a review or preview of the game Xenon.  The text describes the game as a ""really pretty wonderful game machine"" but notes that some players may have difficulty with it, implying a higher skill level or more complex gameplay compared to other games.  It also mentions that a 64-bit version of the game was released for those who didn't have the Amiga machine.

**4. Ghosts 'N' Goblins:** This is a review or preview of the game Ghosts 'N' Goblins.  The text describes it as an ""oldie but goldie"" and a welcome addition to the 16-bit world.  It highlights the game's enduring popularity and its Amiga version's quality.  It also mentions the game's release date (towards the end of January).

**5. Persian Gulf Inferno:** This is a review or preview of the game Persian Gulf Inferno.  The text describes the game's plot, which involves an anti-terrorist squad rescuing hostages and diffusing a nuclear device.  It emphasizes the action-oriented gameplay, ladder climbing, and weapon-finding elements.  The article also mentions the game's setting on an oil rig.

The overall tone of the page is enthusiastic about the upcoming video game releases and the games already available.  The descriptions are detailed enough to pique the reader's interest in the games, but not overly technical.  The page is likely from a gaming magazine, aimed at a gaming audience.  There is no explicit review rating given, but the language used suggests positive reviews for most of the games.
"
8,"This page is from a magazine, likely a gaming or entertainment magazine, judging by the content.  It's filled with articles and advertisements related to video games, particularly arcade games and home computer games.

**Section 1:  Ocean's Gauntlet**

This section features an advertisement or article about a television show called ""Ocean's Gauntlet,"" which will be airing on Thames Television.  It's described as a show featuring thrill-seekers competing in various extreme sports events, including powerboats, skis, and hang-gliders.  The show is scheduled to air before Easter.

**Section 2: Rainbow Arts to Enter Arcades**

This section details the announcement that a software house called Rainbow Arts intends to produce arcade games.  It mentions their first three games will likely be available in British arcades by mid-1989, with home conversions planned for Christmas of that year.  The article also notes that Rainbow Arts is the third major software house to enter the arcade market, following Mastertronic and Microprose.

**Section 3: Katakis to be Re-incarnated**

This section discusses a legal issue surrounding a game called Katakis.  The original version of the game was deemed to infringe on the copyrights of another game, R-Type.  German software house Rainbow Arts is attempting to re-release Katakis with modified elements to avoid further copyright infringement issues.  The article highlights the concerns of the distributors, US Gold, about potential legal problems.

**Section 4: Botham for Sport**

This section is an advertisement or article about a TV sports quiz show, ""A Question of Sport.""  The article mentions that the show's conversion to a video game has been delayed due to the replacement of a presenter, Emlyn Hughes, with a new presenter, Ian ""Hannibal"" Botham.  The delay is attributed to the need to replace all traces of the previous presenter in the game.

**Overall:**

The page is filled with information about upcoming video games, arcade games, and a television show.  The tone is informative and promotional, aimed at attracting interest in these products.  The page layout is visually appealing, with a mix of text, images, and graphics.  The presence of game screenshots and descriptions suggests a focus on the visual and gameplay aspects of the products.
"
9,"This page is a section from a magazine, likely a gaming magazine, featuring articles and advertisements related to video games.

**US GOLD TIE UP LUCAS FILM:** This section is an announcement about a licensing agreement between US Gold and Lucasfilm.  It details that US Gold will cover the upcoming *Indiana Jones and the Last Crusade* and future *Star Wars* installments.  It also mentions that Sean Connery will be co-starring as Indiana's father in *Last Crusade*.  The release date for the US Gold conversion of *Last Crusade* is tentatively scheduled for simultaneous release in late summer.

**ASTAROTH:** This section is a review or preview of the game *Astaroth*. It mentions the game's features, including gathering treasure, killing monsters, and defeating the Angel of Death.  The review notes that the game is an Amiga arcade adventure and will be released soon.

**COSMIC PIRATE:** This section is a review or preview of the game *Cosmic Pirate*. It describes the game as a space-themed game where the player is part of a criminal organization, The Council, scouring the galaxy for space cargo trucks.  The player can trade ill-gotten gains for weapons, speed, and defenses.  The review suggests the game will be a good addition to the Amiga owner's library.

**CRAZY CARS II:** This section is a review or preview of the game *Crazy Cars II*. It discusses the game's features, including driving along twisting roads, avoiding police roadblocks, and completing routes.  The review mentions that the game will include 360° spins and will be available soon.

**WEC LE MANS:** This section is a review or preview of the game *Wec Le Mans*. It describes the game as a popular Konami coin-op racing game.  The review highlights its classic driving gameplay and popularity in arcades.  It also mentions that Ocean is releasing a 64 version of the game, which is expected to be available in December.


The page layout uses a mix of text, images, and graphics, including screenshots or promotional art for the games.  The overall tone is promotional, highlighting the features and anticipated release dates of the various games.
"
10,"This page is a promotional spread from a magazine, likely a gaming magazine, featuring articles and advertisements for various video games.

**Top Section:**

The top section prominently displays the words ""BUNZ BEAT DIS 64!"" in large, bold, stylized letters.  A picture of a man with sunglasses and headphones is featured in the graphic.  Below this, the text ""YOU CAN'T BEAT DIS 64!"" is displayed.

**Article Sections:**

* **""Out Run Europa"":**  This section features a screenshot of the game ""Out Run Europa,"" showcasing a scene with cars on a road.  The text describes the game as having five different European country scenarios, complete with appropriate cars.  It highlights the different scenery and national cars featured in the game.

* **""The Deep"":** This section features a screenshot of a game, likely a submarine-based game.  The text describes the game as based on a coin-op game, putting the player on the bridge of a US Gold's The Deep battleship traveling over submarine-infested waters.  It mentions the ability to drop depth charges and avoid torpedoes.  The text also notes the game's suitability for family entertainment.

* **""Total Eclipse"":** This section features a screenshot of a game, likely a puzzle or adventure game.  The text describes the game as the third in a series of Freescape games, featuring an unusual plot involving an Egyptian pyramid in the 1930s.  It mentions the presence of perils like poison darts, mummies, and tripwires.  The text also mentions an ancient curse and the potential destruction of the world as part of the game's plot.

**Review/Article Content (in the ""You Can't Beat Dis 64!"" section):**

The article discusses the game ""Beat Dis 64!"" and its creator, Tim Simenon.  It highlights the game's use of a Commodore 64 computer and Steinberg Pro-16 software.  The article also mentions the game's popularity and its impact on the hip-hop scene.  It also discusses the game's music and its potential to reach the charts.  The article also includes a promotional offer for a copy of the album ""Say A Little Prayer"" for the first five correct entries in a contest.

**Overall:**

The page is visually appealing with a mix of text, images, and screenshots.  The layout is designed to attract attention and provide information about the various games.  The tone is enthusiastic and promotional, aimed at encouraging readers to purchase or play the featured games.
"
