Page Number,Page Information
1,"The image is the cover of ""Amiga Format"" magazine, issue 6, January 1990.

The cover features a striking image, likely a promotional shot for a game, that appears to be a close-up of a helmet or cockpit, with a person's eye visible in the center.  The image is in a dark, almost shadowy tone, with vibrant colors in the background.

The title ""AMIGA FORMAT"" is prominently displayed in large, bold, white letters.  Below that, the issue number (6) and date (January 1990) are listed, along with the price (£2.95).

A large graphic banner highlights a ""Playable Demo"" of a game called ""Infestation,"" described as a ""Fast 3D action fighting alien hordes"" game.  The banner also includes the name of the developer, ""Psygnosis.""

Other prominent features on the cover include:

* **A prize promotion:**  A large, bold headline advertises a £3000 prize giveaway, including a portable CD, a year's supply of games, a Ferrari, a sniper camera, a SuperPic, and more.  This section also mentions ""Games Galore,"" ""Workbench Special,"" and ""Cyberpunk Scanners,"" suggesting other features or promotions within the magazine.
* **A game advertisement:**  A section titled ""Take the Hot Seat in The Sims That Send You Into Overdrive"" highlights another game, likely featured inside the magazine.
* **A call to action:**  The cover includes a message urging readers to demand the ""No Amiga Coverdisk"" from their newsagents.

The cover also includes a barcode.

Overall, the cover design is visually appealing and uses a combination of text and graphics to attract potential readers and highlight the magazine's content.  The focus is clearly on game demos, prizes, and other features related to Amiga gaming.
"
2,"The page is an advertisement for a video game called ""The Untouchables,"" likely for a Sinclair ZX Spectrum or similar 8-bit home computer.

The advertisement is visually striking, using a dark, dramatic color scheme with bold, capitalized text.  A silhouette of a person in a hat and coat, suggestive of a gangster or law enforcement figure, is prominently featured.

The advertisement highlights several key aspects of the game:

* **Action-Packed Gameplay:**  The text emphasizes ""six exciting action sequences"" and specific scenarios like ""Alleyway Shootouts,"" ""The Border Raid,"" and ""Rooftop Duel,"" suggesting a fast-paced, dynamic experience.  The descriptions imply a focus on gunfights and chases.
* **Iconic Characters and Setting:** The game is clearly based on the famous film ""The Untouchables,"" featuring Eliot Ness and Al Capone.  The advertisement uses the title ""Live an American Legend"" to connect the game to the historical figures and events.
* **Gameplay Screenshots:**  The advertisement includes several small screenshots of gameplay, showing different scenes and action in progress.  These give a visual representation of the game's style and action.
* **Positive Reviews:**  Quotes from ""Sinclair User"" praise the game's quality, calling it a ""fine example"" of a conversion and a ""corker"" with ""top-notch"" animation.  This is a common marketing tactic to build credibility and anticipation.
* **Platform Information:**  The advertisement clearly states that the game is for a Sinclair computer, and includes a logo for ""Sinclair User"" and ""MegaGame.""  This is important for identifying the target audience and the specific platform.
* **Publisher Information:**  The bottom of the advertisement includes the publisher's name, address, and contact information.

Overall, the advertisement effectively uses a combination of text, imagery, and testimonials to create a compelling case for purchasing the game, highlighting its action-packed gameplay, historical setting, and positive reception from critics.
"
3,"The page is a promotional advertisement for the video game ""Take On the Mob.""  It's likely a flyer or a page from a magazine or catalog.

The advertisement features a striking image of a man in a suit, holding a gun, which suggests a gangster or similar theme.  The background is a dark, slightly grainy image, with silhouettes of figures in military-style clothing.  The title ""TAKE ON THE MOB"" is large and bold, in a sans-serif font.

Below the title, the name of the game, ""CHABLES,"" is prominently displayed in a large, stylized font.

The advertisement includes text reviews and pricing information.  The reviews, from publications like ""Games Machine"" and ""Zzap,"" are positive, praising the game's graphics, atmosphere, music, and combat elements.  They highlight the game's quality and describe it as ""utterly superb.""

The advertisement also lists the different versions of the game and their respective prices.  The prices are in British pounds (£).  The different versions include:

* **SPECTRUM, COMMODORE, AMSTRAD:** £9.99
* **ATARI ST, PC & COMPATIBLES:** £19.99
* **AMIGA:** £24.99

A Paramount Pictures logo is also present, indicating a possible connection to a film franchise.  The copyright and trademark information is included at the bottom, indicating the ownership and date of creation.  Contact information (phone, telex, fax) is also provided, likely for the company distributing the game.

Overall, the advertisement is designed to attract potential buyers by highlighting the game's quality, features, and price points.
"
4,"This page is from an Amiga magazine, likely from January 1990, judging by the date.  It's a mix of advertisements and editorial content.

**Sections:**

* **REGULARS:** This section lists various articles and features, including:
    * **NEWS:**  Previews of upcoming releases.
    * **PREVIEWS:**  More detailed looks at new products.
    * **GRAPHICS:**  Articles about graphics software or techniques.
    * **SCREEN PLAY:**  Possibly articles about screen design or programming.
    * **PD UPDATE:**  Information about Personal Disk updates.
    * **WORKBENCH:**  Articles about the Amiga Workbench operating system.
    * **MUSIC:**  Articles about music software or production.
    * **GAME BUSTERS:**  Articles about game design or strategy.

* **LETTERS/GURU:**  Sections for readers to submit letters and for expert advice.  The page numbers indicate the start of these sections.

* **REVIEWS:**  This section features reviews of various software products for the Amiga computer.  The listed titles include:
    * **STOCKING FILLERS:**  Review of a software product.
    * **SOUND TRAP:**  Review of a software product.
    * **MICROTEXT:**  Review of a software product.
    * **ELAN PERFORMER:**  Review of a software product.
    * **HOME OFFICE KIT:**  Review of a software product.

* **WIN:**  This section features advertisements for various products, including:
    * **WIN A DISCMAN 78:**  An advertisement for a portable music player.
    * **WIN A SUPERPIC 85:**  An advertisement for a stereo.
    * **WIN ACTIVISION GAMES 95:**  An advertisement for Activision games.
    * **WIN A FERRARI 105:**  An advertisement for a Ferrari model car.
    * **WIN A SNIPER CAMERA 115:**  An advertisement for a camera.

* **GAMES (FORMAT GOLD):**  This section lists reviews of various games for the Amiga, including:
    * **SIM CITY:**  Review of a game.
    * **STUNT CAR RACER:**  Review of a game.
    * **DOUBLE DRAGON II:**  Review of a game.
    * **MOONWALKER:**  Review of a game.
    * **NINJA WARRIORS:**  Review of a game.
    * **EYE OF HORUS:**  Review of a game.

* **AMIGA FORMAT ISSUE 6 JANUARY 1990:**  Information about the magazine itself, including publication details, staff credits, and contact information.  This section also includes details about the magazine's editorial team, writers, and contributors.

**Overall:** The page presents a mix of advertisements and reviews, typical of a computer magazine from the 1990s.  The layout is clear and easy to navigate, with distinct sections for different types of content.  The presence of ""WIN"" sections indicates a focus on reader engagement and promotion.
"
5,"This page is a section from a magazine, likely a computer gaming magazine, featuring an advertisement or article about the video game ""Infestation.""

The top section prominently displays the game title ""INFESTATION"" and a brief description of the game. It highlights the game's 3D graphics, background music, and the inclusion of ""GAMEBUSTERS TIPS,"" ""PREFERABLE PREFERENCES,"" and ""WORKBENCH HACKS.""  The text also mentions ""Clever Prefs set-up,"" suggesting customization options.  A screenshot of the game is visible, showing a spaceship cockpit-like view. The page number ""99"" is also present.

Below this, there's a section titled ""WHAT IS A SIMULATION?"" followed by questions about realism in gaming.  This section is likely an introductory piece about the game's design philosophy.

The main body of the page is a list of games, likely a listing of games featured in the magazine or games available for purchase.  The list is organized with game titles and page numbers.  Examples include ""SWITCHBLADE,"" ""KEEF THE THIEF,"" ""RALLY CROSS,"" ""SUPERLEAGUE SOCCER,"" ""TWIN WORLD,"" ""FIGHTING SOCCER,"" ""INDIANA JONES,"" and ""ROCK 'N' ROLL.""  The page numbers associated with each game indicate where more information about that game can be found within the magazine.

A separate section titled ""SPECIALS"" lists additional features or articles, including ""SIMULATIONS,"" ""DESKTOP PUBLISHING,"" ""WORKBENCH TUTOR,"" and ""CYBERPUNK.""  Page numbers are provided for each special feature.

Finally, there's a small footer with a note about the magazine's new address and contact information.

The overall impression is that this page is a mix of game advertisements, reviews, and articles, all related to computer games and software.  There's no explicit review rating visible on this page.
"
6,"This is an advertisement for a video game called ""The Punisher,"" likely for a home computer or arcade system.

The advertisement features a striking visual style, with vibrant colors and detailed artwork.  The main image prominently displays the Punisher, a well-known Marvel Comics character, depicted in a dynamic pose, holding a gun.  The Punisher is shown in a strong, action-oriented stance, emphasizing the game's likely gameplay.

The background features a stylized, almost fantasy-like, image of a tower-like structure, which is likely a visual element from the game itself or a related theme.  The image also includes a stylized depiction of a ship or submarine, possibly a part of the game's environment or enemy design.

The text is clear and bold, with the words ""If you don't get them..."" and ""...they'll get YOU!"" creating a sense of urgency and challenge.  The title ""The Punisher"" is large and prominent, drawing attention to the game's theme.

Below the main image, there's a smaller image that appears to be a screenshot or a representation of the game's interface.  This shows a view of the game's action, with characters and elements from the game.

The text at the bottom of the advertisement provides credits and contact information.  It mentions ""TAITO"" as the game developer, along with the copyright information for the game and its characters.  It also includes the address and phone number of the company that published or distributed the game.  The text also credits the artwork to Rodney Matthews.

Overall, the advertisement effectively uses visual appeal and text to promote the game, highlighting its action-oriented nature and the iconic character it features.  There's no review rating explicitly shown on the page.
"
7,"This page is from a magazine, likely *Amiga Format*, and is filled with news and announcements related to Amiga computers and related products.

**Sections:**

* **A BURDEN SHARED:** This section details a new device called the Nighthawk, which allows multiple Amiga computers to share a single printer or plotter without the need for constant cable changes.  It describes different models of the Automatic Printer Switcher (APS) and their pricing, highlighting the ability to connect multiple users and peripherals.

* **Exhibition Centre:** A black and white image shows a large crowd outside a building labeled ""Exhibition Centre.""  This likely depicts the scene at a Commodore show.

* **LOW SHOW SHOWING:** This section is a review or report on the Commodore Christmas show. It notes the show's disappointing attendance despite high expectations, with many standholders reporting low visitor numbers by mid-afternoon.  The article highlights the presence of several software companies and the launch of new products by Hi-Tension.  It also mentions the presence of a business stand, a games arcade, and a music section.  The article also notes the presence of bargain hunters and the availability of cheap disks.

* **POWER TOWER:** This section announces a new range of uninterruptable power supplies (UPS) called Accupower from Emerson Electric.  It details the features of the UPS, including surge protection, noise reduction, and backup power in case of outages.  The article also provides pricing information for different models.

* **WE'RE ON THE MOVE:** This section announces a change of address for the magazine's editorial and advertising departments.  It provides the new address and telephone number.

* **16-BIT COMPUTER FAIR:** This section advertises a new computer fair specifically for 16-bit owners.  It details the dates, location (Royal Horticultural Halls, London), and expected attendance.  It also provides contact information for advance ticket purchases.

* **NOT HQ?:** This section is a note about a demo for a game called Chase HQ that was not available at the show.  The magazine apologizes for the missing demo and suggests an alternative game, Infestation, as a worthy replacement.


**Overall:**

The page is filled with advertisements and news related to Amiga computers and related products.  The tone is informative and somewhat critical of the recent Commodore Christmas show's attendance.  The page also includes product announcements and details about upcoming events.  The review rating is not explicitly stated, but the tone of the ""Low Show Showing"" section suggests a somewhat negative assessment of the show's success.
"
8,"This page is from Amiga Format magazine, a publication focused on the Amiga computer system.  It's filled with news and information related to Amiga software, hardware, and gaming.

The page contains several distinct sections:

**1. Vamped Up Video:** This section is a review or advertisement for a new version of Deluxe Video software.  It highlights the new features, including improved graphics, support for various resolutions and formats (including IFF pictures and brushes), and compatibility with other Amiga software.  It also mentions the upgrade price and availability.

**2. Trash Lined Up:** This section is an announcement for a new multi-user adventure game called ""Trash"" developed by Third Millenium Systems.  It describes the game's unique features, such as fire-breathing cabbages, growing spaceships, and pink blancmange rain.  Contact information for the developers and retailers is provided.

**3. Crimewatch Amiga:** This section discusses a new anti-theft alarm system for Amigas called the Audio and Video Guard.  It details how the device works, its features (detecting if the computer is unplugged or the cable cut), and the price.

**4. Rack-Em-Up:** This section promotes a cassette storage system for Amiga games from Powerplay.  It highlights the system's compact design and affordability, emphasizing that it's a good alternative to larger storage boxes.

**5. Cheap and Compact:** This section focuses on budget-priced Amiga games, specifically those from Code Masters.  It mentions a price war with other developers and the availability of games on compact discs.  It lists several games, including Treasure Island, Dizzy, Nitro Boost Challenge, Advanced Rugby Simulator, and Pro Ski Simulator.  The section also notes that the games are compatible with other systems like the Commodore 64 and Spectrum.  It also mentions the possibility of CD-based games for the Amiga.

**6. Tracked Down in Cyberspace:** This section is a news item about a new data organization system called CyberPad, developed by Track Computer Systems.  It describes the system as a Hypercard-style utility for organizing data in a graphical and animated way.  It highlights the system's ability to handle multi-tasking and present data structures as a ""Cyberspace"" image.  It also mentions the possibility of using video visors and control gloves to interact with the data.  The section also includes a note about a free PostScript printing service for Amiga users.

**Overall:** The page provides a mix of product announcements, reviews, and news items related to the Amiga platform.  The tone is generally positive and enthusiastic about the new software and hardware.  The page also includes contact information for various companies and individuals.
"
9,"The page is an advertisement for a video game called ""Austerlitz,"" coming soon for Atari ST, Amiga, and PC.

The advertisement features a large, stylized title ""Austerlitz"" in a bold, orange font.  Below that, smaller text states that the game is ""COMING SOON ON ATARI ST, AMIGA & PC.""

The image is dominated by a detailed illustration of Napoleonic-era soldiers in battle formation.  The artwork style is realistic and depicts the scene with a significant amount of detail, including uniforms, weaponry, and the terrain.  A portrait of a man, likely a military leader, is also prominently featured.

The text below the illustration describes the game's historical setting, the Battle of Austerlitz (December 2nd, 1805).  It explains that the game uses a unique system developed by Dr. Peter Turcan to recreate the battlefield in 3D graphics.  The text highlights the game's features, emphasizing the ability to observe troops moving and fighting across the terrain, and the realistic representation of orders and communication between units.  It also mentions the challenges of the historical context, such as the difficulties in relaying orders and the time constraints of the battlefield.

The advertisement concludes with a call to action, encouraging players to ""Play AUSTERLITZ, and take up the challenge that gives you the chance to rewrite the history books!""  At the bottom of the page, there's a copyright notice.

Overall, the advertisement effectively uses imagery and text to create a sense of historical immersion and excitement for the upcoming video game.
"
10,"This page is a collection of advertisements, primarily for computer products and software, targeting Amiga users.  It's likely from a computer magazine, judging by the layout and style.

**Sections and Details:**

* **""Tipping the Balance"":**  This is an advertisement for a horse racing prediction program called ""The Tipster.""  It claims to help users make money by analyzing horse race data.  The ad highlights the program's ability to stick to a rigid system of rules and provide extra information to pick winning horses.  Contact information for TAM Marketing is included.

* **""How Fat is Your Agnus?"":** This section promotes the Enhanced Chip Set (ECS) upgrade for Amiga computers.  It details the new Agnus graphics chip and its capabilities.  Crucially, it notes that the upgrade will not be widely available until the end of the next year.  The ad also mentions the ECS upgrade's compatibility with the Amiga 500 and the potential for a 1MB RAM expansion.  It also touches on the limitations of the A500's half-megabyte RAM.

* **""See How It Runs"":** This ad promotes a new mouse from Naksha, highlighting its higher resolution (280 dpi) compared to standard Amiga mice.  It also emphasizes the included adaptor, mouse mat, mouse holder, and a discount voucher for Electronic Arts software.  The price is £39.99.

* **""Enter the Financial Arena"":** This ad promotes Arena Accounts, a fully-integrated accounting package for businesses.  It emphasizes its ability to handle sales, purchases, ledgers, and invoicing.  Contact information and support details are provided.

* **""Trip the Light Fantastic"":** This ad promotes a software program called Trip-A-Tron from Llamasoft.  It's described as a performance tool for creating graphic demos, sequences, and light shows, intended to be used with music.  The ad mentions that the program is ""stranger than something that is quite unusual and has a special reason for being odd.""  The price is £34.95.  The ad also promises a review soon.

* **""Talk to the Portables"":** This section discusses the Z88-Amiga link, allowing Amiga computers to connect with portable computers like the Cambridge Computer Z88.  The software can archive files, convert files to different formats, and handle printer output.  The software costs £19.95, and the cable for connecting the two machines is £12.95.

* **""Filial Discounts"":** This section advertises discounted Brother printers (1224, 1724, and 1824) from Action Computer Supplies.  The ad details the specifications of each model, including print speeds, type styles, and emulation capabilities.  Prices are listed, and additional options like color and ribbon control units are mentioned.


Overall, the page is a collection of advertisements for various computer-related products and services, aimed at Amiga users.  The ads provide detailed information about the products' features, capabilities, and pricing.
"
