Page Number,Page Information
1,"The page is a cover or an interior spread from a magazine, likely *Commodore User*, from November 1986.  The focus is on a game called ""1942,"" described as a ""Shoot 'Em Up at Sea"" game.

**Headline and Visuals:**

The cover prominently features the title ""COMMODORE USER"" in large, bold, stylized letters.  Below that, the date ""November 1986"" and price ""£1"" are displayed.  The image is dominated by illustrations of World War II-era aircraft, likely Japanese and American warplanes, and a naval vessel, possibly an aircraft carrier.  The artwork style suggests a vintage or retro aesthetic.

**Game Information:**

The text ""1942 FIRST REVIEW"" indicates that the magazine is reviewing a game called ""1942.""  The phrase ""Shoot 'Em Up at Sea"" further describes the game's genre.

**Game Features (implied):**

The cover also lists various game features, including ""SCREEN STARS,"" ""JACK THE NIPPER,"" ""COLOUR OF MAGIC,"" ""MARBLE MADNESS,"" ""DEACTIVATORS,"" ""TRAP DOOR,"" and ""THE PAWN FIST 2.""  These likely refer to different aspects of the game's gameplay or characters.

**Other Products/Promotions:**

The bottom portion of the page advertises other products and promotions.  ""TRIED & TESTED: RED BOXES-EPYX UTILITIES"" suggests a review or promotion of other software or hardware.  ""TYPE-IN: C16 TENNIS-ROBTEK KING SIZE OFFER"" indicates additional software titles or promotions related to the Commodore 64 computer.  The name ""BRIAN KNIGHT"" is likely the author or reviewer of the article.

**Pricing and Region:**

The prices in ""310 pta,"" ""HFL 6.75,"" and ""DM 5.50"" indicate the game's price in different regions (possibly Portuguese escudos, Dutch guilders, and German marks).

**Overall:**

The page is a promotional piece for the *Commodore User* magazine, highlighting a new game release, ""1942,"" and other related products.  The visual style and text suggest a focus on the Commodore 64 computer and its gaming community.
"
2,"This page is an advertisement for a software program called ""SPEECH!""  It's designed to be used with Commodore, Amstrad, and BBC computers.

The advertisement features a cartoon character and uses a bold, colorful design.  It highlights the software's key features:

* **No extra hardware required:**  The software runs entirely in the computer's RAM, eliminating the need for additional hardware.
* **Unlimited vocabulary:**  The software can speak a wide range of words and phrases.
* **Easy to use:**  The software is described as simple to use, with instructions like ""SAY I AM A TALKING COMPUTER, AS EASY TO USE AS 123...""
* **Built-in parser:**  The software translates English words into ""phonemes"" (speech particles) for accurate pronunciation.
* **Various pitch settings:**  Users can adjust the pitch of the spoken words.
* **Intonation and stress:**  The software allows for the addition of stress and intonation to spoken words.
* **Additional software included:**  The software comes with extra programs like a demo, spell checker, and a program to speak the lines of user-created programs.

The advertisement also includes details about the different versions of the software available for various computer models (Commodore 64/128, Amstrad CPC464/664/6128, and BBC Micros) and their respective prices (cassette and disc).

Crucially, the page features reviews of the software, both from BBC TV programs (Saturday Superstore and Micro Live) and from computer publications (like Acorn User, Popular Computing Weekly, Micronet 800, and The Micro User).  These reviews are positive, praising the software's quality, low price, and ease of use.  Quotes from the reviews are included, highlighting the positive feedback.

Finally, the page provides contact information for Superior Software, including their address, telephone number, and a guarantee policy for purchases.  The guarantee covers mail orders, postage, and faulty products.
"
3,"This is a page from a magazine, likely a computer gaming magazine, from November 1986.  The page is filled with information about various video games, reviews, and other content related to home computers and video games.

**Sections and Content:**

* **CONTENTS:**  The top section simply states ""CONTENTS"" and ""NOVEMBER,"" indicating the month of the publication.

* **SPECIALS:** This section features a review of a game called ""18 Fist 2 Scoop Review."" The review is likely a detailed look at the game, including gameplay, graphics, and overall impression.  The text mentions the reviewer, Ken ""Karate Kid"" McMahon, and that the review is the first in the magazine.  There's also a review of ""58 Trap Door,"" which is likely a description of the game and its features.

* **SCREEN SCENE:** This section lists a large number of games, each with its title and the system it's for (64/128, likely referring to specific computer systems).  Each game is accompanied by a small image/screenshot.  This section appears to be a listing of games available for purchase or play.

* **REGULARS:** This section contains various regular features of the magazine:
    * **5 LETTERS:**  A section likely about letters to the editor or reader submissions.
    * **11 BUZZ:**  A section about new game releases and previews.
    * **15 CHARTS:**  A section featuring game sales charts, likely ranking the popularity of different games.
    * **76 INTO THE VALLEY:**  A review or preview of a game called ""The Pawn"" and ""Colour of Magic,"" along with news about the ""Valley Rescue"" game.
    * **93 TYPE INS:**  A section about game programs or software.
    * **97 US HOTLINE:**  A section about software releases in the US.
    * **102 PLAY TO WIN:**  A section about game strategies or tips.
    * **109 TOMMY'S TIPS:**  A section likely providing game tips or strategies.
    * **114 HOTSHOTS:**  A section about game news or reviews.

**Overall:**

The page is densely packed with information, showcasing a variety of game-related content.  The layout uses a combination of text and images (screenshots of games) to provide a comprehensive overview of the gaming scene.  The presence of stars next to some game entries suggests a ranking or recommendation system.  The page also includes details about the magazine itself, such as the editor, staff, and contact information.  The ""Cheapo of the month"" section likely refers to a promotion or special offer.

**Review Rating:**

While there are reviews, there isn't a numerical rating explicitly stated.  The presence of the review title and the detailed descriptions suggest a critical evaluation of the games.
"
4,"The page is an advertisement for the video game ""Highlander,"" featuring a vibrant, stylized image of the game's characters and setting.

**Visuals:**

The advertisement prominently displays a large, colorful image of the game's characters, likely depicting key scenes or characters from the game.  The art style is somewhat exaggerated and dramatic, with strong lighting and bold colors.  The characters are depicted in action, wielding swords and shields, suggesting a combat-focused gameplay.  The background elements, such as the setting and lighting, contribute to the overall atmosphere of the game.

**Textual Content:**

The advertisement includes a description of the game's plot, setting, and characters.  It mentions the game takes place in a vast underground garage beneath Madison Square Garden in Manhattan in 1986.  The description highlights the clashing of swords and the duel between two characters, emphasizing the historical and epic nature of the conflict.  The text also mentions the ""Gathering,"" a significant event in the game's narrative.

**Pricing and Platform Information:**

The advertisement clearly lists the price and platform compatibility for the game.  It specifies the price for the Commodore and Amstrad versions of the game as £8.95, and the Spectrum version as £7.95.  This indicates the game was available for multiple home computer systems.

**Company Information:**

The advertisement includes the name and address of the company, Ocean Software, along with contact information such as a telephone number and telex number.  This information allows potential customers to reach the company for further inquiries or purchases.

**Copyright and Licensing Information:**

The advertisement includes a copyright notice and licensing information, acknowledging the rights of Highlander Productions Limited and the involved parties.  This is standard legal information in advertisements for video games.

**Overall:**

The advertisement is designed to attract potential customers by showcasing the game's visual appeal and narrative elements.  The combination of striking visuals, compelling text, and clear pricing information makes it an effective marketing tool for the game ""Highlander.""
"
5,"This page is a section from a magazine, likely *Commodore User*, featuring a mix of reader letters, reviews, and editorials.  The focus is on the Commodore 64 computer and its associated games.

**Sections and Content:**

* **Letters:** This section contains several reader letters, each addressing different topics.
    * **Violence:** A reader expresses displeasure with the magazine's front cover illustrations, which depict violent scenes from games.  They question the magazine's decision to feature such imagery. Another reader defends the magazine's approach, stating that they don't glorify violence but merely illustrate games.
    * **Infiltrated:** A reader criticizes a game review, calling it ""garbage"" and expressing disappointment in the reviewer's assessment.  They feel the review was unfair and poorly done.
    * **Garbage:** A reader criticizes a specific issue's review of a game, finding it disappointing and poorly written.
    * **Art lover:** A reader praises the work of a graphic designer who created the magazine's cover art.
    * **Arcade inaccuracy:** A reader complains about the accuracy of arcade game conversions to the Commodore 64, specifically criticizing the lack of fidelity in some conversions. They also praise the magazine for its overall quality.
    * **Physical jerk:** A reader criticizes the trend of telling people how to play games, arguing that healthy gaming is not about physical fitness.
    * **The Ed writes:** This section is an editorial response to a reader's letter about a game review. The editor defends their review and the game's quality.  They also mention a new book the writer is working on.

* **Reviews (implied):**  Several letters mention game reviews, and the ""The Ed writes"" section is a response to a reader's critique of a review.  The page also includes a review of a game called ""Infiltrator"" by Eugene Lacey, which is criticized by a reader.

* **Other:**
    * **Garbage:** A reader criticizes a specific issue's review of a game, finding it disappointing and poorly written.
    * **The Ed writes:** This section is an editorial response to a reader's letter about a game review. The editor defends their review and the game's quality.  They also mention a new book the writer is working on.

**Overall:** The page showcases a variety of opinions and feedback from readers regarding the magazine's content, particularly its game reviews and cover art.  There's a clear emphasis on the quality of game reviews and the accuracy of arcade game conversions.  The page also highlights the importance of reader feedback and the magazine's response to it.


**No explicit review rating is visible.**  The page contains reader opinions and criticisms, but not a numerical rating system for the games or the magazine itself.
"
6,"This page is a section from a computer magazine, likely a gaming magazine, judging by the content.  It's a mix of reader letters, previews, and reviews.

**Letters Section:**

The ""Letters"" section features reader feedback and comments.  Several readers express opinions on the magazine's content, including:

* **Criticisms:** One reader criticizes the magazine for not reviewing software adequately, and another complains about the lack of space dedicated to reviews.  Another reader points out that the magazine's previews sometimes contradict the actual reviews.
* **Praise:**  Other letters praise the magazine's content, particularly the quality of the computer games covered.  One reader highlights the good work of the magazine's staff.
* **Specific Concerns:**  A reader points out that the magazine doesn't feature enough letters from female readers.
* **Game-Specific Feedback:**  Some letters discuss specific games, like ""Overall 2"" and ""Play to Win,"" offering tips or feedback.

**Previews Section:**

The ""Previews"" section contains summaries of upcoming games.  The reader feedback suggests that the previews were not entirely accurate or consistent with the final product.

**Reviews Section:**

The ""Star Rating"" section shows a star rating system for various games, indicating the magazine's opinion of the games.  The ratings are given for different aspects of the games, such as paper quality, price, and reviews.

**""A Girlie Writes"" Section:**

This section is a letter from a female reader, expressing appreciation for the magazine and suggesting that more letters from female readers should be included.

**""Mistakes"" Section:**

This section is a letter from a reader pointing out inconsistencies and errors in the magazine's reviews, specifically regarding the number of Screen Scene reviews and the instructions for a game.

**""Oh no, PPLO!"" Section:**

This section is a humorous account of a magazine editor's adventures, likely a fictionalized story about a trip or mission.  It describes a visit to a computer show and the editor's attempts to infiltrate a stand.

**Overall:**

The page demonstrates a typical computer magazine layout, with a mix of reader feedback, previews, and reviews.  The tone is generally positive, with some constructive criticism from readers.  The page also highlights the importance of accurate and consistent reviews in the gaming community. The review rating system is used to help readers decide which games to purchase.
"
7,"This page is a collection of letters to the editor, reviews, and articles, likely from a computer magazine, focusing on Commodore 64 games and related topics.

**Sections and Content:**

* **Letters:** This section contains reader feedback and reviews of various Commodore 64 games.  Several letters discuss specific games like *Yie Ar Kung Fu*, *Kung Fus Master*, *Commando vs Rambo*, and *Saboteur*.  Reviewers express opinions on graphics, gameplay, difficulty, and overall enjoyment.  One reviewer, Erik Flodgren, praises the graphics and concept of *Yie Ar Kung Fu* but finds *Kung Fus Master* boring.  Another letter criticizes *Commando vs Rambo* for its supposed ""bribery"" and the perceived simplicity of the game compared to *Rambo*.  A letter about *Saboteur* criticizes the game's ease of completion and lack of difficulty compared to arcade versions.  A letter about *Ninja Master* questions the low rating given to the game.  The overall tone of the letters is mixed, with some positive and some negative reviews.  There's a review rating of ""0 out of 10"" for one game, but no explicit ratings for others.

* **Poor Show Review:** This section is a review of the 8th Commodore Show in Manchester. The reviewer expresses disappointment with the limited presence of magazines and mail-order companies at the event.

* **Boxed In:** This section is a letter to the editor criticizing the practice of software companies packaging games in double cassette boxes when only a single cassette is included. The writer points out the wastefulness and storage difficulties this creates.

* **East v West:** This section is an article discussing the changing landscape of Commodore 64 games, moving away from aggressive shoot-em-up games to more peaceful and enjoyable adventures and simulations.  The author notes the shift in atmosphere between East and West in the games.

* **Zzap Bogey Review:** This is a review of the game *Zzap Bogey*, criticizing its lack of features and addictive qualities.

* **Vindicated:** This is a letter to the editor defending Mike Pattenden against criticism, specifically regarding the placement of *Yie Ar Kung Fu* and *King Fu Master* in the magazine's rankings.

* **Sabotage! Review:** This is a review of the game *Saboteur*, criticizing its lack of difficulty and perceived waste of money.

* **More Poetry:** This section is a collection of poems or humorous observations about the games and the magazine itself.

* **Other Sections:** There are also sections on game charts, tips, and other features, but the descriptions are less detailed.


The overall impression is of a magazine dedicated to Commodore 64 gaming, featuring reader feedback, reviews, and articles about the industry.  The tone is generally critical of some games and practices, but also appreciative of others.
"
8,"This page is a collection of letters to the editor, likely from a Commodore User magazine, regarding various topics related to Commodore 64 computers and software.  The letters cover a range of issues, including reviews, game releases, software piracy, and general opinions on the magazine and the industry.

**Sections and Content:**

* **Letters:** This is the overarching section, containing multiple individual letters.  Each letter is addressed to the magazine and signed by the author.

* **Supply and Demand:** This is a letter from a reader who expresses their appreciation for the magazine's content, but criticizes a particular article by Robin Carmichael.  The writer feels the article is overly critical and doesn't understand the target audience of the magazine.

* **Plus/4 Moaner:** This letter is from a Plus/4 owner who complains about the lack of games specifically designed for the Plus/4 platform, despite the machine's capabilities.  They feel that the majority of games are designed for the C16, which isn't as powerful.

* **Concerned of SE15:** This letter expresses concern about Commodore's presence at a computer trade show. The writer feels that Commodore is not adequately promoting their products and that their booth is poorly positioned.  They also criticize the company's focus on the American market.

* **Snappy Title:** This letter is a humorous complaint about the lack of creativity in the magazine's title choices.

* **Salty Scouse Seadog:** This letter addresses the issue of software piracy, specifically regarding a new game, ""Crystal Castles."" The writer argues that the magazine's reporting on the issue is insufficient and that the piracy problem is more significant than the magazine portrays.

* **Chris Grey Sued Shock!:** This letter is a complaint about inaccuracies in a previous magazine issue. The writer is upset that the magazine incorrectly stated that a game was compatible with a specific system.

* **Uncle Jim Preview Power:** This letter is a preview of a game, and the writer expresses their appreciation for the magazine's reviews.

**Review Rating:**

There are no explicit review ratings visible on the page.  However, the letters do contain opinions on the quality of reviews and articles, as well as the overall quality of the magazine.  Some letters praise the magazine's content, while others criticize specific articles or the magazine's overall approach.


**Overall:**

The page provides a snapshot of reader feedback and opinions on the Commodore 64 scene and the magazine itself.  The letters highlight various issues and concerns, from game availability to software piracy and the magazine's accuracy.  The tone is a mix of constructive criticism, humor, and genuine concern about the industry.
"
9,"This page is an advertisement for the Red Boxes home automation system.  The ad prominently features the system's ability to automate various aspects of a home, including lighting, appliances, and security, all controlled by a computer.

**Headline and Visuals:**

The advertisement's headline is ""You already have a home automation network. Plug in for £129.""  The visual elements include a beige wallpaper background with a floral pattern, a light gray electrical outlet, and images of the red boxes themselves.  The red boxes are prominently displayed, showcasing their design and color.

**Product Description:**

The ad details the Red Boxes system's components and functionalities.  It highlights the following:

* **Control System:** The system allows users to control various home appliances and lighting through a computer interface.
* **Security:** The system acts as a security system, detecting intruders and triggering alarms.
* **Ease of Use:** The system is described as simple to operate, requiring no programming experience.
* **Components:** The system consists of three main components: Red Leader (the central microcomputer), Red One (an outlet controller), and Red Two (a motion detector).
* **Communication:** The system uses a communication protocol to connect all components and communicate with each other.
* **Security Features:** The system incorporates tamper-proof security measures, including PIN codes and secret keys, to prevent unauthorized access.
* **Versatility:** The ad emphasizes the system's potential for various applications, including weather monitoring, remote access, and even simple tasks like tea making.

**Pricing and Trial Offer:**

The ad clearly states the price of the Red Box starter system is £129.  It also offers a 14-day trial period without obligation, allowing potential customers to test the system before committing to a purchase.

**Ordering Information:**

The ad provides contact information for ordering the Red Boxes system and additional components, including project manuals.  It also includes details on how to order and pay for the system.

**Overall:**

The advertisement is aimed at computer users who are interested in automating their homes. It emphasizes the system's ease of use, security features, and versatility. The ad's layout and imagery are designed to be visually appealing and informative, encouraging potential customers to learn more about the Red Boxes system.
"
10,"The page is an advertisement for a video game called ""Dante's Inferno,"" specifically for the CBM 64, Spectrum, and Amstrad systems.

The advertisement features a large, stylized image of a demonic figure, likely the main antagonist or a key character in the game. The figure is depicted in a vibrant, almost painterly style, with bold colors and dramatic lighting. The background suggests a hellish landscape, with flames and cracked earth.

The text on the page highlights the game's features, describing it as an ""animated arcade adventure from hell and beyond.""  The price (£9.95) and the fact that it's ""coming soon"" on the specified platforms are clearly stated.

The advertisement also includes contact information for Beyond Software, the distributor, including their address (64-76 New Oxford St, London WC1A 1EL).  This suggests that the game is available for purchase from various retailers.

The overall design of the advertisement is quite evocative and visually appealing, using a style that would have been popular in the 1980s. The color palette and imagery are designed to create a sense of excitement and anticipation for the game.
"
