Page Number,Page Information
1,"The page is a cover of *Amiga Power* magazine, issue 56, dated December 1995.

The cover features a large, bold graphic of two men in black suits, reminiscent of the film *The Fifth Element*, holding tennis rackets.  The men's faces are prominent, and the overall design is vibrant and eye-catching.  The title ""AMIGA POWER"" is in large, bold, red letters.  The subtitle ""THE MAGAZINE WITH ATTITUDE"" is smaller and in a different font.

The cover also includes several sections of text promoting various articles and features within the magazine.

* **Court Friction:** This section highlights a game called ""Super Tennis Champs,"" encouraging readers to buy the game and emphasizing its value.

* **Hey! Marvin! It's Issue 56's Disk!** This section introduces a game called ""Coala"" and ""Plorrds,"" describing them as mathematical and puzzley games.  It also mentions special skills and computer-thwarting gameplay.

* **Plus! Pub Quiz:** This section introduces a pub quiz feature.

* **Penguins:** This section promotes a game where players guide penguins through a hazardous course.

* **Poing 3:** This section describes a game similar to Breakout, but with a different perspective.

* **Reviews:** The cover also draws attention to reviews of ""Goala,"" ""Citadel,"" ""Dungeon Master 2,"" and ""Alien Breed 3D.""

The cover also includes the magazine's issue number (56), price information (U.S. $8.95 and £4.25), and the publication date (December 1995).  A barcode and a logo for Future Publishing are also present.

The overall impression is of a magazine aimed at Amiga computer users, with a focus on game reviews and features.  The cover design is bold and engaging, likely intended to attract readers' attention.
"
2,"This page is a detailed catalog or advertisement, likely from a computer store, featuring a wide array of Amiga computer products, including games, software, hardware, and accessories.

The page is organized into sections, each focusing on a specific category of products.  There are numerous listings for Amiga games, categorized by genre (e.g., strategy, sports, action).  Each game listing includes the game title, a brief description, and the price.  Many games have a ""Save"" price, indicating a discount.  The page also features sections for Amiga software, utilities, hard drives, RAM upgrades, joysticks, mice, speakers, monitors, and TVs.  Each product listing includes details like model number, features, and price.

There are also sections dedicated to CD32 software, blank disks, and books related to Amiga computers.  The page includes a section on ""Xtra Savings on Viropcop & Flight of Amazon Queen,"" offering discounts on specific products.  There's a section on Amiga utilities, including software and tools for the Amiga computer.  The page also includes a section on internal and external hard drives, with specifications and prices.  There are also listings for RAM upgrades, including different capacities and features.  The page also includes sections for joysticks, mice, and other accessories.  Finally, there are sections for monitors and stereo TVs, including various models and features.

The page also includes a section on ""When You Join"" offering a special deal for new or renewing members.  There's a section on ""New from Manga Video"" featuring a new movie release.

The page's layout is clear and easy to navigate, with product images and descriptions.  The prices are clearly displayed, and there are various ""Save"" offers throughout the catalog.  The page also includes contact information and ordering details.  The overall impression is of a comprehensive catalog for Amiga computer enthusiasts."
3,"This page is a large advertisement, likely from a magazine, showcasing a wide range of computer hardware, software, and games.  It's heavily focused on sales and promotions, with numerous products at discounted prices.

**Sections and Products:**

* **Computer Systems:**  The advertisement prominently features several PC configurations, including Quad Multimedia PCs with different processors (486 DX4/100, Pentium P100, and potentially P120).  These PCs are described with specifications like RAM (4MB, 8MB, 16MB), hard drive sizes (1272MB/1.25GB), and CD-ROM drives.  Crucial components like sound cards (Sound Blaster 16 Pro), monitors (Samsung SyncMaster), and other peripherals (keyboards, mice, mouse mats) are also highlighted.  The advertisement emphasizes the inclusion of Windows 95 and the ""massive"" hard drive capacity.  There are also ""Creative Labs Quad Multimedia Kits"" which include various sound cards, software, and peripherals.  The text emphasizes ""2 year on-site warranty"" for many of the computer systems.

* **Software:**  The page lists various software packages, including game titles (e.g., Civilization, Encarta, various Sega Saturn games, and Amiga games).  There are also mentions of software bundles with the computer systems, such as ""additional £500 worth of Microsoft CDs"" and various software titles for Amiga computers.  The advertisement also highlights software like ""Voice Recognition, Text to Speech, Ensemble Hi-Fi, Wave Studio"" and a CD library of images and sounds.

* **Peripherals:**  The advertisement includes details on fax/modems (external 14.4 and 28.8), printers (Citizen ABC, Canon BJC 4000), and other peripherals.  It also mentions a ""Magic Pack"" for Amiga A1200 computers, including software and internal hard drives.

* **Games:**  A significant portion of the page is dedicated to game listings, including titles for Sega Saturn and PlayStation consoles.  The prices and descriptions for these games are clearly presented.

* **Special Reserve:**  The advertisement highlights a ""Special Reserve"" discount club, offering special deals and membership benefits.  The club has locations in Chelmsford and Sawbridgeworth.

* **Ordering and Membership:**  The page provides contact information (phone numbers, fax numbers, and a PO Box) for ordering products and joining the Special Reserve club.  It also details membership fees and payment options (credit cards, cheques).

**Review Rating:**

There are no explicit review ratings visible on the page.  The advertisement focuses on product specifications, features, and pricing, rather than customer reviews.


**Overall:**

The page is a comprehensive advertisement for a wide range of computer products, emphasizing deals, warranties, and bundled software/hardware.  It's aimed at consumers interested in purchasing computer systems, software, and games.
"
4,"This page is from Amiga Power, issue 56, December 1995.  It's a magazine dedicated to Amiga computer users, featuring news, reviews, and articles related to Amiga software and hardware.

The page is filled with various sections, including:

* **News (Regulars):**  A brief news report about a recent event, likely in the Amiga community or related to the industry.  It mentions something ""not heard before"" and events being printed as important.

* **Complete Control (48):**  A review or article about a piece of software, likely a game, described as ""free from deficiency, perfect, finished, entire, authority, command, regulation.""  This suggests a positive review.

* **Net Page (58):**  Another article or review, describing a piece of software or hardware related to a ""fabric, knotted into meshes"" or something used for catching fish or butterflies.  The description suggests a game or tool.

* **The Write Thing (60):**  A description of a software or hardware feature related to writing or creating text.

* **The Bottom Line (65):**  A description of a software or hardware feature related to the lowest part or surface of something, possibly a game element.

* **Secret Car Park (72):**  A description of a software or hardware feature related to a ""secret"" or hidden aspect of a game or program, possibly a hidden area or feature.

* **""Be"" in AP (74):**  A description of a software or hardware feature related to the state or quality of something, possibly a game mechanic.

* **Coala:**  A review or article about a game called ""Coala,"" likely a game review.  The review mentions a book by Tom Clancy and suggests the game is good.

* **Alien Breed 3D:**  A review or advertisement for a game called ""Alien Breed 3D.""  The review suggests the game is ""groovy and fun.""

* **Citadel:**  A review or article about a game called ""Citadel,"" likely a game review.  The review mentions the game is from Eastern Europe and runs on the Amiga 500.

* **Dungeon Master 2:**  A review or article about a game called ""Dungeon Master 2.""  The review mentions the game's improvements since the original release.

The page also includes various other sections, such as contributor lists, contact information, and advertisements.  There are also images and screenshots of the games mentioned.  The overall tone of the page is positive, with many reviews suggesting good experiences with the software.  There are no explicit ratings given, but the descriptions suggest positive reviews for most of the games.
"
5,"This page is a spread from a magazine, likely an issue of *Amiga Power*, focused on game reviews and information for Amiga computer users.  The date is December 1995, as indicated in several places.

**Sections and Content:**

* **""Over 224"" Header:** This is a large, bold headline likely referring to the number of mentions of a particular character (Bob the Hamster) in the current issue.  It's a humorous, attention-grabbing introduction.

* **""Big Ahuna"" Feature:** This is a text-based article, likely a review or a feature article, discussing a topic related to the game or a story. The text describes a ""righteous man"" beset by ""iniquities"" and ""tyranny,"" suggesting a narrative theme.  The article mentions ""Page 22,"" indicating the full article is located elsewhere in the magazine.

* **""Disk 56"" Advertisement:** This is a full-page advertisement for a cover disk, likely containing games or utilities for the Amiga.  It includes a graphic of a floppy disk and text highlighting the disk's features.  The text emphasizes that the disks won't stick to wood, implying a quality issue with other disks.

* **""Coala"" Game Demo:** This section features a screenshot and description of a game called ""Coala."" The text highlights the game's graphics and the power of the Amiga's processor.  The screenshot shows a game in progress, with numbers and graphics.

* **""Plords"" Game Review/Demo:** This section features a screenshot and description of a game called ""Plords."" The text describes the game's gameplay, involving movement and scoring.  The screenshot shows a grid-based game with numbers and graphics.

* **""Plus! Pub Quiz"" Section:** This section features a game review or demo of a game called ""Penguins."" The text describes the game's gameplay and compares it to other games.  The screenshot shows a game in progress, with graphics of penguins.

* **""Poing 3"" Game Review/Demo:** This section features a screenshot and description of a game called ""Poing 3."" The text describes the game's gameplay and humorously references other games in the series.  The screenshot shows a game in progress, with graphics of a game similar to Pong.

* **""Got a Faulty Disk?"" Section:** This is a troubleshooting guide for readers who have problems with their disks.  It provides instructions on how to return faulty disks for replacement.  The text includes contact information for the magazine and instructions on how to package the faulty disk.

* **""Reviewed This Issue"" Section:** This is a list of reviewed games and their page numbers.  It includes the titles of various games, such as ""Super Tennis Champs,"" ""Coala,"" ""Alien Breed 3D,"" ""Citadel,"" ""Dungeon Master 2,"" and more.  The list also includes the price of each game.

* **""Full-Price Budgets"" Section:** This is a table listing the prices of various games reviewed in the issue.  It's a quick reference for readers interested in the cost of the games.

* **""Paul Would Just Like to Say..."" and ""Jonathan Would Just Like to Say..."" Sections:** These are short, humorous quotes from the magazine's staff.

Overall, the page provides a mix of game reviews, advertisements, and information for Amiga users.  The layout is typical of a magazine from that era, with a mix of text, graphics, and screenshots.
"
6,"This page is a section from a magazine, likely *Amiga Power*, dedicated to a review or advertisement for a game called *Coala* on the Amiga computer system.  The layout is typical of a magazine article, with a mix of text and graphics.

**Top Section (Disk 56):**

The top section is a guide for users on how to use the disk containing the game.  It emphasizes the importance of having the correct amount of memory (512K) and the need to insert the appropriate disk to run the game.  It provides step-by-step instructions on how to load the game, including switching off the machine, inserting the disk, and selecting the game from an options menu.  It also includes troubleshooting advice, such as checking for external drives and using a padded envelope for returning faulty disks.  The section also includes a warning about sending disks to the wrong address.

**Middle Section (Coala Game Review):**

The middle section is a review of the game *Coala*.  It starts with a brief description of the game's author, ""Bit Fusion.""  The review then focuses on the gameplay, highlighting the unique ""virtual cockpit"" feature that allows players to switch between controlling the helicopter and viewing the surroundings.  The review also describes the controls, emphasizing the use of the mouse for various actions, including aiming and firing weapons.  It explains the game's mechanics, such as how altitude is controlled and how to target enemies.  The review also mentions the presence of a radar screen to track enemy positions.  The review also mentions the presence of Western and Eastern forces in the game.

**Bottom Section (Controls):**

The bottom section details the controls for the game *Coala*.  It lists the keyboard shortcuts and mouse actions for various functions, including changing views, selecting weapons, and using the targeting system (TADS).  The controls are clearly laid out in a table format, making it easy for players to understand how to navigate the game.

**Overall:**

The page provides a combination of instructions for using the disk and a review of the game *Coala*.  The review is positive, highlighting the unique features and ease of use of the game's controls.  The page's design is clear and easy to follow, with a mix of text and graphics that help to illustrate the points being made.  The review rating is not explicitly stated, but the tone of the review suggests a positive experience.
"
7,"This page is a collection of articles from a magazine, likely an Amiga computer magazine, focused on game reviews and previews.  It features several different game articles, each with its own author and focus.

**PENGUINS**

This section is a review of a game called ""Penguins."" The author, Scott Hayne, describes the game as having been ""let down a couple of times"" with the cover disk.  The review notes that a demo version of the game was included, and that the full version was also available for review.  The review highlights the importance of using the fox, chicken, or wolf to operate switches and move blocks to progress through the levels.  It also mentions collecting keys to open doors and dealing with enemies.  The review also includes a screenshot of the game's gameplay.

**POING 3**

This section is a review of ""Poing 3,"" written by Paul Van Der Valk. The review highlights that this is not the original ""Poing"" game, but a new version with bonus levels and the original levels.  It emphasizes the ""user-friendliness"" of the game's level selection and progression.  The review describes the game as a horizontal version of ""Breakout,"" with a force field at the back of each level that must be destroyed.  It also mentions the game's two-player mode.  The review includes a screenshot of the game's gameplay.

**PLORRDS**

This section is a review of a game called ""Plorrds,"" written by ""The Obscure."" The review focuses on the game's unusual name and the unusual nature of the game itself.  It describes the game as a puzzle game involving numbers on a grid, where players land on orange numbers to score and pink numbers to lose points.  The review highlights the complexity of the game, as the opponent can also move the numbers, and the limited movement options.  The review includes a screenshot of the game's gameplay.

**ULTIMATE QUIZ**

This section is a review of a trivia game called ""Ultimate Quiz."" The author, Andy Gibson, describes the game as a trivia game where players select categories and answer questions.  The review emphasizes the use of the mouse, the scoring system, and the ability to play with friends.  The review also mentions the game's wide range of subjects and the use of trivia questions from Star Trek: The Next Generation and Red Dwarf.  The section includes a screenshot of the game's interface.


**Overall:**

The page is a collection of game reviews and previews for Amiga computer games.  The reviews are detailed, providing information about gameplay mechanics, level design, and overall experience.  The reviews also include screenshots of the games, which help to visualize the gameplay.  The reviews are written in a style that is engaging and informative, aimed at readers interested in Amiga games.  The page is likely from a magazine, as indicated by the magazine's title and date.
"
8,"This page is an advertisement or review, likely from a magazine, for a video game called ""Zeewolf 2.""  It's a lengthy description, focusing on the game's features and improvements over the original ""Zeewolf.""

**Overall Impression:** The tone is positive, highlighting the improvements and new features of the sequel.  The review quotes developers and players, emphasizing the enhanced gameplay and improved performance on various Amiga computers.

**Sections:**

* **""TRUE STORIES"" Introduction:**  This section introduces the game as part of a series of ""true stories,"" implying a focus on the game's narrative or themes.  It also mentions ""the sinister and conspiratorial Jackanory"" which suggests a potentially dark or intriguing storyline.  The accompanying images show screenshots of the game's graphics, showcasing the game's visuals.

* **""AND THE ASSYRI CAME DOWN LIKE UPON THE FOLD"" Review:** This is the main review section.  It features a quote from the game's developer, Bob Wade, praising the improvements in the sequel, particularly the enhanced gameplay and performance on different Amiga models.  The review highlights the following:
    * **Improved Playability on A500/A600:** The review explicitly states that the game runs better on the A500 and A600 models compared to the original.
    * **Remote Link Vehicles:**  A key new feature is the ability to control different vehicles (like patrol boats, VTOL planes, and choppers) remotely, changing the way players approach levels.
    * **Variety of Levels:** The game features 32 levels with diverse terrains (desert, arctic, toxic).
    * **Improved Graphics:** The review mentions that the graphics are ""slightly prettier"" in the demo version.
    * **Gameplay Mechanics:** The review describes the terrain as made up of half-squares, creating diagonal roads and unique scenery.

* **""Framed in the sunlight"" Image:** This is a prominent image showcasing the game's visuals, likely a screenshot of a level or a specific scene.

* **Additional Quotes:** The review includes quotes from Jonathan Davies, who highlights the performance issues of the original game on the A500, and Bob Wade, who explains the solutions implemented in the sequel.

* **""Lay down your arms and surrender"" Quote:** This is a final quote, likely a line from the game itself, adding a dramatic touch to the review.

**No explicit rating:** While the review mentions the original game's score (74% on A500), there's no explicit rating for ""Zeewolf 2"" itself.  The overall tone, however, suggests a positive and favorable review.
"
9,"This page is a review of the video game ""Zeewolf 2,"" likely from a magazine like Amiga Power.  It's a detailed look at the game, focusing on improvements and new features.

**Overall:** The review is positive, highlighting the improved graphics and gameplay elements.

**Sections:**

* **""ANS ZEEWOLF AGAIN!""** This section is a lead-in to the review, describing the improvements in the game's explosions and the overall visual quality.  It mentions a conversation with the game developer, Jonathan Davies, about the game's features.  The text emphasizes the improved accuracy of the game's effects, such as water splashes and the ability to destroy an aircraft carrier.

* **""ZEEWOLFIER""**: This section details the new features added to the game, specifically the extra vehicles and missions.  It explains how the gameplay has been expanded to include more strategic choices, such as having to choose between attacking a base and stopping enemy landings.  It also mentions the addition of more buildings to destroy.

* **""ELECTRIC BOOGALOO""**: This section describes the gameplay experience through several demonstration levels.  It highlights the action-oriented aspects of the game, including strafing, shooting, and driving a tank.  The reviewer notes that the gameplay is fun but slightly different from the original game.

* **""Dumbly they take it upon""**: This section is a short, humorous aside about the game's mechanics, specifically how players replenish their armor by picking up POWs.

* **""And dead things disappear from the scanner...""**: This is a short, humorous aside about a specific game mechanic.

* **""What a jolly platform""**: This is a visual representation of a game screen, showing a platform and a landing craft.

* **""A landing craft disgorges a tank""**: This is a visual representation of a game screen, showing a landing craft and a tank.

* **""Tell us some of them""**: This section is a humorous exchange about the game's animal names, which are still being finalized.

**Review Rating:**  While not explicitly stated as a numerical rating, the overall tone of the review is positive, highlighting improvements and new features.  The reviewer seems to enjoy the game's action and strategic elements.

**Additional Notes:** The page also includes screenshots and graphics of the game, providing visual examples of the gameplay and environments.  The page is clearly formatted for a magazine article, with headings, subheadings, and a layout that makes it easy to read.  The review is written in a conversational style, making it engaging for the reader.  The review also mentions a coverdisk demo and a video review planned for the future.
"
10,"This page is a section from an Amiga Power magazine, likely from December 1995, featuring a mix of game reviews, charts, and a mystery press release.

**Top Twenty Charts (Amiga):**

The page prominently displays a ""Top Twenty Charts"" section, listing the top 20 best-selling Amiga games.  Each game is listed with its title, developer/publisher, and price.  A rating system of stars (★★★★★) is used to indicate the game's popularity.  The list includes titles like ""Sensible World of Soccer,"" ""Player Manager 2,"" ""Premier Manager 3,"" ""Ultimate Soccer Manager,"" ""Sensible Golf,"" ""Colonization,"" ""Tactical Manager 2,"" ""Super Skidmarks,"" and more.

**Top Five Budget Charts (Amiga):**

Below the Top Twenty, there's a ""Top Five Budget Charts"" section, listing the top 5 budget-priced Amiga games.  The games are similarly listed with title, developer/publisher, and price, along with star ratings.  Titles include ""The Settlers,"" ""Formula One Grand Prix,"" ""ZeeWolf,"" ""Monkey Island 2,"" and ""Indiana Jones: Fate of Atlantis.""

**Top Five CD32 Charts:**

Another chart section, ""Top Five CD32 Charts,"" lists the top 5 best-selling CD32 games.  The format is identical to the previous charts, with titles, developers, prices, and star ratings.  Games include ""Super League Manager,"" ""Morph,"" ""Gloom,"" ""Super Skidmarks,"" and ""Death Mask.""

**""Thwap Thwop Spanggg Pinge"" Review/Article:**

This section is a review/article about the game ""Thwap Thwop Spanggg Pinge.""  It includes a quote from the game's developer, Peter Calver, discussing the game's features and a promotional offer.  The review mentions a policy of not revealing review scores until the issue is released, and the article highlights a promotional offer where customers who send in a cover disk with their order of ""Super Tennis Champs"" will receive a discount.

**Mystery Press Release Corner:**

This section is a humorous press release about a mysterious product, likely inkjet refills.  It's written in a playful, almost tongue-in-cheek style, mentioning a lost press release and a new game called ""Star Fighter"" by the author of ""Virtual Karting.""  The section includes a picture of the inkjet refills.

**Overall:**

The page provides a comprehensive overview of popular Amiga and CD32 games, along with a promotional offer and a lighthearted mystery press release.  The use of star ratings and price information makes it easy for readers to quickly assess the games.
"
