Page Number,Page Information
1,"The page is a cover of ""Amiga Power,"" a magazine, likely from May 1991, issue 1.  The cover features a bold, red and yellow design with the magazine's name, ""AMIGA POWER,"" prominently displayed.  The cover also includes several articles and advertisements.

**Key Features and Sections:**

* **Headline:**  ""MORE GAMES MORE STYLE"" is a large, prominent headline, suggesting a focus on new and diverse game releases for the Amiga computer.

* **""From Nowhere"":**  A section highlights a new arcade adventure game, promising a complete game.  It directs readers to page 5 for details.

* **""Look! Complete Game"":**  This section is a promotional feature for a game, likely a complete game version of a title.

* **""Classic or Turkey?"":**  This section is a review or preview of several Amiga games released recently, possibly comparing them to older titles.  It includes a review of ""Railroad Tycoon"" and asks if it's worth playing.

* **""Cybercon 3"":**  A section about a 3D game, ""Cybercon 3,"" highlighting its solid 3D graphics.

* **""Bombuzal"":**  A promotional feature for a puzzle game, ""Bombuzal,"" with 250 levels.  It emphasizes that this game is a complete version and was not previously released on budget.

* **""Chuck Rock"":**  A section about a game, ""Chuck Rock,"" described as a combination of ""Mario Brothers"" and ""The Flintstones.""

* **""8 Pages Packed with Tips!"":**  A promotional feature for a guide or tutorial, likely for a game called ""Rainbow Islands,"" with instructions on how to complete it.

* **""Turning Rebellion into Money"":**  A short article or feature about a game or developer.

* **Magazine Information:**  The cover includes the magazine's name, issue number (1), date (May 1991), price (£2.95), and publisher information (Future Publishing).  It also includes a barcode.

* **Review Rating:**  There is no explicit review rating visible on the cover.  However, the ""Classic or Turkey?"" section suggests a review of the games, and the ""Sounds awful..."" comment implies a review of ""Railroad Tycoon.""

* **Overall Impression:** The cover layout is vibrant and eye-catching, designed to attract Amiga users interested in new games and software.  The page is clearly focused on promoting various games and software for the Amiga platform.
"
2,"This page is an advertisement for a video game called ""Going Over,"" likely for various 8-bit and 16-bit home computers of the era (Spectrum, Commodore, Amiga, Atari ST).

The advertisement features a stylized image of a futuristic, possibly robotic, figure, reminiscent of the ""RoboCop"" aesthetic.  The text is presented in a bold, slightly stylized font, typical of gaming magazines and promotional materials from the 1980s and early 1990s.

The advertisement highlights the game's action-oriented gameplay.  It describes the game as an ""arcade action thriller"" where the player infiltrates a criminal underworld to take down a ""kingpin"" (likely the main antagonist).  The text emphasizes the game's ""toughness"" and ""speed,"" with features like ""heavy gunfire,"" ""trucks unloading cargo,"" and ""bodyguards.""  It also mentions ""weather changes,"" ""bodyguard squads,"" ""grenade lobbing bikers,"" and ""gun-choppers,"" suggesting a variety of gameplay elements and challenges.

The advertisement also includes screenshots or visual representations of the game's graphics, showing different game environments and scenarios.

The advertisement also lists the platforms the game is available for: Spectrum, Commodore, Amiga, and Atari ST.

The overall tone is energetic and action-oriented, designed to entice potential buyers to purchase the game.  The use of bold text, imagery, and descriptive language creates a sense of excitement and anticipation for the game's features.
"
3,"This is an advertisement or promotional material for the video game ""Robocop 2"", likely from a magazine.

The page features a large, stylized image of a Robocop figure, likely a promotional image or artwork.  The image is in a style that evokes the movie poster aesthetic.

The text is presented in a way that emphasizes the game's action-packed nature and ties it to the popular Robocop movie franchise.

**Sections:**

* **""TOTAL RECALL"" Section:** This section describes the plot of the game, drawing parallels to the movie ""Total Recall."" It highlights the game's themes of dreams, implanted memories, and a journey to discover one's true identity.  It emphasizes the game's non-stop action, strange mutants, futuristic vehicles, and weaponry.  It also mentions the game's graphics and gameplay as being top-notch.

* **""ROBOCOP 2"" Section:** This section focuses on the Robocop 2 game. It describes the game's setting in a dystopian Detroit, highlighting the city's corruption and the need for Robocop to return.  It emphasizes the action-packed nature of the game, the evil mastermind, and the importance of Robocop's return to protect the innocent.  It also mentions the game's maximum entertainment value.

* **""SOFTWARE ACTION"" Section:** This section features the game's title, ""Software Action,"" in a large, bold font.  It also includes a smaller image of gameplay, showing a scene from the game.

* **Contact Information:**  At the bottom of the page, there's contact information for Ocean Software Ltd., including their address, phone number, and fax number.

**Overall Impression:**

The page is designed to entice potential buyers by highlighting the game's connection to the popular Robocop franchise and emphasizing its action-packed gameplay and stunning graphics.  The imagery and text work together to create a sense of excitement and anticipation for the game.  There's no explicit review rating, but the overall tone suggests a positive promotional piece.
"
4,"This is a page from Amiga Power, issue one, May 1991.  It's a magazine dedicated to the Amiga computer, featuring a mix of articles, reviews, and advertisements.

**Sections and Content:**

* **""This Is Amiga Power"":**  This section likely introduces the magazine and its content, highlighting the staff, editorial team, and contributors.  It lists the editor, production editor, staff writer, consultant editor, art editor, art assistant, advertising manager, advertising production, publisher, publishing assistant, circulation director, managing director, contributors, and photography team.

* **""20-50 Games of the Month"":** This section focuses on a selection of games released for the Amiga.  The text states that these aren't necessarily the *best* games of the month, but rather the most interesting ones.  The description suggests a variety of game types, from simple arcade games to more complex titles.  The page includes images of game screens for 24 Exile, 30 Railroad Tycoon, 28 Gods, and 32 Chuck Rock.

* **""53 Complete Control"":** This section is an in-depth guide to a specific game, likely offering hints and tips for players.  The text mentions a ""Player's Guide to Rainbow Islands"" and suggests a comprehensive approach to mastering the game.

* **""99 Win! The Amiga Power All-Time Top 100 Games!"":** This section is a list of the top 100 Amiga games, likely ranked by popularity or critical acclaim.

* **""105-110 The Bottom Line"":** This section is a review or summary of Amiga games released over the past year.  The text describes it as a ""unique reference guide"" with mini-reviews of significant games.  It mentions ""classics, turkeys, and in-betweenies,"" suggesting a mix of highly-rated and less-successful titles.

* **""66 What game do you really wish you'd written? (And why?)"":** This is a question posed to readers, likely prompting them to reflect on their own game design ideas.

* **""70 Renegade & The Bitmaps - what now? (And what next?)"":** This section likely discusses a specific game, ""Renegade & The Bitmaps,"" and its future.

* **""80-96 Amiga Pow"":** This section reviews games that didn't make the ""Games of the Month"" list.  The text describes it as a ""fearless review section"" for games released during that period.  It includes images of game screens for Gem-X and Demoniak.

* **Editorial and Advertising:**  This section includes advertisements for the magazine and its subscriptions, as well as a competition for readers.  There's also a thank you to people who subscribed early.

**Overall:** The page is a comprehensive look at Amiga games and the magazine's approach to reviewing them.  It combines game reviews, hints, and tips, with a focus on the Amiga platform's games.  The layout is typical of a magazine from that era, with a mix of text, images, and graphics.
"
5,"This page is from a magazine, likely *Amiga Power*, judging by the title and layout.  It's a multi-section page focused on Amiga computer games and related news.

**Section 1: 10 True Stories**

A prominent section at the top of the page, featuring a cartoon image of the Simpsons character.  This section likely contains news, gossip, interviews, and compositions related to Amiga games, and potentially other happenings in the Amiga community.  The text describes the content as news, gossip, interviews, compositions, and the Gallup charts, implying a variety of information.

**Section 2: Every Month Amiga Disk One**

A smaller section below the ""10 True Stories"" section.  This section highlights a demo disk included with the magazine, likely containing game demos or previews.  The text emphasizes that this demo disk is ""packed disk stuck to the cover"" and is ""a little bit special,"" suggesting it's more than a typical demo.

**Section 3: Game Screenshots and Titles**

Several smaller boxes showcasing screenshots of various Amiga games.  The titles of the games are visible, including ""36 PGA Golf Tour,"" ""44 Eye of the Beholder,"" ""40 Armour-Geddon,"" and ""48 The Killing Cloud.""  These are likely game previews or reviews.

**Section 4: Power Features**

A section dedicated to interviews, opinions, and work-in-progress features related to Amiga games.  The text indicates that this section will contain information not previously seen in other magazines.

**Section 5: 76 Birds of Prey**

A section focused on the game ""76 Birds of Prey,"" likely a review or feature article about the game, given the description of ""four years in the making.""

**Section 6: Games Section**

A section showcasing more game titles and screenshots, including ""Famous Five,"" ""The Power,"" ""Arborea,"" and ""Excalibur.""  These are likely previews or reviews of these games.

**Section 7: 112 If I'd Known Then...**

A regular back-page feature where industry figures reflect on their past work and mistakes.  This month's feature focuses on Peter Molyneux of Bullfrog, discussing games like Flood, Powermonger, and Populous.

**Section 8: Bombuzal**

A significant section dedicated to the game ""Bombuzal.""  The text describes it as a ""famous puzzle game"" and includes a ""Player's Guide"" by Gary Penn.  The section also includes a detailed explanation of the game's mechanics and gameplay, highlighting its explosive nature and multiple levels.  The section also includes a list of game features, such as ""BANG! More Get Up And Go-a Than Krakatoa!"" and ""BLAM! More Kerpow! Than T'Pau!""

**Section 9: Onto the Game Proper**

This section continues the description of ""Bombuzal,"" detailing the game's explosive situations, levels, and platform-based gameplay.  It also mentions the possibility of a second-player mode.

**Overall:**

The page is a mix of game previews, reviews, interviews, and industry news, all focused on Amiga games.  The layout and content suggest a comprehensive overview of the Amiga gaming scene at the time.  The presence of a demo disk and a player's guide indicates a strong focus on providing practical information to the reader.  The review rating is not explicitly stated, but the overall tone suggests a positive view of the featured games.
"
6,"This page is a section from a magazine, likely an Amiga computer magazine, featuring a review or guide for a game called ""Bombuzal,"" for the Amiga computer system.  The date is May 1991.

The text is a detailed description of the game mechanics, controls, and some tips for playing.  It's not just a simple review, but a tutorial-style guide.

**Sections and Details:**

* **""But Before You Do Anything Else...""**: This section explains how to select game options (using joystick, keyboard, or mouse) and how the game's settings are saved.  It highlights the different ways to control the game.

* **""One Up""**: This section describes the single-player mode and how to disable the two-player mode.

* **""Control""**: This section explains the controls for Player One, including how to cycle through different control options.

* **""Start""**: This section explains the obvious start function.

* **""Code""**: This section details how to determine the starting level for Player One by using the mouse and pressing the left-hand firebutton to create four dashes.  It also explains how to enter a four-letter code.

* **""View""**: This section explains how the player can choose between 2D and 3D views of the game.  It also explains how the view is determined when the ""Start"" option is selected.

* **""View"" (Player Two):** This section explains how Player Two's view can be different from Player One's.

* **""Two Up""**: This section explains the two-player mode.

* **""Control"" (Player Two):** This section explains the controls for Player Two.

* **""Code"" (Player Two):** This section explains how Player Two can choose a different starting level from Player One.

* **""Bomb Disposal""**: This section describes the two types of explosives (mines and bombs) in the game, their sizes, and how they affect each other when they explode.  It explains how to use chain reactions to your advantage.

* **""Loading Bombuzal""**: This section describes the loading process of the game, including the loading screen graphics and the need to keep the disk in the drive during play.

* **""And What You Should Do If It Doesn't Work""**: This section provides troubleshooting advice for loading problems, including checking peripherals, using the Disk Doctor utility, and how to return a faulty disk for replacement.

* **""Call This a Hero?""**: This section is a humorous description of the main character, Guy (or Malcolm), and his personality.  It describes his appearance and actions in the game.

* **""Hold It Right There!""**: This section provides tips on gameplay, including avoiding standing still for too long, and what happens when you remain stationary for 10 seconds.  It also explains what a Spinner is and how it affects the player.

**Review Rating:** There is no explicit review rating.  However, the tone of the text is informative and helpful, suggesting a positive view of the game's mechanics and features.  The inclusion of troubleshooting tips also suggests a desire to help players succeed.
"
7,"This page is a promotional or instructional insert, likely from a magazine or game manual, for a video game called ""Bombuzal,"" playable on the Amiga computer system.  It's a detailed guide to the game's mechanics, particularly focusing on the different types of bombs and how they interact with the game environment.

The page is divided into several sections, each providing specific information:

**1. Control Possibilities:** This section details the various control methods available for the game.  It explains how to use the joystick, mouse, and keyboard to navigate and interact with the game.  It highlights the different modes for joystick control (allowing for diagonal or horizontal/vertical movement) and notes that the mouse method isn't ideal.  The keyboard section lists the keys assigned to various actions (e.g., ""RIGHT,"" ""LEFT,"" ""FIRE"").  It also mentions the option to customize key assignments.

**2. Starting the Game:** This section describes the different ways to begin a new game.  It explains that the player can choose to view the game action from either a top-down (2D) or isometric (3D) perspective.  The text emphasizes that many players prefer the 2D view.  It also mentions a ""CODE box"" that determines the starting level of the game.

**3. Jane's Guide to Bombs:** This is the most substantial section, providing a detailed breakdown of the different types of bombs in the game.  It categorizes bombs into:
    * **Aerial Bombs (A-Bombs):** These bombs are unique because detonating one triggers all other A-bombs on the level, regardless of proximity.  The guide specifies that they come in small and large sizes.
    * **Swell Bombs:** These bombs change size during their activation, affecting their blast radius.
    * **Standard Bombs:**  This section describes the standard bombs (small, medium, and large) and their blast radii.  Crucially, it explains that bombs only detonate others if their blast radii overlap.  Two examples are provided to illustrate this interaction.
    * **Bomb Locations:** The guide also explains how the tiles on the game board affect the bombs.  ""Shaded"" tiles will detonate the bomb on them, while ""Open"" tiles will not.

**4. Visual Aids:** The page includes numerous screenshots and diagrams.  These visual aids illustrate the game's environment, the different bomb types, and the various control options.  The screenshots show the game's graphical style, which appears to be a 2D side-scrolling or top-down perspective.

**Overall Impression:** The page is clearly designed to help players understand the game's mechanics, particularly the bomb system.  The use of diagrams and examples makes the information easier to grasp.  The inclusion of a ""Jane's Guide"" suggests a humorous or informal tone, possibly aimed at making the game's complexities more approachable.  The review rating is not present on the page.
"
8,"This page is a section from a magazine article, likely an Amiga computer game review or feature, focusing on the game ""Bombuzal.""  The text provides detailed information about gameplay mechanics, tips, and special features of the game.

**Gameplay Overview:**

The article describes the game's core mechanics, emphasizing the lack of a pause function and the importance of quick thinking and strategic decision-making.  It highlights the various tile types and their unique behaviors, such as ""Normal Tiles,"" ""Dissolver Tiles,"" ""Ice Tiles,"" ""Slot Tiles,"" ""Teleport Tiles,"" ""Rivetted Tiles,"" ""Temple Tiles,"" ""Spinner Tiles,"" ""Switch Tiles,"" ""Bubble,"" ""Squeek,"" ""Sinister,"" and ""Dexter.""  Each tile type has specific effects on gameplay, such as destroying on contact, dissolving, preventing movement, teleporting, absorbing explosions, or changing the game's layout.  The article also discusses the ""Good Guys"" (robots) and ""Bad Boys"" (enemies) and how to interact with them.

**Review/Feature Elements:**

* **""Know Your Tiles"" section:** This section details the different tile types and their unique properties, explaining how each tile affects gameplay.  It provides a visual representation of each tile type.
* **""Close Encounters"" section:** This section describes the four alien types in the game, two of which are helpful and two of which are harmful.  It explains how to control the helpful robots and how to avoid the harmful ones.
* **""Tony's Top Tip"":** This section offers a gameplay tip from a player, suggesting strategies for maximizing points in specific situations.
* **""Space Bar"" and ""ESC"" functions:** The article explains the use of the Space Bar for viewing a map of the level and the ESC key for exiting the game.
* **""Game Over"" and ""You Did It!"" sections:** These sections describe the game's ending conditions and the rewards for completing a level.
* **""Amiga Updates"" section:** This section discusses potential differences in gameplay between different Amiga models, specifically mentioning the speed of the in-game music and bomb timers.

**Overall:**

The page provides a comprehensive overview of the game's mechanics and features, offering tips and strategies for players.  It's not a traditional review in the sense of rating the game, but rather a detailed explanation of the game's design and gameplay elements.  The page is well-organized, using visuals and clear descriptions to convey the information effectively.
"
9,"The page is an advertisement for a collection of video games titled ""We've Got The Power,"" a ""Power-Crazed Collection of No.1 Hits.""  The advertisement is visually striking, using bold, colorful graphics and text.

The top portion of the page features large, stylized text proclaiming ""WE'VE GOT THE POWER.""  Below this, smaller text states that it's a ""Power-Crazed Collection of No.1 Hits.""  A graphic of lightning bolts and a stylized ""POWER"" logo are also prominent.  A smaller text block on the right side of the page says ""Plug into this Galaxy of Fun and Excitement for your Computer.""

The main part of the advertisement showcases several game box art images, each representing a different game in the collection.  The images are vibrant and detailed for the time period, and the titles of the games are listed below the images:

* **X-Out**
* **Chase HQ**
* **Turrican**
* **Altered Beast**
* **Rainbow Islands**

The advertisement also includes the name and logo of the publisher, ""Ocean Software Limited,"" along with their address, phone number, and fax number.  The text also specifies that the games are compatible with various computer systems, including Amiga, Atari ST, Spectrum, Commodore, and Amstrad (compatible with CPC Plus).

The bottom of the page features the words ""POWER UP BY Ocean"" in large, bold, red and blue text, with the Ocean logo prominently displayed.  The publisher's contact information is repeated at the bottom.

The overall impression is of a promotional piece designed to attract consumers interested in video games for various home computers.  There are no review ratings or scores visible on the page.
"
10,"This page is from a magazine, likely *Amiga Power*, and is dated May 1991.  It's a mix of news, reviews, and advertisements.

**Section 1: ""True Stories"" Introduction**

The top section is a banner headline ""TRUE STORIES"".  Below that, there's a ""WELCOME TO AMIGA POWER"" section with a picture of a smiling man.  The accompanying text is an editor's or writer's introduction to the magazine, expressing enthusiasm for the content and promising a focus on honest reviews and in-depth coverage of Amiga games and technology.  The tone is upbeat and enthusiastic.

**Section 2: News Articles**

Several news items are presented, including:

* **Shirley Quits Amiga:**  A news item about a prominent author/programmer leaving 16-bit development to work on Sega consoles.
* **Phillips (He'll Be Back Though):**  A news item about John Phillips, a game developer, leaving Amiga development for Sega projects.  The article discusses his previous work, including *Eliminator* and *Scavenger*, and notes the use of innovative techniques in those games.
* **Ocean's Home Computer Versions of Terminator 2:**  A news item about the upcoming release of *Terminator 2* on Amiga computers.  It mentions the involvement of the Dimentia team and Core Design.
* **Rumors About Aliens 3:**  A news item about possible upcoming release of *Aliens 3* on Amiga computers.  It notes that the movie doesn't feature advanced technology and mentions rumors of new alien types.

**Section 3: Amiga Power/Millennium Moonshine Racers Competition**

This section is an advertisement/competition for two Formula Fun Dirt Buster remote-control off-road buggies.  It includes details about the buggies, their features, and how to enter the competition to win them.  The text explains the competition rules and how to enter.

**Section 4:  Review/Article on Amiga Games**

There's a section discussing the conversion of *R-Type 2* for Activision.  It mentions the involvement of Arc Developments and the progress of the conversion.

**Overall:**

The page is filled with a mix of news, reviews, and advertisements, all related to Amiga computers and games.  The tone is generally enthusiastic and informative, with a focus on the latest developments in the Amiga scene.  The page is well-organized, with clear headings and subheadings to separate different sections.  The use of images and graphics enhances the readability and visual appeal of the page.
"
