Page Number,Page Information
1,"This is the cover of Amiga Power magazine, Issue 2, June 1991.

The cover features a large, bold title ""AMIGA POWER"" in a red and white design.  Subheadings and smaller text are also present in a similar color scheme.

The magazine cover prominently displays an image of a man, likely a game developer or reviewer, with a friendly expression.  There's a large, circular ""WIN A JOB AT BULLFROG!"" advertisement with a graphic of a game scene.

Several articles and features are advertised:

* **Creation, 'Bob' and Populous II:**  This suggests an article or review about the game, with Peter Molyneux mentioned as the source of information.
* **Kid Gloves:**  A game review or feature is highlighted, with a call to turn to page 5 for more details.  The cover also shows a screenshot of the game.  It's described as a ""complete game"" and a ""hand-picked"" selection from the Amiga Power All-Time Top 100 Games.  It was never released on budget.
* **Turning Japanese:**  This is a game review or feature, possibly comparing Amiga games to console games.
* **What is the Secret of Monkey Island?:**  This is a teaser for an article or feature about the game.
* **But is it any good?:**  This suggests a review or analysis of Amiga games released in the past year.
* **It's a Barg!:**  This is a promotional section highlighting 20 great games for under £11.

There's also a small section mentioning Eric and his opinion on Bitmap games, with a promise of more details on page 72.

The cover also includes a price ($9.95), publication date (June 1991), and a barcode.  A ""Your guarantee of value"" logo is also present.

Overall, the cover is designed to attract readers interested in Amiga games and features, with a mix of game reviews, previews, and promotional offers.  The review rating is not explicitly stated on the cover, but the presence of articles like ""But is it any good?"" suggests a review-heavy magazine.
"
2,"This page is an advertisement for two PC video games, ""SimEarth"" and ""Battle Command,"" both part of the ""PC SIMS...A SUP"" series.  The advertisement is visually striking, using bold text, images of a stylized Earth, a tank, and a series of diagrams and screenshots.

**SimEarth:**

The advertisement highlights ""SimEarth"" as a simulation of the Earth's evolution from its birth to its death, spanning 10 billion years.  It emphasizes the game's ability to guide life from single-celled organisms to a civilization reaching for the stars, inspired by James Lovelock's Gaia hypothesis.  The text emphasizes the simulation aspect, suggesting a deep exploration of the planet's history and development.  A graphic of a stylized Earth is prominently featured, along with a small image of the game's interface.

**Battle Command:**

The advertisement also promotes ""Battle Command,"" a different game in the series.  This game is described as an arcade/strategy game set in a near-future, alternate reality.  The player controls a single ""Mauler"" assault tank in 16 different scenarios (missions) during a war between two dominant races.  The text emphasizes the strategic and tactical elements of the game, highlighting the defensive capabilities of each side and the necessity for small, tactical actions behind enemy lines.  The advertisement features a graphic of a tank in action, with smoke and fire effects, suggesting intense combat.

**Overall:**

The advertisement is designed to appeal to PC gamers interested in simulation and strategy games.  It emphasizes the scope and depth of the games, showcasing the potential for player engagement and exploration.  The text clearly outlines the game mechanics and the themes of each game.  The advertisement also lists the compatible computer systems (IBM PC & compatibles, Atari ST, and CBM Amiga), and specifies that ""SimEarth"" is only available for IBM PC & compatibles.
"
3,"This page is an advertisement for two video games: ""F29 Retaliator"" and ""Billy the Kid: Gun Law.""

**F29 Retaliator:**

The advertisement highlights F29 Retaliator as a flight simulator with:

* **Fastest and most detailed graphical environment:**  This suggests a high level of visual fidelity compared to other flight simulators of the time.
* **100 complex missions:**  A large number of missions implies a significant amount of gameplay content.
* **Four intense battle scenarios:**  This suggests a variety of challenging combat situations.
* **Detailed daily war update reports:**  This feature is unique and suggests a dynamic, evolving gameplay experience.
* **Latest aerodynamic technology:**  The advertisement claims the game uses cutting-edge technology, implying realism and advanced flight mechanics.
* **ECOP cockpits:**  This refers to a specific type of cockpit design, likely emphasizing realism and detailed controls.
* **Backwinder, AAMS, supercruise, and stealth:**  These are features of the aircraft, suggesting advanced capabilities and different flight modes.
* **F29 Retaliator is that flight simulation:**  This is a concluding statement emphasizing the game's unique qualities.

**Billy the Kid: Gun Law:**

The advertisement for ""Billy the Kid: Gun Law"" describes it as:

* **One or two player action/strategy game:**  This indicates a cooperative or competitive gameplay experience.
* **Set in the Wild West:**  The setting is a key element of the game's theme.
* **Player assumes the identity of a gun-totting desperado or a lawman:**  This gives the player a choice of character and role.
* **Ex-best friend and sharp shooting lawman:**  The game features a conflict between two characters with opposing ideologies.
* **Climatic finale:**  This suggests a high-stakes confrontation between the characters.
* **Only one character can walk away:**  This implies a high degree of tension and a significant consequence for the losing character.

**Overall:**

The page is a promotional piece, likely from a gaming magazine, designed to attract potential buyers to both games.  It uses evocative language and imagery to highlight the key features and appeal of each title.  There is no review rating explicitly shown on the page.  The page also includes contact information for Ocean Software Ltd., the publisher of the games.  There are also graphical representations of the games' environments and aircraft.
"
4,"This page is a spread from a magazine, likely *Amiga Power*, issue two of June 1991.  It's filled with information about Amiga computer games, including reviews, articles, and advertisements.

**Sections and Content:**

* **""This Is Amiga Power"" Header:**  A large, bold headline that serves as the magazine's title.

* **Issue Information:**  Indicates the issue number (Issue Two) and date (June 1991).

* **Staff and Editorial Credits:**  Lists the editor, production editor, staff writer, consultant editor, art editor, art assistant, advertising manager, advertising executive, advertising production, publisher, publishing assistant, circulation director, managing director, and contributors.  This section provides information about the people involved in creating the magazine.

* **""10 True Stories"" Section:**  This section is a news and feature section, likely covering various aspects of the Amiga gaming scene, including game development, releases, and industry news.

* **""16 The Charts"" Section:**  This section details the top 100 most popular Amiga games, likely based on reader polls or sales data.  It's a ranking of games based on consumer interest.

* **""49 Complete Control"" Section:**  This is a comprehensive guide to game strategies and tips, likely covering multiple games.  The description mentions a ""Complete Control"" guide, and a ""Complete Guide to Rainbow Islands"" which is a significant part of this section.

* **""Games of the Month"" Section:**  This section features reviews and previews of several games.  It includes:
    * **""The Secret of Monkey Island"":**  A review or preview of this adventure game, highlighting it as a top-rated title.
    * **""Lords of Chaos"":**  A review or preview of this game, noting it's not quite the expected sequel to another game.
    * **""Hill Street Blues"":**  A review or preview of this game, describing it as a policeman's Sim City.
    * **""3D Construction Kit"":**  A review or preview of this game, noting it's not a typical game of that type.

* **""66 Creation, 'Bob' and Populous II"" Section:**  This section is a review or preview of the game *Populous II*, likely focusing on its innovative gameplay and graphics.

* **""95 Subscription Offer"" Section:**  This section is an advertisement for a subscription to the magazine, offering free games (like Speedball 2 and Lemmings) and discounts.

* **""Win a Job at Bullfrog!"" Section:**  This is a promotional section for a job opportunity at Bullfrog Productions, a game development company.

* **""Competition Winner"" Section:**  This section details the winner of a competition, likely related to a creative task or submission.

* **""This Month's Compo"" Section:**  This section details a competition for readers to submit images or artwork.

* **""Subscriptions"" Section:**  Provides contact information for readers to subscribe to the magazine.

The page layout is typical of a magazine from that era, with a mix of text, images, and graphics.  The images are screenshots or promotional art for the games mentioned.  The overall tone is enthusiastic and informative, aimed at Amiga computer users interested in games.
"
5,"This page is a spread from an Amiga Power magazine, likely a review section or a feature article.  It's densely packed with information, images, and game-related content.

**Top Section (Page 5):**

* **Disk Two:**  A graphic of a disk label with the text ""disk TWO"" is prominent.  The accompanying text indicates that this issue of the magazine does not have the usual background guides and demos on the disk.

**Left Column (Multiple Sections):**

* **Game Reviews/Previews:**  Several game titles are listed, with brief descriptions and page numbers where more information can be found.  Examples include ""Wonderland,"" ""Switchblade II,"" ""Hero Quest,"" and ""Megatraveller 1.""  These are likely summaries of reviews or previews of the games.
* **""62 It's a Snip!"" Section:**  This section discusses re-released older games and their price points.  It suggests that these games are good value for the price.
* **""72 If I'd Known Then..."" Section:**  This section is a review or commentary piece, likely from a reader or reviewer, about a game or games.
* **""99 The Bottom Line"":**  This section is a summary of the magazine's coverage of games released in the past year.
* **""106 Do the Write Thing"":**  This section is a collection of reader feedback, letters of praise, and criticism regarding the magazine itself.

**Right Column (Multiple Sections):**

* **""Also Reviewed"" Section:**  A list of games reviewed in the magazine, with their ratings.  The ratings are numerical values (e.g., 79, 85).
* **""Kid Gloves"" Section:**  This is a detailed review or guide to the game ""Kid Gloves.""  It's a comprehensive overview, including gameplay details, and a section on ""Sensitive Blocks.""
* **""If You Go Down to the Woods"" Section:**  This section describes the game ""Kid Gloves"" in more detail, focusing on the inhabitants of the first time zone and their characteristics.  It also includes a diagram explaining ""Locked Barriers"" and the game's mechanics.
* **""Ogre"" Section:**  This section provides information about a specific character or enemy in the game ""Kid Gloves,"" including their value, hit points, and behavior.

**Overall:**

The page is a mix of game previews, reviews, and reader feedback.  The layout is typical of a gaming magazine from that era, with a focus on detailed information and game mechanics.  The inclusion of screenshots and diagrams enhances the reader's understanding of the games.  The page also includes a rating system for games, though the exact nature of the rating system is not explicitly stated.
"
6,"This page is a promotional feature for a video game, likely from a magazine, focusing on the ""Kid's Special Objects"" in the game ""A Faraway Forest, Long, Long Ago.""  It's a detailed description of various collectible items and enemies within the game.

**Kid's Special Objects Section:**

The section details various items that players can collect in the game, including:

* **Ice Cream:**  Worth 150 points, described as tasting good.
* **Orange:** Worth 150 points, described as ""full of fruity goodness.""
* **Dollar:**  Provides $10 to the player's in-game account.
* **Money Bag:**  Provides $10 to the player's in-game account.
* **Keys:**  Unlocks barriers.
* **Ankh:**  Collecting four grants an extra life.
* **Bomb:**  A useful weapon.

**Gameplay and Story Description:**

The page also includes a short story about the game's premise.  A bored kid, on a Sunday afternoon, finds a pair of boxing gloves that transport him to a prehistoric jungle.  The story emphasizes the game's time travel and magical elements.

**In-Game Elements:**

The page features a pixelated image of the game's screen, showing:

* **Kid's Remaining Lives:**  Visually represented.
* **Quantity of Ankh, Spells, and Keys:**  Shows the player's inventory.
* **Screen Number and Score:**  Displays the game's progress.
* **Cash Collected:**  Shows the player's earnings.
* **Quantity of Smart Bombs:**  Shows the player's inventory.

**Enemy Descriptions:**

The page also describes various enemies, including:

* **Angry Woman:**  Deals 100 points per hit, and 100 bonus points on demise.  Has hit points of 1-2.  The description emphasizes her aggressive behavior.
* **Ladderlady:**  Deals 120 points per hit, and 120 bonus points on demise.  Has hit points of 2-3.  The description highlights her climbing behavior.
* **Bugeyes:**  Has no hit points, is indestructible, and spins in a circle.
* **Green Goblin:**  Deals 150 points per hit, and 150 bonus points on demise.  Has hit points of 1-2.  The description details its movement patterns.
* **Eyeball:**  Deals 250 points per hit, and 250 bonus points on demise.  Has hit points of 1-3.  The description notes its appearance on certain screens.

**Gameplay Mechanics:**

The page also describes some gameplay mechanics, including:

* **Disappearing Blocks:**  Blocks disappear after a short time, and anything above them falls.
* **Eyeball:**  Appears on certain screens and moves towards the player.

**Overall:**

The page provides a comprehensive overview of the game's collectibles, enemies, and gameplay mechanics, aiming to entice potential players. The review rating is not explicitly stated, but the overall tone suggests a positive outlook on the game's features.
"
7,"This page is a magazine article, likely from a gaming magazine, featuring information and screenshots about a video game called ""Kid Gloves.""

The article is divided into several sections:

**1. The Smarter Way to Shop:** This section describes a shop feature in the game.  It explains how the player can access the shop, what items are available, and how to purchase them.  It emphasizes that only one item of a particular type can be owned at a time.  It also mentions that some items can be found randomly on the game levels.

**2. What's It All About, Alfie?:** This section provides background information on the game's structure. It explains that the game has five time zones, each with ten screens, and that navigating these zones involves overcoming obstacles and platforms.

**3. Meet the Kid:** This section introduces the main character, Kid, describing him as a charismatic and agile character.  It highlights his abilities, including movement, jumping, and shooting.

**4. Here We Go, Here We Go, Here We Go...:** This section details the game's controls. It explains that the game is primarily controlled by a joystick, with some special functions activated by the keyboard.  It also describes how to start the game.

**5. Keeping Kid Under Control:** This section provides a visual diagram of the game's controls, showing the joystick and keyboard commands for actions like jumping, walking, activating weapons, and climbing ladders.

**6. Game Item Descriptions:** This section lists and describes various items that can be purchased in the game's shop.  The items include Magic, Vitality, Key, Bomb, Deathcoin, Flames, Deathstar, and Megalaser.  Each item has a cost and a description of its function in the game.

**7. Game Character Descriptions:** This section describes different enemies or objects in the game, including Blinky, Spinner, Fire, Hotball, and Snake.  Each has a value (points awarded for defeating them), hit points, and a description of their behavior and appearance in the game.

**8. Disappearing Barriers:** This section explains a game mechanic where certain barriers or obstacles disappear after a certain amount of time.

**9. Moving Platforms:** This section describes the behavior of moving platforms in the game, noting that the platforms move up and down, and that the player character can be knocked off if the platform reaches the top of the screen.

**10. Ladders:** This section describes the ladders in the game, noting their various shapes and sizes, and how the player can climb them.

**11. Screenshots:** The page includes several screenshots of the game's environments, showing the various levels, platforms, and characters.  These screenshots illustrate the game's graphics and gameplay.

The overall impression is a detailed review/preview of the game ""Kid Gloves,"" providing information on gameplay, controls, items, and enemies.  There isn't a numerical rating explicitly stated, but the article's tone suggests a positive view of the game.
"
8,"This page is an advertisement and review for the video game ""Kid Gloves,"" for the Amiga computer system.  It's from a magazine, likely Amiga Power, judging by the logo and date (June 1991).

The page is primarily focused on promoting the game and providing information about its features and gameplay.

**Sections and Details:**

* **""Kid's Weapons"" Section:** This section details the four different weapons available in the game: Deathcoin, Flames, Deathstar, and Megalaser.  It describes how each weapon functions, its effects on enemies, and how they are used in combat.  The text emphasizes the unique abilities and strategies associated with each weapon.

* **""The Screen Scene"" Section:** This section explains the game's graphical presentation.  It describes how the game divides each screen into foreground, middleground, and background elements, and how this affects gameplay.  It also highlights the importance of understanding how to navigate the different levels and obstacles.

* **""Some of the Other Levels"" Section:** This section showcases four different levels of the game through small, illustrative screenshots.  Each screenshot depicts a different environment and style, hinting at the variety of settings and challenges within the game.  The titles of the levels are: The Borders of Ancient Egypt, London 1876 - Industrial Revolution, The West Coast 1967 - Psychedelia!, and A Lonely Place in the Ice Age.

* **""Kid's Contenders"" Section:** This section discusses the game's enemies and their characteristics.  It describes two distinct types of enemies: those with predictable movement patterns and those that bounce or move in more complex ways.  It also mentions that some enemies are more difficult to defeat than others, and that the game's weapons can be used to overcome them.

* **""Now That's Magic!"" Section:** This section describes the game's magic system.  It explains that there are six spells, and that the name of the spell used is displayed on the screen before the action freezes.  It also notes that not all spells affect all objects or enemies.

* **""Sesame, Safety"" Section:** This section describes two special spells, Sesame and Safety, and their effects on the game world.  Sesame turns locked doors into collectible items, while Safety makes harmful objects harmless.

* **""Kid Gloves Returns"" Section:** This section is a troubleshooting and support section.  It explains how to handle issues with the game disk, including faulty disks, and provides contact information for support and replacement disks.

* **""Review/Rating"":**  There isn't a formal review rating, but the overall tone of the text is positive, highlighting the game's features and gameplay mechanics.  The text also includes testimonials from the game's developer, Timothy Closs.


The page also includes smaller sections describing specific game mechanics, such as the game's loading process, and the importance of saving the game's progress.  The overall impression is one of a comprehensive advertisement and review for the game, aimed at Amiga users.
"
9,"This page is an advertisement for the video game ""PGA TOUR Golf,"" promoting its features and availability on various platforms.

The advertisement is visually rich, featuring several screenshots of the game in action.  These screenshots show different golf courses, including TPC Avenel and Sawgrass, with 3D representations of the terrain and the players' avatars.  The screenshots also display the leaderboard, showing the scores of various players, and the game's on-screen controls.

The text highlights the game's challenging nature, stating that it's not a relaxing Sunday morning jaunt, but rather a simulation of real tournament conditions with 60 top PGA Tour professionals.  The game assesses the player's performance against these rivals, displaying successes and failures on a constantly updated leaderboard.  The game also takes into account wind conditions and the lie of the ball, making the experience more realistic.  The advertisement emphasizes the 3D, helicopter-style previews of each hole, adding to the game's immersive quality.

The advertisement also mentions the game's availability on IBM PC, Amiga, and Sega Mega Drive platforms, with corresponding price points.  It also provides a direct sales line for purchasing the game.

The page also includes a list of trademarks, including TPC, TPC at Sawgrass, TPC at Avenel, PGA West, PGA TOUR, THE PLAYERS Championship, and The Kemper Open.

The overall impression is one of a high-quality, challenging golf simulation game, designed to appeal to serious golf enthusiasts.  The page's design is clear and concise, effectively conveying the game's key features and value proposition.  The advertisement is dated June 1991, and the page number is 9.
"
10,"This page is from a magazine, likely Amiga Power, and is focused on news and reviews related to video games, specifically for the Amiga computer.  The layout is a mix of text and images, including screenshots and artwork.

**News Section:**

The page opens with a ""NEWS"" section, featuring several articles.  The first major article is about the upcoming release of Sonic the Hedgehog on the Sega Mega Drive.  It discusses Sega's confidence in the game's success, noting that it's been highly played in their offices.  There's also a mention of a potential Amiga port, with US Gold potentially handling the conversion.

Another news item discusses the cancellation of the *Immortal* game's Amiga version, originally planned for 512K machines.  The article states that the game is now only playable on Amiga machines with 1MB or more of RAM.

There's also news about the *Corporation II* game, which is on hold, and a brief mention of *Myth and Ninjas*, a game that has been upgraded for the Amiga.

**Activision News:**

A significant section details the Activision situation.  It explains that Activision UK is no longer a separate entity, having been absorbed by The Disk Company (a division of the American Disk Company).  This change in ownership affects the future release schedule of Activision games.  The article lists upcoming Activision games, including *Beast Busters* (July) and *Hunter* (August).

**Game Reviews/Previews:**

* **R-Type II (July):**  This section previews a conversion of the arcade game *R-Type II* for the Amiga.  The review highlights the conversion's faithfulness to the original, mentioning improved graphics and gameplay compared to previous Amiga *R-Type* conversions.  It also notes new levels and enemies.

* **Beast Busters (July):**  This preview describes *Beast Busters* as a horror-themed game with over-the-top graphics, including zombies and werewolves.  The review mentions the game's faithfulness to the original coin-op, but also notes the graphic style.

* **Hunter (August):**  This preview describes *Hunter* as a 3D vector graphics explore/fight game.  The game's unique gameplay, where the player controls a 3D man interacting with the environment, is highlighted.  The review notes the game's positive reception and anticipates it being a summer hit.


**Overall:**

The page provides a comprehensive overview of upcoming and recently released games for the Amiga, including details about their development, potential ports, and anticipated release dates.  The page also includes screenshots and artwork to illustrate the games' features.  The review ratings are not explicitly stated, but the tone of the previews suggests positive expectations for most of the games.
"
