Page Number,Page Information
1,"The image is the cover of a magazine, likely *Commodore User*, from July 1985.

The cover features a vibrant, stylized illustration of a scene, likely from a video game.  A figure, possibly a medieval archer, is prominently featured in the foreground, engaged in action.  The figure is depicted in a dynamic pose, with a bow and arrows, and is surrounded by foliage and rocky terrain.  A second figure, cloaked and shadowy, is also present in the background.  The overall color palette is a mix of dark and muted tones, with highlights of color used to emphasize key elements of the scene.

The title ""COMMODORE USER"" is displayed in a large, stylized font, suggestive of a neon sign.  The date ""July 1985"" is printed beneath the title.

The cover also features several prominent articles and promotions:

* **""ROBIN OF SHERWOOD"":**  This likely refers to a game review or article about a game titled ""Robin of Sherwood.""
* **""BEACH-HEAD II"":**  Another game, possibly a sequel, is mentioned.
* **""WIN A C-128"":**  A contest or giveaway is advertised, offering a Commodore 128 computer as a prize.
* **""AMIGA UPDATE • BUTTERFIELD • QUICK DISKS REVIEW"":**  These items suggest articles or reviews about Amiga computers, a game called ""Butterfield,"" and quick-access disk technology.

The price of the magazine is indicated as ""J$ 3.80"" and ""95p,"" likely representing the price in different currencies.

The cover art and text elements combine to create a visually engaging and informative advertisement for the magazine's content.  The overall impression is one of a magazine focused on Commodore computers and their associated games and technology.
"
2,"This page is an advertisement, likely from a magazine, for Firebird Software games, specifically for the Commodore 64 and possibly the VIC 20.  It features a variety of arcade and adventure games.

The page is visually organized into sections, each showcasing a different game.

**Game Descriptions and Screenshots:**

* **GOGO THE GHOST:**  A game described as Arcade/Adventure.  A screenshot shows a pixelated, Halloween-themed game environment with a ghost and pumpkins.  The text notes 150 different haunted castle chambers.

* **HEADACHE:**  Another Arcade game.  The screenshot shows a pixelated representation of a head, with gameplay elements within the head's interior.  The description mentions Nervous Ned's quest to serve the Brain.

* **CHICKIN CHASE:**  An Arcade game.  The screenshot shows a pixelated farm scene with chickens and a coop.  The description says ruling the roost can be a hard life.

* **CIRCUS CIRCUS:**  An Arcade game.  The screenshot shows a pixelated circus-themed game environment with a character navigating rings.  The description mentions twenty circus rings to escape.

**Firebird Silver Catalogue:**

A section lists various games available, including:

* **MR FREEZE:** Arcade/Strategy
* **BOOTY:** Arcade/Adventure
* **EXODUS:** Arcade
* **HEADACHE:** Arcade
* **ZULU:** Arcade
* **GOGO THE GHOST:** Arcade/Adventure

**Price and Ordering Information:**

The page clearly states the price for each game: £2.50 each.  It also provides detailed instructions for ordering, including the need to specify the game and machine, enclosing a crossed cheque or postal order, and the address for mail order.  The address is Firebird Software, Wellington House, Upper St. Martin's Lane, London WC2H 9BR.

**Additional Information:**

* **Mail Order:**  The advertisement emphasizes that orders are processed promptly and that prices include VAT.
* **Freepost:**  The advertisement highlights the use of freepost for mail orders.
* **Contact Information:**  The page includes a telephone number for inquiries.
* **Copyright:**  The page includes a copyright notice for Firebird and the Firebird logo.

**Overall:**

The page is a comprehensive advertisement for Firebird Software's games, providing detailed descriptions, screenshots, and ordering information.  The layout is clear and easy to navigate, making it effective in promoting the games to potential customers.
"
3,"This page is a contents page from a magazine, likely *Commodore User*, for the July 1985 issue.  It's a detailed overview of the articles and features included in the magazine.

The page is organized into sections, each with a distinct heading.  The layout is visually appealing, using different colors and fonts to highlight different sections and articles.

**1. NEWS (Page 4):**  This section features a special report from Chicago on the latest Amiga developments, along with news from the UK Commodore scene.  It also includes a headline about a ""20 Ultimate Reveal,"" likely a major software release or company profile.  There's a mention of a ""35 Epyx Fast-Load"" cartridge, which is described as an easy-to-use add-on for 1541 disk drives.

**2. COMMODORE 64 FEATURES (Pages 5-16):**  This section is a collection of articles about the Commodore 64.  There are several articles, each with a title and page number.  These include:
    * **46 Butterfield is Back:** A two-part series on graphics for the Commodore 64, by Jim Butterfield.
    * **49 Thanks for the Melody:**  An article about the Commodore Music Maker system and its music albums.
    * **53 Quick Disks:** A comparison of two waferdrive data storage devices for the Commodore 64.
    * **60 Watch Your Language:**  An article about different programming languages for the Commodore 64, including Forth, Pascal, and COMAL.
    * **64C-16 Machine-Code Part 2:**  A continuation of a previous article on machine code programming.
    * **78 Star Printer:** A review of the SG10C Commodore-compatible printer.

**3. REGULARS (Pages 12-16):** This section contains recurring features in the magazine.  These include:
    * **12 Adventure:**  A preview of a new game, ""Adventure International's Robin of Sherwood.""
    * **22 Happy Hacker:**  An article about hacking and computer programming.
    * **25 Screen Scene:**  A review of new games for the Commodore 64 and other systems.
    * **36 Reader's Progs:**  A section with programs for readers to use.
    * **56 Hot Shots:**  A gossip column and competition.
    * **63 US Mail:**  A column by Dan Gutman about computer-related topics.
    * **69 Tommy's Tips:**  A column with advice and tips.

**4. PEOPLE (Page 16):** This section lists the staff and contributors to the magazine, including the editor, deputy editor, staff writer, design/production team, contributors, advertising manager, and other personnel.

**5.  Additional Information:**  The page also includes the magazine's contact information, subscription details, and copyright information.  It clearly states the magazine's ownership and printing details.

The overall impression is of a comprehensive magazine for Commodore 64 users, covering news, reviews, tutorials, and features.  The page provides a detailed overview of the content, making it easy for readers to decide which articles they want to read.
"
4,"This page is from a magazine, likely a Commodore 64 user magazine, and is filled with news and product information related to the Commodore 64 computer system.  It's a mix of articles, reviews, and advertisements.

**Sections and Details:**

* **News:** The page is primarily dedicated to news and product information.  There are several short articles, each with a headline and a brief description.

* **Programming in Arabic:** This short article describes a new cartridge, the ZAN-64, from Zanine, designed for programming in both Arabic and English.  It's presented as a bilingual system.

* **Training with ADA:**  This article details a training course for the Commodore 64 on the programming language ADA, produced by First Publishing.  The course is described as covering the language of the future.

* **Cheaper Electricity:** This article discusses a new device, Calc-Electric, that measures electricity consumption.  It's designed to fit onto a household electricity meter and provides detailed readings.

* **Triton Drives:** This is a preview of a new disk drive for the Commodore 64, called the Triton Quick Disk.  The article highlights its use of unusual 2.8-inch floppy disks and its rigid plastic case.

* **Commodore Sees Red:** This is a longer article discussing Commodore's financial struggles.  It details a significant loss of $20 million and analyzes the reasons behind it.  The article points to factors like declining public interest in home computers, poor sales of specific models (Plus/4 and C-16), and large investments in new products (like the Amiga).  It also mentions the company's aggressive marketing strategies and the impact on competitors.

* **Tymac Connection:** This is an advertisement or review for a Centronics interface adaptor for the Commodore 64.  It's described as a ""talking software"" product and highlights its compatibility with various Commodore models (64, Vic-20, 16, and Plus/4).  The article emphasizes its features, including emulation mode, transparent mode, a 2K buffer, and a one-year warranty.  It also includes contact information.

* **Uchida DWX-305 Printer:** This section describes a daisywheel printer, the Uchida DWX-305, and its features.  It's presented as a cost-effective option for correspondence-quality printing.

**Overall Impression:**

The page provides a snapshot of the Commodore 64 market in the 1980s.  It shows the excitement around new software and hardware, but also the challenges faced by the company in the face of changing consumer preferences and competition.  The articles are informative and provide details about the products and services available.
"
5,"This page is a section from a Commodore 64 user magazine, likely a news or review section.  It contains various articles and advertisements related to Commodore 64 products and services.

**SUPERBASE STARTER:** This section reviews a new, budget-friendly version of the popular Superbase database software.  It highlights that the Starter version is aimed at beginners and omits some of the more advanced features of the full version, but still runs existing applications.  The price is emphasized as a key selling point.

**64 SOUND STUDIO:** This article describes a semi-professional synthesizer and multi-track recording package for the Commodore 64.  It details the software's features, including a lifelike synthesizer control panel on-screen, adjustable sliders, and multi-track recording capabilities (up to six tracks with a MIDI keyboard).  The price is £14.95.

**SAMPLER:** This section details another music-related software package, Sampler.  It's described as a digital sampling package for digitizing music, but is aimed at more experienced users due to its higher price (£69).  It includes a microphone, MIDI cartridge interface, and software on disk.  It also functions as an echo chamber and pitch transformer.

**JOBS ON MICRONET:** This section announces a new job-seeking service on the Commodore 64.  Micronet is offering job postings every Monday, focusing on higher-level positions in management, computing, and administration.  The service is also integrating with their Chatline service, potentially offering online interviews.

**REPAIRS FOR PC:** This is an advertisement for a three-year on-site maintenance service for Commodore PC-10 and PC-20 computers after the warranty expires.  The service is called ""PC Cover Plus"" and the cost is tiered based on the duration of the plan.

**EYEING UP YOUR 64 (COMPUTEREYES):** This section reviews a video acquisition system for the Commodore 64 called Computereyes.  It's from American-based Digital Vision and now available in the UK.  The system allows users to display high-resolution graphics from various video sources (like video cameras, disks, or recorders) on the Commodore 64 screen.  The package includes a digitizing cable, control software, and a large owner's manual.  The price is £139.

**Overall:** The page is packed with information about various Commodore 64 software, hardware, and services.  It's aimed at users interested in these products and provides details on features, prices, and contact information for further details.
"
6,"This page is a vintage advertisement, likely from a computer magazine or similar publication, promoting various computer peripherals and accessories.  It features three distinct product sections:

**1. Commodore Sweet Talker:**  This section promotes the ""Sweet Talker,"" a device for the Commodore 64.  The ad copy highlights its ability to create and broadcast speech through a TV, using an allophone system.  It's described as ""fully cased, tested and guaranteed,"" and comes with demonstration tape and instructions.  The price is listed as £24.95.  A small image shows the device plugged into the Commodore 64.

**2. Cheetah Remote Action Transmitter (The Age of The RAT):** This section advertises the Cheetah Remote Action Transmitter, a sophisticated computer controller.  The ad emphasizes its infrared technology, allowing for wireless control up to 30 feet away from the computer.  It's described as having ""touch control,"" ""no moving parts,"" and being ""extremely fast and long-lasting.""  The ad also notes compatibility with Commodore joystick software and its ease of use.  The price is £29.95.

**3. Interpod:** This section promotes the Interpod, a device designed to expand the capabilities of VIC-20 and Commodore 64 computers.  The ad highlights its ability to connect these machines to peripherals like printers, megabyte disks, and other IEEE instruments.  It's presented as a way to significantly enhance the computer's power for professional-grade software like word processing and accounting.  The price is £59.95, which includes VAT, postage, and a 14-day delivery time.  The ad also lists retailers where the product can be purchased.

**Overall:** The advertisement is well-designed, using a combination of text and images to showcase the features and benefits of each product.  The prices are listed clearly, and the ad includes contact information for the manufacturer (Cheetah Marketing Ltd.).  The style and layout suggest this is from a publication of the 1980s, reflecting the era of early home computers.
"
7,"This page is an article from ""Commodore User 7"" magazine, focusing on the Amiga computer.  The article is a report, likely a preview or review, on the upcoming launch of the Amiga.

**Headline:** ""Amiga update""

**Sections:**

* **Eugene Lacey report from Chicago:** This section details the author's impressions and insights gathered from the Chicago Consumer Electronics Show.  It highlights the Amiga's innovative features, including custom-built chips for sound and graphics, a range of 4096 colors, and a new windowing operating system called Intuition.  The report emphasizes the Amiga's potential to be a significant advancement in home computing, surpassing existing systems like the Macintosh.  It also mentions the potential for software development and the anticipated software support for the Amiga.  The author notes that the Amiga's success depends on its continued success in the market.

* **Commodore's perspective:**  Quotes from Tom Rattigan (Head of Commodore's American operations) and Marshall Smith (Commodore boss) are included.  Rattigan expresses excitement about the Amiga's potential to revolutionize the market, while Smith emphasizes the Amiga's position as a key product in Commodore's strategy.  The article also discusses the anticipated price of the Amiga in the US ($1200) and UK (£1000).

* **Technical specifications:**  The article provides a summary of the Amiga's key technical specifications, including the central processor (Motorola 68000), RAM (256K expandable), ROM, disk drives (3.5-inch and 5.25-inch), and storage capacity.  It also mentions the RGB monitor and the detached keyboard.

* **Software and games:** The article mentions Mindscape's ""Deja Vu"" adventure game as an example of the innovative software that will be available for the Amiga.  It also notes that several software houses are developing titles for the Amiga, and that Electronic Arts is expected to have a significant presence in the Amiga software market.

* **Market analysis and predictions:** The article discusses the anticipated release date (early 1986, possibly January), and the potential impact of the Amiga on the market.  It also includes insights from industry figures, such as Jim Levey from Activision, who express cautious optimism about the Amiga's future.

* **Visual elements:**  There's a diagram of a computer screen, showing a game interface.  There are also images of the Amiga's system box and keyboard.

**Overall:** The article presents a positive and enthusiastic outlook on the Amiga, highlighting its innovative features and potential to disrupt the home computer market.  It emphasizes the Amiga's technical superiority and the potential for a wide range of software and games.  The article also includes market analysis and predictions, suggesting that the Amiga will be a significant player in the coming years.  There's no explicit review rating, but the tone is overwhelmingly positive.
"
8,"This page is a list of the top 20 Commodore 64 software games, presented as a ""General Chart.""  It's likely from a magazine, given the layout and the inclusion of a ""Commodore User"" designation at the bottom.

The chart is organized into two columns:

* **Title:**  Lists the names of the video games, such as ""Soft Aid,"" ""World Series Baseball,"" ""Dambusters,"" and so on.
* **Publisher:**  Indicates the company that published each game, including names like ""Various,"" ""Imagine,"" ""Sydney/US Gold,"" ""CBS/Epyx,"" ""Palace Software,"" ""Ultimate,"" ""Durrell,"" ""PSS,"" ""Mikro-Gen,"" ""Beyond,"" ""Activision,"" ""Incentive,"" ""Mastertronic,"" ""Sega/US Gold,"" ""Melbourne House,"" ""Commodore,"" ""System 3,"" ""IJK,"" ""Mirrorsoft,"" ""Level 9,"" and ""US Gold.""

The list is presented in a simple, numbered format, making it easy to quickly scan and identify the top games.  Each game is listed with its corresponding publisher.  There are no ratings or reviews visible on this page.  The page is formatted with a title, ""THE SOFTWARE TOP 20,"" and decorative stars."
9,"This page is an advertisement for the Riteman C+ printer, designed for use with Commodore computers.

The advertisement prominently features the Riteman C+ printer, showcasing its design and key features.  The overall tone is one of highlighting the printer's speed, portability, and compatibility with Commodore systems.

**Key Features Highlighted:**

* **High Speed:**  ""105 cps uni/bidirectional logic seeking"" indicates a high print speed.
* **Versatility:** ""Ten print modes"" suggests various font styles and sizes.  The advertisement also mentions support for international character sets (USA, UK, France, Germany, Spanish, and Scandinavian).
* **Commodore Compatibility:**  The advertisement emphasizes the printer's compatibility with Commodore 64 and VIC serial interfaces, as well as its support for Commodore graphics and 82-character graphics sets.
* **Compact Design:**  The advertisement highlights the printer's compact size and built-in collapsible stand, which allows for space-saving storage.
* **Paper Handling:**  The revolutionary front-loading design is touted as eliminating paper feed problems and allowing for various paper types, including card stock.
* **Quality:**  ""One million character ribbon life"" and ""Super quiet"" suggest a high-quality printer with long-lasting components.
* **Epson Compatibility:**  ""Plus Epson code compatibility"" indicates compatibility with Epson printer codes.

**Visual Elements:**

The advertisement uses a combination of text and images.  A detailed image of the Riteman C+ printer is prominently displayed, along with a smaller image of a Commodore computer.  The background color scheme is a dark blue, which contrasts with the light beige/gray of the printer.

**Contact Information:**

The advertisement includes contact information for C. Itoh Electronics Co. Ltd., including address, telephone number, and telex number.

**Request for Information:**

A section at the bottom of the page provides a form for interested parties to request more information about the Riteman C+ printer.  This section includes fields for the recipient's name, company, address, and whether they are an end-user, dealer, or OEM.

**Overall:**

The advertisement effectively highlights the Riteman C+'s features and benefits, emphasizing its compatibility with Commodore systems and its compact design.  The inclusion of a request-for-information form suggests a marketing strategy aimed at generating leads and sales.
"
10,"This page is an advertisement for a computer flight simulator program called ""Red Arrows.""  It's a detailed description of the program, highlighting its features and offering a VIP experience for purchasers.

**Headline and Introduction:**

The page prominently features the headline ""Now YOU can fly with the legendary Red Arrows – in the most challenging flight simulation ever!""  This immediately sets the tone for an exciting and realistic flight experience.

**Program Description:**

The text elaborates on the program's realism, stating that it's ""the most exciting flight simulator ever written for a home computer.""  It emphasizes the work of engineers, mathematicians, and dedicated programmers, along with aircraft designers, in creating the program.  The description highlights the program's use of ""every ounce of power contained in the micro"" and its enhanced sound and graphics to achieve ""the utmost realism.""  It details the experience of practicing takeoffs and landings, then flying in formation with the Red Arrows team, and performing complex maneuvers.  The text emphasizes the speed (300-350 mph) and the close proximity of the planes in the formation.  It also mentions the death-defying maneuvers that have thrilled crowds at air shows for 21 years.  The program's ability to simulate the external view of the formation and the radio communication with the Red Leader is also highlighted.

**VIP Visitor Program:**

A separate section, ""Be a VIP visitor with the Red Arrows,"" details a competition for purchasers.  Winners will receive a VIP visit to the Red Arrows base at RAF Scampton, including two nights' accommodation at a luxury hotel, and the opportunity to sit at the controls of a Hawk.

**Ordering Information:**

The page includes an order form for various formats (tape, 5¼"" disc, 3"" disc, and 3½"" disc) of the program, specifying the price for each format.  The order form also includes sections for payment method (Access/Mastercard/Eurocard, Barclaycard/Visa, or cheque/PO), name, address, and signature.  Contact information for ordering by phone and mail is provided.  The advertisement also lists the retailers where the program is available (Boots, Comet, Currys, Dixons, Greens, John Menzies, Rumbelows, and WHSmith).

**Visuals:**

The page includes illustrations of the Red Arrows formation in flight, and a diagram of a complex maneuver.  These visuals help to convey the program's realism and the intricate maneuvers that can be performed.

**Overall:**

The page is a compelling advertisement for a flight simulator program, emphasizing its realism, excitement, and the unique VIP experience offered to purchasers.  The detailed description and the order form make it easy for potential customers to learn about the program and place an order.
"
