Page Number,Page Information
1,"The page is a cover of *Amiga Power* magazine, issue 21, January 1993.

The cover features a large, bold title ""AMIGA POWER,"" in a red and white color scheme.  Subheadings and graphics highlight various articles and features.

**Sections and Features:**

* **""A WHIPPING YARN"":**  This section features a large image of Indiana Jones, likely promoting a game of the same name.  The text describes the game as an Indiana Jones-themed adventure with graphic elements and set in the Atlantic.

* **""JAMES BOND III"":**  This section features a cartoonish, space-faring character, likely promoting a game. The text describes the game as a space-themed adventure, ""Space: The Fin-eel Frontier,"" for a ""star FISH agent.""

* **""INCREDIBLE! THREE PLAYABLE DEMOS"":**  This section advertises three playable demos, likely for different games.  The text mentions ""Sensible Soccer 92/93 meets Bulldog Blight,"" suggesting a sports game and a new version.

* **""COMBAT AIR PATROL"":**  This section promotes a flight simulator game, ""Combat Air Patrol,"" from Psygnosis.  The text highlights its ""fight-and-flight"" gameplay.

* **""TROLLS"":**  This section promotes a platform game called ""Trolls,"" described as a console platformer with a ""real swinger.""

* **""WIN! AN AMIGA A1200!"":**  This section promotes a contest or giveaway for an Amiga A1200 computer.

* **""AND..."":**  This section advertises a ""Design A Game"" competition, encouraging readers to find out more inside the magazine.

**Other Information:**

* **Magazine Details:** The cover clearly states the issue number (21), publication date (January 1993), and price (£3.50).  It also includes a barcode and a ""Future Publishing"" logo.

* **""Your guarantee of value"":**  This is a standard phrase used in magazines to suggest the content is worth the price.

* **Graphics:** The cover uses a variety of graphics, including images of the games, characters, and promotional elements.  The style is typical of computer magazines from the early 1990s.

* **Overall Impression:** The cover is designed to attract readers interested in Amiga computers and games, highlighting various genres and features.
"
2,"The image is a promotional poster or advertisement for the video game ""WWF European Rampage.""

The poster features a vibrant, colorful design, typical of 1990s video game promotional materials.  It prominently displays the game's title, ""WWF European Rampage,"" in large, bold, stylized letters.  The title is set against a backdrop of a stylized globe, suggesting a worldwide tour.

The poster also showcases several professional wrestlers, including Hulk Hogan, and other prominent figures from the World Wrestling Federation (WWF) of the time.  The wrestlers are depicted in action poses, with exaggerated musculature and vibrant, often flashy, attire.  The style is clearly intended to appeal to fans of professional wrestling.

Below the main title, there's a smaller section with text that includes copyright information, the name and contact information for Ocean Software Limited, the company that published the game.  This section provides details like the company's address, telephone number, and fax number.  The text also includes a copyright notice and trademark information, specifying which elements are owned by TitanSports and Marvel Entertainment Group.

The overall impression is one of excitement and anticipation for the game, designed to attract fans of professional wrestling and video games. The use of bold colors, dynamic imagery, and recognizable characters all contribute to the promotional effect.
"
3,"This is a promotional image, likely from a video game advertisement or instruction booklet, for a World Wrestling Federation (WWF) video game.  The image features a variety of WWF wrestlers, including Hulk Hogan and the Ultimate Warrior, in various poses and scenarios.

The text prominently displays the game's title: ""NOW FIGHT LIKE YOU MEAN IT EUROPEAN RAMPAGE* TAG TEAM TITLE"".  It highlights the game's features, including the participation of famous WWF Superstars, their European tour, and the ultimate goal of winning the Tag Team Title.  The text also mentions the game's compatibility with Atari ST, Amiga, IBM PC, and Commodore 64 systems.

The image includes several smaller, separate wrestling-themed pictures, showcasing different wrestlers and tag teams.  These likely represent characters or teams featured in the game.  The overall design is vibrant and colorful, typical of promotional materials from the 1980s or 1990s.

The presence of the WWF logo and the ""OFFICIAL"" designation confirms the game's licensing agreement with the WWF.  The mention of specific platforms (Atari ST, Amiga, IBM PC, Commodore 64) indicates the game's intended target audience and the technology available at the time.

There is no review rating visible on the page.  The image is purely promotional and descriptive of the game's content.
"
4,"This is a page from a magazine, likely *Amiga Power*, issue 21, January 1993.  The page is dedicated to reviews, previews, and news related to Amiga computer games.

**Sections and Content:**

* **""True Stories"" (Page 10):**  A brief, lighthearted section likely summarizing the month's news, but with a playful tone.

* **""The Gallup Charts"" (Page 14):**  A section likely reporting on popular music charts, or perhaps a similar ranking of Amiga-related topics.

* **""The Shape of Things to Come"" (Page 20):**  A preview section showcasing upcoming Amiga games, with a cover image of a game character.  It mentions specific games like *Flashback*, *Soccer Kid*, *Arabian Knights*, and *Nick Faldo's Golf*.

* **""Back Issues/Mail Order"" (Page 60):**  An advertisement for back issues of the magazine and/or a mail-order service for Amiga games.

* **""Complete Control"" (Page 63):**  A review or guide section, likely detailing a game or series of games.  It mentions *Shadow of the Beast*, *Curse of Enchantment*, and *Last Resort*.

* **""Our (Second) Brilliant Year"" (Page 89):**  A retrospective review section, highlighting the best games of the past year.  It mentions *Sensible Soccer* and other games.

* **""Beginning to Light"" (Page 110):**  A review or discussion section, likely about the CDTV (Compact Disc Television) technology and its potential for Amiga games.

* **""Do the Write Thing"" (Page 116):**  A reader feedback or opinion section, likely featuring letters to the editor or reader comments on recent articles.

* **""The Bottom Line"" (Page 121):**  A concluding section, likely offering advice or a summary of the magazine's content.

* **""Subscribe to Amiga Power"" (Page 128):**  An advertisement for a subscription to the magazine, possibly with a special offer.

* **""The Right Profile"" (Page 130):**  A feature section, likely an interview or profile of a prominent figure in the Amiga software industry.  It mentions Andrew Braybrook and Patrick Moore.

* **""Games of the"" (Page 34, 38, 42, 44, 50, 52, 107):**  A series of game reviews or previews.  The titles include *Wing Commander*, *Cytron*, *Rampart*, *Trolls*, *Goblins 2*, *Nigel Mansell*, and others.  Each review has a brief description and a page number.

* **""Win!"" (Page 107):**  A promotion for a giveaway, likely a copy of *Wing Commander* and a prize.

* **""73 Designed a Game?"" (Page 107):**  A section likely related to a contest or a game design competition.

**Review Ratings:**

There are no explicit review ratings.  The descriptions of the games are more like summaries and previews, rather than full reviews.  The language used in the reviews is descriptive and sometimes critical, but not in a way that assigns a numerical rating.


**Overall:**

The page is a mix of reviews, previews, news, and advertisements, all focused on Amiga computer games.  The layout is typical of a magazine from that era, with a mix of text, images, and graphics.
"
5,"This page is from *Amiga Power* magazine, December 1992, issue 21.  It's a collection of game reviews and previews, along with news and information about Amiga computers and software.

**Games Reviewed This Issue (January):**

The page lists a variety of games reviewed in the January issue, including their prices and page numbers where they are reviewed.  The games include:

* **3D Construction Kit 2:** Price 40
* **Bill's Tomato Game:** Price 40
* **Cool World:** Price 79
* **Cytron:** Price 38
* **Dungeon Master/Chaos:** Price 80
* **Goblins 2:** Price 52
* **Indy Jones/Atlantis:** Price 56
* **KGB:** Price 46
* **Leeds United:** Price 82
* **Lemmings Double Pack:** Price 87
* **Motorhead:** Price 83
* **Nicky Boom:** Price 85
* **Nigel Mansell:** Price 50
* **Noddy's Playtime:** Price 81
* **Populous 2 Challenge:** Price 84
* **Rampart:** Price 42
* **RoboSport:** Price 54
* **Sensible Soccer 92/93:** Price 78
* **Trolls:** Price 44
* **Wing Commander:** Price 34

**Budget:** This section lists additional games, including their prices and page numbers.

**Compilations:** This section lists compilation games, including their prices and page numbers.

**Public Domain:** This section lists public domain games, including their prices and page numbers.

**Disk 21 Feature:**

A prominent section highlights ""Disk 21,"" featuring a graphic of a floppy disk.  It includes a review/preview of ""Sensible Soccer 92/93 Meets Bulldog Blight,"" which is described as an ""exclusive"" game with a violent theme.  The review mentions the game's ""horrible mutilation and maiming with hand grenades.""

**Combat Air Patrol:** This section previews a game called ""Combat Air Patrol,"" describing it as a playable demo.

**Trolls:** This section previews a game called ""Trolls,"" describing it as more colorful than Zool, cuter than Lemmings, and with more hair than Freddie Boswell.

**Next Month:**

A section previews the next issue, noting a sale on the February issue, which will be available on January 14th.

**Indiana Jones:**

A brief review/preview of ""Indiana Jones"" is included.

**Got a Faulty Disk?:**

A section provides instructions for returning faulty disks to the magazine.

**Overall:**

The page is a typical gaming magazine layout, with a mix of game reviews, previews, and information about the Amiga platform.  The style is characteristic of publications from the early 1990s, with a focus on the technical aspects of the games and the Amiga platform.  The page includes graphics and screenshots of the games.
"
6,"This page is from a magazine, likely *Amiga Power*, featuring a review and information about various Amiga games.  The focus is on two games in particular: *Sensible Soccer 92/93* and *Trolls*.

**Sensible Soccer 92/93 Meets Bulldog Blighty:**

This section details the game *Sensible Soccer 92/93*, highlighting its unique features.  It mentions that this version includes red cards and a ""Soccer WWII"" style, contrasting it with a more familiar World Cup 1966 match.  The article explains how to play the game, emphasizing the simplicity of selecting matches and player counts using the joystick and fire button.  It also notes that the demo ends when a goal is scored.  The section includes a ""Points to Note"" section, which provides additional information about the game's mechanics and scoring.

**Trolls:**

This section is a review of the game *Trolls*.  It describes the game as having a ""riot of color"" on the screen, with a focus on the character design and the platforming gameplay.  The review explains the objective of collecting baby trolls and using yo-yos to navigate the levels.  It also mentions that the troll's health is indicated by the color of their hair.  The review emphasizes the game's accessibility, noting that the player has three lives.  It also directs the reader to a full review in the same issue.

**General Information and Instructions:**

The page also includes general instructions for loading games on the Amiga, emphasizing the importance of switching the machine off and on to load the game.  It also provides troubleshooting advice for loading issues, suggesting checking peripherals and using a padded envelope to send faulty disks to the appropriate address.

**Publisher and Developer Information:**

The page lists the publishers and developers for each game, including Renegade for *Sensible Soccer* and Flair for *Trolls*.  It also provides brief descriptions of the developers' other games.

**Overall:**

The page is a mix of game reviews, instructions, and troubleshooting tips, typical of a gaming magazine from the 1990s.  The layout is clear and easy to read, with screenshots and graphics of the games.  The review rating is not explicitly stated, but the descriptions suggest positive reviews for both games.
"
7,"This page is a section from a magazine, likely *AMIGA POWER*, featuring information and reviews of video games for the Amiga computer system.  The focus is on two games: *Combat Air Patrol* and a game called *F16*.

**Combat Air Patrol:**

* **Review/Demo:** The page highlights a playable demo of *Combat Air Patrol*.  The review emphasizes the game's smooth 3D graphics, full-on Gulf War simulation, and shoot-'em-up aspects.  It suggests the game might be a worthy competitor to the aging F-15 Strike Eagle II.
* **Gameplay Description:** The text describes the gameplay, including the objective (taking off from an aircraft carrier, engaging enemy fighters, and landing back on the carrier), the use of air-to-air missiles, and the importance of a smooth landing.  The demo is presented as a five-minute experience.
* **Controls:**  The page provides a detailed explanation of the controls for the game, including joystick, mouse, and keyboard options.  It specifically notes how the controls work in the cockpit view.
* **Publisher:** The publisher of the game is identified as Psygnosis.
* **Release Date:** The game's release is scheduled for January.

**F16:**

* **Review/Overview:** The page also includes a review/overview of the *F16* game.
* **Controls:**  The page provides a comprehensive list of controls for the *F16* game, categorized as general controls, views, and camera movement.  It details how to use the keyboard and mouse for various actions, including cockpit view, external tracking, and camera adjustments.
* **Cockpit View:** The review emphasizes the ability to smoothly rotate the cockpit view.
* **Additional Information:** The page includes a section titled ""The Keys to Your New F16"" which provides a detailed breakdown of the game's controls.

**Other Sections:**

* **Sensible Soccer (1944):**  A brief section discusses a different game, *Sensible Soccer*, specifically the 1944 version.  It highlights the introduction of a grenade instead of a ball, and the new gameplay mechanics.
* **Controls (General):**  There are sections dedicated to the controls of both games, with diagrams and descriptions.
* **Gameplay Screenshots/Illustrations:** The page includes several images and diagrams illustrating the games' environments, characters, and controls.
* **Baby Troll Counter:** A small section shows a game element where the player collects baby trolls.

**Overall:**

The page is a promotional piece for the games, providing a preview of the gameplay, controls, and features.  It's aimed at Amiga users interested in new video game releases.  The review rating is not explicitly stated, but the overall tone suggests a positive outlook on both games.
"
8,"This page is a catalog or advertisement for various video games and accessories for Amiga computers.  It's densely packed with information, listing numerous games, their prices, and sometimes specific details like required memory (e.g., ""1 MEG"").

The page is organized into sections, likely for easier navigation.  There are sections for ""Grand Prix,"" ""Special Reserve,"" ""Reserve,"" and ""Miscellaneous.""  Each section lists a variety of games, with the game's title, a small image of the game's cover, and the price.

**Specific Game Listings:**

The page lists many games, including:

* **F1 Grand Prix:** A racing game.
* **Quest & Glory:**  A likely role-playing or adventure game.
* **Vroom:**  Another racing game.
* **Wheels of Fire:**  A racing game.
* **Thunderhawk:**  A game, possibly a flight or combat game.
* **Battle of Britain:**  A game, likely a war or combat game.
* **F19 Stealth:**  A game, possibly a flight or combat game.
* **Jaguar XJ220:**  A game, possibly a racing or driving game.
* **Graham Taylor's Microprose Golf:** A golf game.
* **Battle Isle:**  A game, possibly a strategy or war game.
* **Xenon 2:**  A game, possibly a shooter or action game.
* **Pinball Dreams:**  A pinball game.
* **Ishtar:**  A game, possibly a role-playing or adventure game.
* **Lemmings:**  A puzzle game.
* **Blues Brothers:**  A game, possibly a music-themed game.
* **Harlequin:**  A game, possibly a role-playing or adventure game.
* **First Sam & Megalo:**  A game, possibly a role-playing or adventure game.
* **Utopia:**  A game, possibly a role-playing or adventure game.
* **F15 Str Eagle 2:**  A game, possibly a flight or combat game.
* **Scrabble:**  A word game.
* **Many more games:**  The page lists dozens of other games, covering various genres.

**Important Notes:**

* **Compatibility:**  The page clearly notes which games are compatible with which Amiga models (A500, A500+, A600, A1200).  Some games are marked ""NOP"" (will not work) on certain models, and some are marked ""NO12"" (will not work on the A1200). This is crucial information for potential buyers.

**Accessories:**

The ""Miscellaneous"" section also lists accessories, including:

* **External 3.5"" Disk Drive:**  A disk drive for the Amiga.
* **GVP 2x1 Meg Amiga Ram Expansion:**  A memory expansion card.
* **GVP HD8 + 42 Megabyte Amiga Hard Drive:**  A hard drive for the Amiga.
* **Screenbeat Stereo Speakers:**  Speakers for the Amiga.
* **Megami Master Sound Sampler:**  A sound card.
* **Power Scan Hand Scanner:**  A scanner for the Amiga.
* **Premier Control Centre:**  A control center for the Amiga.
* **Sound Enhancer:**  An accessory to enhance sound.
* **Squik Mouse:**  A mouse for the Amiga.
* **Tecno Sound Turbo Sound Sampler:**  A sound card.
* **Many more accessories:**  The page lists numerous other accessories.

**Overall:**

The page provides a comprehensive list of Amiga games and accessories, including prices and compatibility information.  The detailed listing of games and accessories makes it clear that this is a catalog or advertisement for Amiga products.
"
9,"This page is a promotional advertisement, likely from a magazine or catalog, for a company selling computer games and accessories, specifically for Amiga and Atari ST computers.  It's focused on a ""Special Reserve"" club, offering various products and services.

**Sections:**

* **Joy Sticks:**  A large section showcasing various joystick models, including brands like Cheetah, Quickjoy, and Logic 3.  Each joystick is listed with a model name, a brief description, and a price.

* **Printers:**  A section featuring printers, including the Canon BJ-10EX Bubble Jet printer.  Details like print quality, speed, and warranty are included, along with prices.

* **Disks, Boxes, etc.:**  This section lists various disk boxes, disk packs, and cleaning supplies.  Different sizes and types of disk boxes are shown, along with prices.  There are also items like disk head cleaners and various disk packs (e.g., 5.25"" and 3.5"" disks, high-density, etc.) from brands like Goldstar and Verbatim.

* **New Amiga 1200:**  A prominent section highlighting the Amiga 1200 Grand Prix pack, featuring a computer system with specific specifications (processor, RAM, etc.).  The price and a brief description of the system are included.

* **Hardware Prices:**  A section stating that all hardware prices include VAT and carriage to the UK mainland.

* **Competition:**  An advertisement for a competition offering prizes worth £2000, with details to be found in the NRG Club magazine.

* **Annual Membership:**  A section promoting annual membership for the Special Reserve club, including details about the club magazine (NRG), which contains reviews, new product information, and coupons.  The membership costs are listed for different regions (UK, EEC, World).

* **Ordering Information:**  Instructions on how to order products, including telephone numbers, addresses, and payment methods (credit cards, cheques, etc.).  There's a mention of a surcharge for overseas orders.

* **Contact Information:**  Contact details for the company, including a phone number (0279 600204) and an address (P.O. Box 847, Harlow, CM21 9PH).

**Overall Impression:**

The page is designed to be visually appealing, with clear product images and pricing information.  The layout is easy to navigate, with distinct sections for different product categories.  The emphasis is on offering a wide range of products and services, including hardware, software, and accessories, for Amiga and Atari ST computers.  The inclusion of a competition and membership program suggests a focus on building a community around the products.
"
10,"This page is from a magazine, likely *AMIGA POWER*, featuring articles and reviews related to Amiga computers and software.  The layout is typical of a magazine, with various sections and different types of content.

**Section 1: ""TRUE STORIES""**

This section is a prominent header, likely a collection of articles.  Below it, there's a visual representation of a Boom Box, a piece of audio equipment, and a description of the Sonic Boom Box software.  The text describes the software as a hip-hop/rap-themed audio creation tool for the Amiga.  It highlights its user-friendly interface, ghettoblaster-style controls, and various sample, instrument mixing, and song arrangement features.  The article also mentions that the software is available for purchase directly from the manufacturer, Dr. T's Music Software, for $59.95.

**Section 2: ""NOT SLEEPING, BUT WALKING""**

This section is a review or article about the game *Sleepwalker*.  The text describes the game as a scrolling platform game with a cute dog character, reminiscent of *Lemmings*.  The game is designed to raise money for Comic Relief, a UK charity.  The review highlights the game's beautiful backdrops, smooth scrolling, and fast-paced gameplay.  It also emphasizes the game's imaginative gameplay and sound effects, created by Comic Relief stalwart Lenny Henry.  The review also mentions that the game is playable, original, addictive, funny, and that a portion of the proceeds from each copy will go to Comic Relief.

**Section 3: ""RUSHES""**

This section is a preview or a collection of short articles or previews.  The text describes it as a section where the magazine provides visual previews and short articles before the main reviews.  It mentions that the section provides ""visual morsels"" and previews of upcoming reviews.  The text also includes a brief note from the editor, ""You're fried. Again.""

**Section 4: Visuals**

Throughout the page, there are screenshots or images of the games being reviewed.  These images show gameplay elements, character designs, and the overall visual style of the games.  There are also images of the software's interface.

**Overall:**

The page is a mix of software reviews, previews, and advertisements.  The tone is enthusiastic and informative, aimed at Amiga users interested in new software releases.  The review rating isn't explicitly stated as a numerical score, but the language used suggests a positive review for both the Sonic Boom Box and Sleepwalker.
"
