Page Number,Page Information
1,"This is the cover and contents page of ""Amiga Power"" magazine, issue 5, September 1991.

The cover features a large, bold title ""AMIGA POWER"" in a red and black font.  Subheadings and smaller text highlight key features, including:

* **""DON'T GET EVEN - GET MAD!""**  This is a prominent headline, suggesting a focus on exciting and potentially challenging games.
* **""MEGA LO MANIA – PLAYING GOD FOR LAUGHS?""**  This suggests a game review or feature about a game with a potentially humorous or strategic element.
* **""ARE SENSIBLE SOFTWARE SERIOUS OR WHAT?""**  This is a question that hints at a critical or opinionated tone regarding software.
* **""PLUS! AMIGA POWER DISK 5""**  This indicates a special disk included with the magazine.
* **""QUICK! HURRY OVER TO PAGE 5 FOR FULL DETAILS!""**  This directs readers to more information about the disk.

The cover also includes images of game screens, including a screenshot of a strategy game, and a picture of three people wearing hats with the words ""MEGA,"" ""lo,"" and ""MANIA"" on them.

The cover also features a small image of the Simpsons character, and a graphic of a video game character holding an umbrella.

The magazine's contents are further detailed in the text below the main title.  It highlights:

* **""BARBARIAN III""**  A beat-'em-up game.
* **""PLUS! BEST OF PD SPECIAL! FIVE FULL GAMES!""**  A list of five games, including ""AMIGOIDS,"" ""XFIRE,"" ""KING,"" ""RAPS,"" ""METAGALACTIC LLAMAS.""
* **""Unveiled: the spawn of Populous""**  A feature about a new version of the game Populous.
* **""DMA expose their Lemming tendencies""**  A feature about a game involving lemmings.
* **""Populous II""** and **""Flag""**  Images of these games are shown, suggesting reviews or previews.
* **""Realms""** and **""Utopia""**  Images of these games are shown, suggesting reviews or previews.

The magazine also includes information about a prize draw for a TV and video satellite dish.

The magazine's issue number and price are clearly displayed.  The barcode and publication date are also visible.

The overall impression is of a magazine aimed at Amiga users, focusing on game reviews, previews, and features, with a slightly irreverent or opinionated tone.
"
2,"This page is an advertisement for the video game ""Darkman,"" likely for a 1990 release.  It's a promotional piece, not a review.

The advertisement prominently features the game's title, ""DARKMAN,"" in large, bold letters.  The accompanying image is a dramatic illustration of the Darkman character, likely from the movie, in action.  The image style is typical of promotional materials from that era.

Below the main image and title, there's a detailed description of the game's plot and gameplay.  It emphasizes the player's role as Darkman, taking on the appearance of others, avenging his attackers, and using technology to fight crime.  The text highlights key elements like the disguising system, encounters with mobsters, a helicopter fight, and a skyscraper shoot-out.  The description also mentions the game's connection to the movie, implying a faithful adaptation of the movie's key scenes.

The advertisement also includes several small screenshots or illustrations of gameplay, showing different game environments and action sequences.  These visual elements further entice potential buyers.

The bottom portion of the page lists the platforms the game is available on (Atari ST, CBM Amiga, IBM/Amstrad PC compatibles).  It also includes contact information for Ocean Software, the publisher.  The copyright and licensing information is also clearly displayed.

There's no review rating visible on the page.  It's purely promotional material.
"
3,"This page is an advertisement for the video game ""Wild Wheels,"" likely from a magazine or similar publication.

The advertisement features a vibrant, stylized image of the game's setting and vehicles, with a focus on action and excitement.  The artwork is quite detailed, showing a futuristic, possibly dystopian, arena-style environment.  There are characters and vehicles depicted in the background.

The text describes the game in a dramatic, almost poetic, style.  It emphasizes the fast-paced action, the feeling of adrenaline, and the challenges of the game.  The text highlights the game's features, including puzzles, combat, and the use of vehicles.  It also mentions the game's difficulty and the potential for losing.

The advertisement also clearly states that the game is compatible with Atari ST, Commodore Amiga, IBM, and Amstrad PCs.

There's a small section at the bottom of the page with contact information for the company, including their address and phone number.  This suggests that the company is looking to sell the game.

The overall tone of the advertisement is energetic and exciting, designed to entice potential buyers to purchase the game.
"
4,"This page is from *Amiga Power* magazine, Issue Five, September 1991.  It's a multi-section article, featuring a mix of news, reviews, game previews, and reader features.

**Sections and Content:**

* **10 True Stories:** This section discusses various news items related to Amiga games and software releases, including the release date of Captain Planet, the potential for RoboCop III to be a major Amiga game, and the upcoming release of Captive II.  It also touches on the presence of Motorhead-related content and other game-related news.

* **17 The Charts:** This section focuses on the top-performing Amiga games, highlighting the success of F15 Strike Eagle II and the emergence of a new developer, Team 17.  It also mentions the top 100 Gallup charts for Amiga games.

* **43 Complete Control:** This is a section dedicated to providing hints and tips for Amiga games, specifically focusing on the game Gods and Prince and Persia.  It's part of a larger guide.

* **56 Peter Molyneux...:** This section discusses the post-Populous god-sim revolution in Amiga gaming.

* **Games of the:** This section features previews and reviews of various games.
    * **Mega Lo Mania:** A preview of a goofy god simulator from Image Works, with a page number reference.
    * **The Simpsons:** A review of the game, questioning its quality as the biggest license of 1991.
    * **Blade Warrior:** A preview of a shadow swordplay mini-epic.
    * **Elf:** A preview of a new arcade adventure.

* **Work in Progress: All This and Lotus II:** This section features an image and likely a review or preview of the Lotus II game.

* **66 If We'd Known Then...:** This section discusses the popular game Lemmings and the men responsible for its creation.

* **89 Do the Write Thing:** This section is a review or commentary on the magazine's review process, including criticism of the reviewing team and the quality of reviews.

* **95 The Bottom Line:** This section provides summaries of reviews of nearly 300 games from the previous year.  It's a quick overview of what games were worth playing and which were not.

* **103 Who on Earth Do You Think You Are?:** This is a reader survey, encouraging readers to share their opinions on various topics.  It also mentions a potential prize for participation.

* **Staff and Contributors:** A list of the magazine's staff, editors, and contributors.

* **Subscriptions and Contact Information:** Details on how to subscribe to the magazine and contact information for the publication.

* **Competition Winner:**  A section about a game competition and the winner.

* **This Month's Compo:**  A section about a competition for the best postcard.

The overall impression is of a comprehensive Amiga gaming magazine, covering news, reviews, and reader interaction.  The page layout is typical of magazines from that era, with a mix of text, images, and graphics.  The review ratings are not explicitly stated, but the presence of reviews and previews is evident.
"
5,"This page is from a magazine, likely an issue of ""AMIGA POWER,"" focused on Amiga computer games.  It's a mix of reviews, previews, and game listings.

**Games Reviewed This Issue (September):**

The page lists a large number of games, categorized by price (Full Price).  Each game has a title and a page number where more information can be found.  Games include:

* **AH-37M Thunderhawk:** Arcade 3D chopper sim.
* **Battlechess II - Chinese:**
* **Armalyte:**
* **Chess:**
* **Billiards II Simulator:**
* **Blade Warrior:**
* **The Charge of the Light Brigade:**
* **Conflict Middle East:**
* **Elf:**
* **The Executioner:**
* **Gauntlet III:**
* **International Championship Athletics:**
* **Living Jigsaws:**
* **Mega lo Mania:**
* **Metal Mutant:**
* **Nebulus 2:**
* **Robin Smith's International Cricket:**
* **Sarakon:**
* **The Simpsons:**
* **Sliders:**
* **Striker Manager:**
* **Swap:**
* **Arcade Trivia Quiz:**
* **Ballistix:**
* **Beach Volley:**
* **Stack Up:**
* **The Games: Summer Edition:**
* **Head Over Heels:**
* **Top Cat:**
* **Magnum: The Compilation:**
* **Test Drive II: The Collection:**
* **Virtual Worlds:**
* **Virtual Reality 1:**
* **The Adventures of Norris:**
* **China Challenge:**
* **Jumpy:**
* **Lamer Exterminator:**
* **Missile Command:**
* **Pacman 87:**
* **Scum Haters:**
* **Speccy Emulator:**
* **X-Fire:**
* **Yelp:**


**Disk Five Feature:**

A significant section highlights ""Barbarian II,"" a Psygnosis game.  The review describes it as a ""fantasy beat-'em-up"" with impressive graphics and animation.  It emphasizes the game's violence, exploration, and arcade adventure elements.  The review also notes that it's a follow-up to the successful ""Barbarian"" game.

**Public Domain Games:**

The page also features a selection of Public Domain games, highlighting their availability and playability.  These games are likely free or low-cost.

**""Plus! The Pick of PD!"" Section:**

This section showcases several Public Domain games, including:

* **Amigoids:** A graphically impressive Asteroids-style game with extra features.
* **Metagalactic Llamas:** An action-packed arcade game featuring a llama.
* **XFire:** A fast-paced shoot-'em-up.
* **King:** A card-based patience game.
* **RAPS:** A draughts-based puzzler.

**Other Sections:**

* **106 Second Opinion:** This section features an opinion piece on the current state of Amiga releases, with input from a Gremlin software production person.
* **Next Month:**  A preview of upcoming content in the next issue, including a mention of post cards.

**Overall:**

The page provides a comprehensive overview of various Amiga games, including reviews, previews, and listings.  The focus is on the games available in the September issue, with a particular emphasis on the ""Disk Five"" feature and Public Domain games.  The page also includes a look ahead to the next issue.
"
6,"This page is a magazine article, likely from a computer gaming magazine, reviewing the game ""Barbarian II"" for the Amiga computer.

The article is formatted with various sections, each addressing different aspects of the game and its features.

**How to Get Going:** This section provides step-by-step instructions on how to load and play the game on the Amiga.  It details the necessary hardware (mouse and joystick), the disk insertion process, and the steps to select the game from the menu.  It also includes troubleshooting advice for loading issues.

**And What to Do If Everything Comes to a Stop:** This section offers solutions to common disk-related problems, such as corrupted disks or loading errors.  It suggests troubleshooting steps like restarting the computer, ensuring no extra peripherals are connected, and using the Disk Doctor program.  It also provides the return address for sending a faulty disk back to the publisher for replacement.

**So What Exactly's Going On?:** This section is a review of the game's gameplay. It describes the game's setting (a forest), the types of enemies encountered (street fighters, heavily armored swordsmen, and wolfmen), and the combat mechanics.  It highlights the game's emphasis on exploration and combat sequences.  It also mentions the importance of weapons and the diminishing potency of swords as they are used.

**What About the Money?:** This section discusses the in-game currency (gold coins) and how it's collected.  It notes that the gold is not useful in the demo version but is interesting to see how it's collected.

**What Should We Find Lying Around But...:** This section details the types of weapons and items found in the game, including swords, daggers, and a magic potion.  It explains that swords lose effectiveness over time and that gold is found in bags dropped by enemies.  It also describes the value of the gold pieces.

**Weapons:** This section lists the weapons available in the game, specifically swords and daggers, and notes that a good broadsword can be found in a treasure chest.

**Magic Potion:** This section describes the magic potion, which is found in a treasure chest and increases the player's life expectancy.

**Overall:** The article provides a comprehensive overview of the game's features, including gameplay, controls, and troubleshooting.  The review suggests that the game is well-designed and enjoyable, with a focus on combat and exploration.  The review rating is not explicitly stated, but the tone and content suggest a positive assessment of the game.
"
7,"This page is a promotional feature for the video game ""Barbarian II,"" likely from a magazine like Amiga Power.  It's a detailed guide and overview, not a review in the traditional sense.

The page is divided into several sections:

**1. ""What's Exactly What in Barbarian II"":** This section provides gameplay information and tips.  It describes the game's scrolling mechanics, highlighting the ability to move in and out of the screen horizontally.  It also details the hero's life expectancy, sword strength, and the presence of gold and hidden items.  There's a visual representation of the game's environment, showing the hero and other characters.  The text explains how to collect items and how to navigate the game world.

**2. ""Your Guide to the Forest Nasties"":** This section is a guide to the enemies in the game.  It describes the Brute, Guard, Wolfman, Goblin, and Fairy.  Each enemy has a specific description of their behavior, strengths, and weaknesses.  For example, the Brute is described as a ""pussycat"" who can be easily defeated with punches, while the Guard is armed and dangerous.  The text provides advice on how to defeat each enemy type.  There are illustrations of the enemies.

**3. ""Barbarian II Controls"":** This section is a visual representation of the game's controls.  It uses a diagram to show the different actions (like rolling, jumping, kicking, punching) and the corresponding button presses on the Amiga controller.  The diagram is clear and easy to understand.

**4. ""How to Stay Alive"":** This section provides tips on surviving in the game.  It explains how the hero can be killed (losing energy) and other ways to die (like falling into traps).  It also mentions the presence of fairies and their connection to hidden traps.

**5. ""What Comes Next?"":** This section describes the game's progression.  It explains that the game will take the player through various levels, including caverns, a castle, and a temple.  It also mentions the presence of 50 different enemies, including dinosaurs, demons, and giant spiders.  The text highlights the game's graphics and sound effects, including 2,000 frames of sprite animation and an atmospheric soundtrack.  It also mentions the game's release date and price.

**Overall:** The page is a comprehensive guide to the game, providing information on gameplay, controls, enemies, and the game's progression.  It's aimed at players who are interested in learning more about the game before purchasing it.  There's no explicit review rating, but the tone is promotional and positive, highlighting the game's features and complexity.
"
8,"This page is a spread from a magazine, likely *Amiga Power*, featuring reviews and information about various Amiga computer games.  The focus is on games playable on the Amiga 500 and similar systems.

**Sections:**

* **""DAD COMPETITION"":** This section is a review/discussion of a game, likely a puzzle game, called ""Dad Competition.""  The article details the difficulty of the game, the sheer volume of submissions received for solutions, and the eventual winner.  It highlights the complexity of the game and the effort put into solving it.

* **""AMIGOIDS"":** This section is a review of the game ""Amigoids,"" a game described as a space-shooter. The review notes that the game is a reimagining of the classic ""Asteroids"" game.  It describes the gameplay mechanics, including ship control, firing, and the presence of enemy ships and space rocks.

* **""KING"":** This section is a review of the game ""King,"" described as a patience game.  It explains the rules of the game, using a 4x4 grid and standard playing cards.  The review also mentions the game's difficulty levels, with four free spaces being the easiest and no free spaces being the most challenging.

* **""RAPS"":** This section is a review of the game ""Raps,"" described as a variant of draughts (checkers) played on a 4x4 board.  The review highlights the game's simplicity, its rules, and the fact that it's a Workbench oddity, meaning it's a game designed for the Amiga's Workbench operating system.

* **""X-FIRE"":** This section is a review of the game ""X-Fire."" The review describes the game as ""bizarre, original, and just a little bit excellent.""  It explains the gameplay, focusing on the llama character, the shooting mechanics, and the presence of spiders and a reflective barrier.  It also directs readers to a more detailed review in a different section of the magazine.

* **""METAGALACTIC LLAMAS – BATTLE AT THE EDGE OF TIME"":** This section is a review of the game ""Metagalactic Llamas."" The review describes the game as a space-shooter where the player controls a llama and shoots spiders.  It highlights the game's difficulty and the presence of a reflective barrier.  It also mentions the game's origins on the VIC-20.

**Overall:**

The page presents a variety of game reviews, showcasing different genres and gameplay styles.  The reviews are detailed enough to give readers a good idea of what each game is about, but also concise enough to fit within the magazine's layout.  The use of bullet points and numbered lists helps to organize the information and make it easier to read.  The inclusion of game screenshots or diagrams would have further enhanced the reviews.  The overall tone is enthusiastic and informative, aimed at Amiga users interested in new games.
"
9,"This is an advertisement for the video game ""Ultima VI: The False Prophet,"" published by Mindscape.

The advertisement features a large, colorful image depicting a scene from the game.  A figure, likely a knight, is shown in the foreground, positioned in a dynamic pose, seemingly engaged in combat with a demonic figure. The knight is clad in light-colored armor, and the demon is a deep red, with visible claws and a menacing expression.  The background suggests a dramatic, possibly fantasy-themed, environment.

Smaller images are also included, showcasing the game's graphical style and some of the game's in-game elements.  One shows a person sitting in a chair, interacting with a home entertainment system, which is a common image for computer games of the time.  Another shows a window scene with a lightning strike, and a third shows a screen capture of the game's interface, displaying text and icons, likely representing the game's inventory or interactive elements.

The text portion of the advertisement provides key information about the game.  It states that the game is available for the Amiga and Atari ST systems.  The price is listed as £30.99.  The advertisement also highlights the game's popularity, mentioning that over one million players have enjoyed the Ultima series.  Contact information for Mindscape is included, along with a phone number for ordering information.  The advertisement also includes a call to action, encouraging readers to contact their local dealer or call the number provided.

The advertisement also includes a logo for Origin Systems, Inc., which was a prominent video game publisher at the time.  This suggests a possible partnership or licensing agreement between the two companies.

Overall, the advertisement is designed to attract potential buyers by showcasing the game's visual appeal, highlighting its popularity, and providing essential information about availability and pricing. The use of dramatic imagery and clear text makes the advertisement effective in conveying the game's features and encouraging purchase."
10,"This page is from a magazine, likely *Amiga Power*, featuring news and reviews of Amiga computer games.  It's a multi-section page, covering several topics.

**1. News Section:**

The first section is a news report about the upcoming release of *Mercenary III*.  It details that the game is a continuation of the *Mercenary* series, using similar 3D vector graphics and a complex plot spanning a solar system.  The article highlights the inclusion of air combat and more detailed character interactions.  It also mentions that the game will feature a large amount of content.

**2. News Section (Captive):**

A separate news item discusses *Captive*, a role-playing game, and its upcoming sequel, *Captive II*.  The article states that *Captive II* will be a large-scale game, and that the developer is seeking a programmer to assist with the development.  It also mentions that *Captive* is being updated to be used in a new TV series.

**3. Review/Promotion (Philips Monitor):**

A promotional piece for the Philips CM8833/II monitor highlights its colour quality and includes a promotion where buyers can win a flight simulator game.  The promotion includes a series of competitions running until Christmas.

**4. Review (Captain Planet):**

The main section of the page is a review of *Captain Planet*.  The review gives a summary of the game, describing it as a platformer with a focus on environmental themes.  The reviewer notes the game's graphical style, gameplay mechanics, and the inclusion of missions against ""eco-villains.""  The review also mentions that the game in the box is a pre-release version, and that the final version will have extra loading screens and graphical improvements.  The review concludes with a positive assessment, stating that the game is ""excellent"" and ""very playable.""

**5. Screenshots/Artwork:**

The page includes screenshots and artwork of both *Mercenary III* and *Captain Planet*.  These visuals showcase the game's graphics and gameplay elements.  There is also a screenshot of the game's level 1.

**Overall:**

The page provides a mix of news, reviews, and promotional material for various Amiga games.  The review of *Captain Planet* is particularly detailed, including gameplay descriptions, and the reviewer's opinion.  The page also highlights the importance of colour monitors for Amiga gaming.
"
