Page Number,Page Information
1,"The image is the cover of a magazine called ""AMIGA FORMAT,"" issue 7, from February 1990.  The cover price is £2.95.

The cover features a variety of sections, each with a headline and a brief description:

* **GRAPHICS:**  Highlights ""Tricks of the trade from the master artist,"" suggesting articles on graphic design techniques for the Amiga.

* **PROGRAMMING:**  Features ""Menace and Blood Money,"" indicating a programming-related article or review.

* **MUSIC:**  Promotes ""You too can become a keyboard maestro,"" suggesting articles on music creation or keyboard software for the Amiga.

* **SECRETS REVEALED:**  This section promises expert advice on maximizing the Amiga's capabilities.

* **BEGINNERS:**  Indicates an introductory guide for new Amiga owners.

* **GAMES:**  Announces ""Definitive reviews of all the big games,"" suggesting game reviews are a significant part of the magazine.

The cover also includes a prominent call to action: ""NO AMIGA COVERDISK? DEMAND ONE FROM YOUR NEWSAGENT NOW!""  This suggests the magazine might include a cover disk.

A barcode and issue number (02) are visible in the bottom corner.  The magazine is clearly targeted at Amiga owners, given the title and content descriptions.
"
2,"This is an advertisement for the video game ""Chase H.Q.""  It's a promotional piece, likely from a magazine or similar publication, showcasing the game's features and availability for Atari ST and Amiga computers.

**Visuals:**

The advertisement features a bold, eye-catching design.  The background is dark, with prominent white text and images of the game's characters and vehicles.  There are several images of the game's action, including a man aiming a gun, a yellow sports car, and a depiction of the arcade game cabinet.  There are also screenshots of the game's gameplay, showing different parts of the game's environment and the on-screen displays.

**Text:**

The text emphasizes the game's speed, thrill, and arcade-style gameplay.  Key phrases include ""The Fastest, Most Thrilling 3D Driving Game Yet!"" and ""Voted Arcade Game of the Year.""  The advertisement also highlights the ""Turbo Boost"" feature, suggesting a fast-paced driving experience.  It describes the game's plot, mentioning the pursuit of criminals and driving through various environments.  The text also mentions the game's availability on Atari ST and Amiga systems.

**Specific Details:**

* **Game Title:** Chase H.Q.
* **Platforms:** Atari ST and Amiga
* **Publisher:** Ocean Software Limited
* **Features:** Turbo Boost, driving through city streets and dirt tracks, pursuit of criminals, souped-up roadsters.
* **Awards:** Voted Arcade Game of the Year.

**Overall Impression:**

The advertisement is designed to entice potential buyers by highlighting the game's exciting gameplay and its award-winning status.  The combination of visuals and text effectively communicates the game's action-packed nature and its availability on popular home computer systems.
"
3,"This is a promotional advertisement, likely from a magazine, for several video games.  The advertisement is focused on highlighting the games' features, action, and overall appeal to gamers.

**Headline and Visuals:**

The page's main focus is a large, bold headline: ""W INTO YOUR HANDS.""  This is followed by a smaller, but still prominent, headline: ""SIX INSPIRED.""  The overall design uses a dark background with white text and images, creating a visually striking effect.  The images are of game scenes, featuring characters and action sequences.  The images are quite detailed for the time, showing a level of graphical fidelity common in the 1980s.

**Game Descriptions:**

The advertisement details several games, including:

* **The Untouchables:**  This game is prominently featured, with text describing the action sequences, characters (Elliot Ness), and the game's setting (Alleyway Shootouts, The Border Raid, Rooftop Duel).  The text emphasizes the game's ""knife edge"" action and its portrayal of an American legend.  Quotes from reviewers (Games Machine, Sinclair User) are included to bolster the game's credibility.  A Paramount Pictures logo is also present, indicating a licensed game.

* **Operation Thunderbolt:**  This game is also highlighted, with a description of its features, including the use of lasers, bulletproof vests, and air-to-ground missiles.  The text emphasizes the game's action and challenge.  A screenshot of the game is included, showing gameplay elements.

* **Last Christmas/Operation Wolf:**  This game is presented as a follow-up to another game, and it's described as having ""twice the action, twice the fun, twice the challenge.""  The text also mentions a ""blockbuster"" status.

* **Roy Adam:**  This game is described as a hijacking simulation, with the player taking control of a plane and facing terrorists.  The text highlights the game's setting and the use of lasers and air-to-ground missiles.

**Platform Information:**

The advertisement clearly states that the games are available for the following platforms:

* Amstrad
* Commodore
* Spectrum

**Contact Information:**

The advertisement includes contact information for the publisher or distributor, including their address, phone number, and fax number.

**Overall Impression:**

The advertisement is designed to entice potential buyers by highlighting the action, excitement, and realism of the games.  The use of game screenshots and quotes from reviewers creates a sense of credibility and excitement.  The emphasis on the ""six inspired"" action sequences and the ""twice the fun"" aspect suggests a focus on gameplay and entertainment value.
"
4,"This page is a spread from a magazine, likely *Amiga Format*, featuring a mix of articles, reviews, and advertisements.  The date is February 7, 1990.

**Sections:**

* **REGULARS:** This section contains various articles and previews related to Amiga computers.  Subsections include:
    * **NEWS:**  Brief news items.
    * **PREVIEWS:**  Previews of upcoming software or hardware.
    * **GRAPHICS:**  A section showcasing Amiga graphics, likely with examples of artwork or game screens.
    * **SCREEN PLAY:**  Information about screen design or programming.
    * **PD UPDATE:**  Information about the Amiga's programming environment.
    * **MUSIC:**  Information about music software or hardware.
    * **WORKBENCH:**  Information about the Amiga's operating system.
    * **GAME BUSTER:**  Likely a review or article about a game.

* **REVIEWS:** This section contains reviews of Amiga software.  Specific reviews listed include:
    * **TIPSTER:**  A review of a game or software.
    * **NAKSHA MOUSE:**  A review of a mouse.
    * **TRIP-A-TRON:**  A review of a game.
    * **AMIGA LOGO:**  A review of a software or hardware product.
    * **MARCAM DIGITISER:**  A review of a digitizer.

* **GAMES PROGRAMMING:**  This section contains articles or information about programming games for the Amiga.  It includes a graphic example.

* **YOU MIGHT HAVE JUST GOT YOUR HANDS ON YOUR FIRST AMIGA...** This is a short introductory piece, likely an editorial or a column, encouraging readers to get the most out of their Amiga computers.

* **GAMES (FORMAT GOLD):** This section lists several games and their review scores.  The games include:
    * **GHOULS 'N' GHOSTS:**  A game review, with a score of 32.
    * **HARD DRIVIN':**  A game review, with a score of 34.
    * **CHASE HQ:**  A game review, with a score of 37.
    * **IRON LORD:**  A game review, with a score of 38.
    * **GALAXY FORCE:**  A game review, with a score of 38.
    * **X-OUT:**  A game review, with a score of 40.

* **MARCAM DIGITISER:**  This is an advertisement or a product description for a digitizer.

* **AMIGA FORMAT ISSUE 7 FEBRUARY 1990:**  This is the magazine's title and date.  It also includes information about the magazine's address change and publishing details.  The page also lists the names of the editors, staff, and contributors.


The page layout is typical of a magazine, with various sections and columns, and the overall design is quite dated, reflecting the era of Amiga computers.  The graphics and images are also characteristic of the time period.
"
5,"This page is an advertisement or a section from a magazine, likely an Amiga computer magazine, featuring a product called ""Mastersound.""

The top section prominently displays the product name ""MASTERSOUND"" and a subtitle describing it as a ""Demo of new sound sampler from Software Horizons.""  It also highlights ""ARGASM ASSEMBLER,"" described as a ""Coder's most vital tool,"" and ""MENACE SOURCE CODE,"" which is hardware-related code.  The text indicates that these products are from the same company and are related to the ""Dave Jones"" series.  A small graphic of a sound editing program interface is included.  The page number ""73"" is visible in the upper right corner.

Below this, a section titled ""YOUR AMIGA 17"" is presented.  This section appears to be a listing of various Amiga games and software, with their corresponding numbers.  The games listed include: BATTLE SQUADRON, PRINCE, IT CAME FROM THE DESERT, ARMADA, KNIGHT FORCE, COMMANDO, OMEGA, AXEL'S MAGIC HAMMER, KICK OFF EXTRA TIME OPERATION.  Each game or program has a number associated with it.  The text also mentions ""In Screen Play: Ghouls 'n' Ghosts arrives.""

Further down, there's a section titled ""SPECIALS,"" which lists ""TAKING CONTROL"" and ""GAMES PROGRAMMING"" with their respective numbers.  Finally, there's a note about the company's new address and contact information.

Overall, the page is focused on promoting various software products for the Amiga computer, including sound editing tools and games.  The layout and design are typical of a magazine advertisement or product listing from the 1990s."
6,"This is a promotional flyer or advertisement for a video game called ""STRYX,"" likely for the Amiga and Atari ST platforms.

The page features a combination of text and graphics.  The top portion of the page has a large, stylized graphic of a futuristic, mechanical figure, likely a robot or cyborg, which is the central image of the game.  The background is a muted, pastel color scheme.

Below the main image, there's a detailed description of the game, highlighting its features:

* **Ultra smooth 8-way scrolling:**  This indicates the game's movement and visual style.
* **Designed with small fully animated characters:**  This emphasizes the visual quality of the game's characters.
* **Multi-directional free format weapon usage:**  This suggests a variety of weapons and movement options.
* **Large playfield for even more action:**  This points to a large game world and a high level of activity.

The text also describes the game's plot, introducing the player character, Stryx, as a half-human, half-robot fighting against wicked cyborgs in a complex underground world.  The description emphasizes the challenges and the need for the player to use their jetpack and weapons to overcome obstacles.

The bottom portion of the page includes contact information for Psygnosis, the game developer/publisher.  This includes their address (FREEPOST LIVERPOOL L3 3AB UNITED KINGDOM), telephone number (051-709 5755), and a logo for a payment method (VISA).  There's also a section titled ""GAMES PEOPLE PLAY,"" which is likely a general marketing statement for the company.

The page also includes several small screenshots of gameplay, showing different aspects of the game's visuals and action.

The price for the game is listed as £19.95 for the Amiga/Atari ST version.  The text also specifies that the screenshots are from the Atari ST version.

Overall, the page is designed to entice potential buyers with a combination of visual appeal, detailed game description, and contact information.
"
7,"This page is from a magazine, likely *Amiga Format*, based on the header.  It's filled with advertisements and news related to Amiga computers and software.

**Sections:**

* **SUPER SOFTWARE:** This section is a review/advertisement for Precision Software's database and spreadsheet programs, Superbase Personal, SP 2, Superbase Professional Version 3, and Superplan.  It details the features of each program, including database capabilities (sorting, searching, report generation, image inclusion), spreadsheet functions, and data transfer options.  Pricing is mentioned for each program and a bundle option with the Commodore A500.

* **S.T.U.N. RUNNER:** This section is an advertisement for a new coin-op conversion, *S.T.U.N. Runner*, coming from Domark in 1990. It highlights the conversion of an Atari coin-op game and its potential appeal to arcade enthusiasts.

* **PACKED SHOPPER SHOW:** This section reports on the massive success of the Computer Shopper Show held at Alexandra Palace in November.  It notes the large attendance (26,658 people over three days), the need to turn people away, and the decision to move the show to the Wembley Conference Centre in December, potentially increasing capacity to 50,000 visitors.  It also includes a report on a competition held during the show, highlighting the winner and the prizes won.

* **HI-FI LINK-UP:** This section advertises a hi-fi interface lead for Amiga computers, produced by Sphinx Software.  It details the product's specifications (two-meter length) and price (£2.99).  It also provides contact information for Sphinx Software.

* **200,000 AMIGAS:** This section celebrates a significant milestone: the sale of Commodore's 200,000th Amiga 500 in the UK.  It mentions the lucky buyers, Dean and Olivia Dibsdall, and the Class of the 90s education bundle they received as a gift.  It emphasizes the Amiga's continued success in the market and its growing software and peripheral offerings.


The overall tone of the page is promotional, highlighting the various products and services available for Amiga users.  There are no explicit review ratings, but the descriptions of the software and the success of the show suggest positive reception.
"
8,"This page is from a magazine, likely *Amiga Format*, featuring advertisements and articles related to Amiga computers.

**Section 1: Accelerating Midget**

This section is an advertisement for the Mega-Midget Racer, a hardware accelerator board for Amiga computers.  It details the board's capabilities, including using a Motorola 68030 chip, running at speeds from 20 to 40 MHz, and having an optional 68881/2 math coprocessor.  It also mentions a 512K 32-bit SRAM module for faster processing.  The advertisement highlights the board's compatibility with both A500 and A2000 models and its ability to improve processing times for complex tasks like ray tracing, 3D animation, and computer-aided design.  It also gives contact information for Advanced Technology Holdings, the distributor.

**Section 2: Domark Get Incentive**

This section is an article about the game *Castle Master*, developed by Incentive and published by Domark.  It describes the game as an action-adventure set in a 16th-century castle, using 3D polygons for environments.  The article emphasizes the innovative 3D graphics technology used, highlighting the developers' reputations for creative and engaging games.  It quotes Mark Strachan of Domark, praising the game's development and the innovative approach of Incentive.  The article also mentions the game's planned release date in April.

**Section 3: On the Shelf**

This is an advertisement for furniture designed for Amiga computers.  It details MIV Progress's terminal and printer tables, emphasizing their features like lockable sliding shelves, adjustable legs, and interchangeable castors.  The tables are designed for efficient workspace organization and are available in combined units.  Contact information is provided for Action Computer Supplies.

**Section 4: Prodata Upgrade**

This is an advertisement for an upgrade to the Prodata database software.  It states that Arnor is releasing version 1.1, which is a free upgrade for existing 1.0 users.  The upgrade costs £79.95 and enhances the database's capabilities, including data compatibility with Amiga, Atari ST, and PC systems.  The article highlights improvements like record filtering, password protection, macros, foreign language support, file management, multiple line headers and footers, variable height layouts, global data totaling, mouse-driven layout editing, string search, scrolling of long layouts, up to 10 indexes, faster filtering, sub-databases, and optimized memory usage for larger records.  Contact information is provided for Arnor.

**Section 5: Full Meg Demo**

This is an advertisement for a demo of a 1 Meg memory expansion board from Memory Expansion Systems.  It describes the demo as featuring scrolling text, graphics, and a soundtrack, and is available for purchase or as a standalone demo.  Contact information is provided for Memory Expansion Systems.


The overall page layout is typical of a computer magazine advertisement section, with clear headings, descriptions, and contact information.  The page is well-organized and easy to read, providing detailed information about various Amiga products and services.
"
9,"This page is an advertisement for a video game called ""X-Out,"" likely for various 8-bit and 16-bit home computers of the 1980s.

The advertisement prominently features a large, stylized image of a monstrous, underwater creature, with the text ""TAKE NO PRISONERS, GIVE NO QUARTER, MAKE NO COMPROMISES"" in a bold, capitalized font above it.  The image is likely intended to evoke a sense of danger and excitement.

Below the main image, the advertisement features the Rainbow Arts logo and a tagline that emphasizes the game as a new form of computer entertainment.

The advertisement then lists key details about the game, including:

* **Game Title:** X-Out
* **Platforms:** CBM 64/128, Amstrad CPC, Spectrum, Atari ST, and Amiga
* **Pricing:**  Different prices are listed for each platform, with tape and disk options.
* **Gameplay Description:** The text describes the game as strategic underwater action with 8 levels, 160 screens per level, and 50 simultaneous on-screen objects.  It highlights the game's 48-color graphics, 50 pictures per second scrolling, and the ability to ""buy and sell"" over 25 multi-functional extra weapons.  The text also emphasizes the game's ""multi graphics styles"" including lava, fire, and crystal.  The game's setting is described as a desperate underwater war, with a lone gladiator fighting to save a civilization.
* **Screenshots:** Several small screenshots of gameplay are included, showing different aspects of the game's visuals and action.

The advertisement also includes a brief description of the game's plot, emphasizing the gladiator's battle cry and the desperate struggle against an alien threat.

Overall, the advertisement is designed to attract potential buyers by highlighting the game's action-oriented gameplay, impressive graphics, and unique setting.  The pricing and platform availability are also clearly presented.
"
10,"This page is a section from an Amiga magazine, likely *Amiga Format*, featuring advertisements and news articles.  It's a mix of product announcements, reviews, and company news.

**1. INTERFACE FIXER:**  This is an advertisement for a product called the ""Interfaker,"" a device for fixing problems with interface leads, specifically V24/RS-232 leads.  It's described as having facilities for line monitoring, breakout, and cross-patching.  The product is made by Modular Technology and available from Action Computer Supplies.  Contact information is provided.

**2. SCANNER COMES IN HANDY:** This section is a review/advertisement for Sharp's JX-100 Handy Colour Scanner and the accompanying software, ScanLab100, from ASDG.  It highlights the software's ability to produce color scans in 4096 colors on the Amiga.  The review emphasizes the scanner's suitability for desktop publishing, its high-quality image output, and digital reduction capabilities for correcting screen distortions.  It also mentions the availability of 24-bit image processing and a new high-resolution display (A-RES) with various color modes.  Contact information for ASDG is included.

**3. OPTICAL DRIVE IS NO ILLUSION:** This is an advertisement for a direct digital distribution erasable optical disk drive.  The advertisement highlights the speed and storage capacity (650MB) of the drive, but also points out the high cost per drive and disk.  It emphasizes the cost-per-megabyte comparison to hard disks, showing how the optical drive becomes more cost-effective with multiple CDs.  Contact information for Direct Digital Distribution is provided.

**4. COMMODORE ENVI:** This is an announcement about an award being presented at the Entertainment Software Industry's awards dinner.  The award, called ""Enterprise with Vision"" (ENVI), recognizes the best software that takes advantage of the Amiga's capabilities.  The award includes a monetary donation to the Royal Variety Club and another to the software's programmer or team.

**5. NEW MARKETING TEAM:** This is a brief announcement about Commodore setting up an international marketing department.  It mentions the department's composition of high-level executives but doesn't provide details on its plans or expected effects.

**6. PRINT ON THE MOVE:** This is an advertisement for a Personal 80 portable thermal printer.  The advertisement highlights its portability, speed (80 characters per second), and low weight (under 1.5 kg).  It describes two versions: one running on batteries with a charger and car adapter, and another mains-only version.  The advertisement also provides a size comparison to a Milk Tray box.  Contact information for Applied Systems Developments is included.


The page is formatted with clear headings and paragraphs, making it easy to distinguish between different sections.  The overall tone is promotional, with advertisements for various products and services.
"
